NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation
KOR,Modern Pentathlon,0,0,2,37,2,39,1821
KOR,Rhythmic Gymnastics,0,0,0,7,0,7,848
KOR,Rowing,0,0,0,65,0,65,11625
KOR,Rugby Sevens,0,0,0,13,0,13,928
KOR,Sailing,0,0,0,45,0,45,7266
KOR,Shooting,10,13,1,235,24,259,12580
KOR,Sport Climbing,0,0,0,5,0,5,108
KOR,Swimming,1,3,1,277,5,282,26416
KOR,Synchronized Swimming,0,0,0,11,0,11,909
KOR,Table Tennis,4,6,28,87,38,125,2480
KOR,Taekwondo,14,3,8,6,25,31,870
KOR,Tennis,0,0,0,30,0,30,3446
KOR,Triathlon,0,0,0,1,0,1,822
KOR,Volleyball,0,0,12,215,12,227,4003
KOR,Water Polo,0,0,0,13,0,13,4418
KOR,Weightlifting,3,5,5,116,13,129,4256
KOR,Wrestling,11,11,14,125,36,161,7734
KOS,Athletics,0,0,0,4,0,4,43294
KOS,Boxing,0,0,0,2,0,2,6584
KOS,Cycling,0,0,0,1,0,1,10859
KOS,Judo,3,1,1,7,5,12,4876
KOS,Shooting,0,0,0,2,0,2,12580
KOS,Swimming,0,0,0,6,0,6,26416
KOS,Wrestling,0,0,0,1,0,1,7734
KSA,Archery,0,0,0,5,0,5,2846
KSA,Athletics,0,1,0,108,1,109,43294
KSA,Cycling,0,0,0,14,0,14,10859
KSA,Equestrian,0,0,0,6,0,6,835
KSA,Equestrianism,0,0,5,23,5,28,6344
KSA,Fencing,0,0,0,12,0,12,11558
KSA,Football,0,0,0,52,0,52,7906
KSA,Judo,0,0,0,5,0,5,4876
KSA,Karate,0,1,0,0,1,1,81
KSA,Rowing,0,0,0,1,0,1,11625
KSA,Shooting,0,0,0,15,0,15,12580
KSA,Swimming,0,0,0,12,0,12,26416
KSA,Table Tennis,0,0,0,3,0,3,2480
KSA,Taekwondo,0,0,0,2,0,2,870
KSA,Weightlifting,0,0,0,9,0,9,4256
KUW,Athletics,0,0,0,53,0,53,43294
KUW,Boxing,0,0,0,3,0,3,6584
KUW,Diving,0,0,0,8,0,8,3193
KUW,Fencing,0,0,0,58,0,58,11558
KUW,Football,0,0,0,51,0,51,7906
KUW,Handball,0,0,0,26,0,26,4419
KUW,Judo,0,0,0,24,0,24,4876
KUW,Karate,0,0,0,1,0,1,81
KUW,Rowing,0,0,0,3,0,3,11625
KUW,Sailing,0,0,0,1,0,1,7266
KUW,Shooting,0,0,3,27,3,30,12580
KUW,Swimming,0,0,0,39,0,39,26416
KUW,Table Tennis,0,0,0,3,0,3,2480
KUW,Taekwondo,0,0,0,1,0,1,870
KUW,Weightlifting,0,0,0,2,0,2,4256
LAO,Archery,0,0,0,1,0,1,2846
LAO,Athletics,0,0,0,30,0,30,43294
LAO,Boxing,0,0,0,9,0,9,6584
LAO,Cycling,0,0,0,1,0,1,10859
LAO,Judo,0,0,0,2,0,2,4876
LAO,Rhythmic Gymnastics,0,0,0,1,0,1,848
LAO,Shooting,0,0,0,6,0,6,12580
LAO,Swimming,0,0,0,12,0,12,26416
LAT,3x3 Basketball,4,0,0,4,4,8,128
LAT,Art Competitions,0,0,0,24,0,24,3578
LAT,Athletics,0,4,1,157,5,162,43294
LAT,Basketball,0,0,0,19,0,19,5111
LAT,Beach Volleyball,0,0,2,12,2,14,756
LAT,Boxing,0,0,0,3,0,3,6584
LAT,Canoe Sprint,0,0,0,1,0,1,756
LAT,Canoeing,0,2,0,18,2,20,6171
LAT,Cycling,2,0,1,59,3,62,10859
LAT,Cycling BMX Freestyle,0,0,0,1,0,1,42
LAT,Cycling BMX Racing,0,0,0,4,0,4,115
LAT,Cycling Mountain Bike,0,0,0,1,0,1,144
LAT,Cycling Road,0,0,0,5,0,5,493
LAT,Diving,0,0,0,1,0,1,3193
LAT,Equestrian,0,0,0,2,0,2,835
LAT,Fencing,0,0,0,1,0,1,11558
LAT,Football,0,0,0,11,0,11,7906
LAT,Gymnastics,1,1,0,26,2,28,26707
LAT,Judo,0,0,1,10,1,11,4876
LAT,Karate,0,0,0,1,0,1,81
LAT,Modern Pentathlon,0,1,0,17,1,18,1821
LAT,Rowing,0,0,0,8,0,8,11625
LAT,Sailing,0,0,0,9,0,9,7266
LAT,Shooting,0,1,0,20,1,21,12580
LAT,Swimming,0,0,0,34,0,34,26416
LAT,Table Tennis,0,0,0,1,0,1,2480
LAT,Tennis,0,0,0,11,0,11,3446
LAT,Weightlifting,0,1,2,20,3,23,4256
LAT,Wrestling,0,1,0,18,1,19,7734
LBA,Archery,0,0,0,1,0,1,2846
LBA,Athletics,0,0,0,29,0,29,43294
LBA,Cycling,0,0,0,14,0,14,10859
LBA,Judo,0,0,0,8,0,8,4876
LBA,Rowing,0,0,0,3,0,3,11625
LBA,Shooting,0,0,0,1,0,1,12580
LBA,Swimming,0,0,0,17,0,17,26416
LBA,Table Tennis,0,0,0,1,0,1,2480
LBA,Taekwondo,0,0,0,3,0,3,870
LBA,Volleyball,0,0,0,9,0,9,4003
LBA,Weightlifting,0,0,0,8,0,8,4256
LBN,Athletics,0,0,0,1,0,1,43294
LBN,Fencing,0,0,0,1,0,1,11558
LBN,Judo,0,0,0,2,0,2,4876
LBN,Shooting,0,0,0,2,0,2,12580
LBN,Swimming,0,0,0,4,0,4,26416
LBN,Table Tennis,0,0,0,1,0,1,2480
LBN,Taekwondo,0,0,0,1,0,1,870
LBN,Tennis,0,0,0,4,0,4,3446
LBN,Weightlifting,0,0,0,1,0,1,4256
LBR,Athletics,0,0,0,84,0,84,43294
LBR,Boxing,0,0,0,4,0,4,6584
LCA,Athletics,1,1,0,21,2,23,43294
LCA,Sailing,0,0,0,6,0,6,7266
LCA,Swimming,0,0,0,9,0,9,26416
LES,Athletics,0,0,0,55,0,55,43294
LES,Boxing,0,0,0,10,0,10,6584
LES,Cycling,0,0,0,1,0,1,10859
LES,Swimming,0,0,0,1,0,1,26416
LES,Taekwondo,0,0,0,4,0,4,870
LIB,Athletics,0,0,0,29,0,29,43294
LIB,Boxing,0,0,0,9,0,9,6584
LIB,Canoeing,0,0,0,1,0,1,6171
LIB,Cycling,0,0,0,13,0,13,10859
LIB,Fencing,0,0,0,55,0,55,11558
LIB,Judo,0,0,0,18,0,18,4876
LIB,Rowing,0,0,0,1,0,1,11625
LIB,Sailing,0,0,0,3,0,3,7266
LIB,Shooting,0,0,0,26,0,26,12580
LIB,Swimming,0,0,0,43,0,43,26416
LIB,Table Tennis,0,0,0,3,0,3,2480
LIB,Taekwondo,0,0,0,1,0,1,870
LIB,Weightlifting,0,1,0,12,1,13,4256
LIB,Wrestling,0,1,2,20,3,23,7734
LIE,Artistic Swimming,0,0,0,2,0,2,257
LIE,Athletics,0,0,0,33,0,33,43294
LIE,Cycling,0,0,0,14,0,14,10859
LIE,Cycling Mountain Bike,0,0,0,1,0,1,144
LIE,Equestrianism,0,0,0,1,0,1,6344
LIE,Gymnastics,0,0,0,7,0,7,26707
LIE,Judo,0,0,0,17,0,17,4876
LIE,Shooting,0,0,0,16,0,16,12580
LIE,Swimming,0,0,0,10,0,10,26416
LIE,Tennis,0,0,0,2,0,2,3446
LTU,3x3 Basketball,0,0,4,0,4,4,128
LTU,Artistic Gymnastics,0,0,0,10,0,10,2297
LTU,Athletics,3,2,1,128,6,134,43294
LTU,Badminton,0,0,0,3,0,3,1816
LTU,Basketball,0,0,35,48,35,83,5111
LTU,Beach Volleyball,0,0,0,2,0,2,756
LTU,Boxing,0,0,1,17,1,18,6584
LTU,Breaking,0,1,0,0,1,1,33
LTU,Canoe Sprint,0,0,0,8,0,8,756
LTU,Canoeing,0,1,2,23,3,26,6171
LTU,Cycling,0,0,1,80,1,81,10859
LTU,Cycling Road,0,0,0,3,0,3,493
LTU,Cycling Track,0,0,0,10,0,10,878
LTU,Equestrian,0,0,0,2,0,2,835
LTU,Football,0,0,0,11,0,11,7906
LTU,Gymnastics,0,0,0,23,0,23,26707
LTU,Judo,0,0,0,9,0,9,4876
LTU,Modern Pentathlon,1,3,1,20,5,25,1821
LTU,Rhythmic Gymnastics,0,0,0,1,0,1,848
LTU,Rowing,0,2,5,40,7,47,11625
LTU,Sailing,0,1,0,13,1,14,7266
LTU,Shooting,1,0,0,7,1,8,12580
LTU,Swimming,1,0,0,103,1,104,26416
LTU,Table Tennis,0,0,0,5,0,5,2480
LTU,Tennis,0,0,0,1,0,1,3446
LTU,Weightlifting,0,0,1,6,1,7,4256
LTU,Wrestling,0,0,2,18,2,20,7734
LUX,Archery,0,0,0,12,0,12,2846
LUX,Art Competitions,2,1,0,39,3,42,3578
LUX,Athletics,2,0,0,106,2,108,43294
LUX,Boxing,0,0,0,29,0,29,6584
LUX,Canoeing,0,0,0,19,0,19,6171
LUX,Cycling,0,0,0,72,0,72,10859
LUX,Cycling Road,0,0,0,6,0,6,493
LUX,Equestrian,0,0,0,2,0,2,835
LUX,Fencing,0,0,0,58,0,58,11558
LUX,Football,0,0,0,67,0,67,7906
LUX,Gymnastics,0,0,0,433,0,433,26707
LUX,Judo,0,0,0,4,0,4,4876
LUX,Sailing,0,0,0,1,0,1,7266
LUX,Shooting,0,0,0,22,0,22,12580
LUX,Swimming,0,0,0,57,0,57,26416
LUX,Table Tennis,0,0,0,11,0,11,2480
LUX,Tennis,0,0,0,9,0,9,3446
LUX,Triathlon,0,0,0,6,0,6,822
LUX,Water Polo,0,0,0,7,0,7,4418
LUX,Weightlifting,0,1,0,13,1,14,4256
LUX,Wrestling,0,0,0,18,0,18,7734
MAD,Athletics,0,0,0,61,0,61,43294
MAD,Boxing,0,0,0,12,0,12,6584
MAD,Cycling,0,0,0,1,0,1,10859
MAD,Judo,0,0,0,15,0,15,4876
MAD,Swimming,0,0,0,25,0,25,26416
MAD,Table Tennis,0,0,0,1,0,1,2480
MAD,Tennis,0,0,0,8,0,8,3446
MAD,Weightlifting,0,0,0,6,0,6,4256
MAD,Wrestling,0,0,0,1,0,1,7734
MAL,Athletics,0,0,0,13,0,13,43294
MAL,Hockey,0,0,0,17,0,17,6264
MAL,Shooting,0,0,0,5,0,5,12580
MAL,Swimming,0,0,0,5,0,5,26416
MAL,Weightlifting,0,0,0,5,0,5,4256
MAR,Archery,0,0,0,1,0,1,2846
MAR,Athletics,8,5,8,205,21,226,43294
MAR,Basketball,0,0,0,12,0,12,5111
MAR,Beach Volleyball,0,0,0,4,0,4,756
MAR,Boxing,0,0,4,88,4,92,6584
MAR,Breaking,0,0,0,2,0,2,33
MAR,Canoe Slalom,0,0,0,4,0,4,256
MAR,Canoe Sprint,0,0,0,1,0,1,756
MAR,Canoeing,0,0,0,3,0,3,6171
MAR,Cycling,0,0,0,20,0,20,10859
MAR,Cycling BMX Racing,0,0,0,1,0,1,115
MAR,Cycling Road,0,0,0,3,0,3,493
MAR,Equestrian,0,0,0,10,0,10,835
MAR,Equestrianism,0,0,0,2,0,2,6344
MAR,Fencing,0,0,0,33,0,33,11558
MAR,Football,0,0,19,110,19,129,7906
MAR,Golf,0,0,0,3,0,3,487
MAR,Gymnastics,0,0,0,49,0,49,26707
MAR,Judo,0,0,0,34,0,34,4876
MAR,Karate,0,0,0,1,0,1,81
MAR,Modern Pentathlon,0,0,0,2,0,2,1821
MAR,Rowing,0,0,0,2,0,2,11625
MAR,Sailing,0,0,0,2,0,2,7266
MAR,Shooting,0,0,0,11,0,11,12580
MAR,Skateboarding,0,0,0,1,0,1,168
MAR,Surfing,0,0,0,2,0,2,88
MAR,Swimming,0,0,0,13,0,13,26416
MAR,Table Tennis,0,0,0,1,0,1,2480
MAR,Taekwondo,0,0,0,20,0,20,870
MAR,Tennis,0,0,0,6,0,6,3446
MAR,Triathlon,0,0,0,2,0,2,822
MAR,Weightlifting,0,0,0,12,0,12,4256
MAR,Wrestling,0,0,0,42,0,42,7734
MAS,Archery,0,0,0,30,0,30,2846
MAS,Artistic Gymnastics,0,0,0,12,0,12,2297
MAS,Athletics,0,0,0,69,0,69,43294
MAS,Badminton,0,9,8,50,17,67,1816
MAS,Boxing,0,0,0,3,0,3,6584
MAS,Canoeing,0,0,0,1,0,1,6171
MAS,Cycling,0,0,1,50,1,51,10859
MAS,Cycling Road,0,0,0,1,0,1,493
MAS,Cycling Track,0,1,0,9,1,10,878
MAS,Diving,0,2,1,41,3,44,3193
MAS,Fencing,0,0,0,4,0,4,11558
MAS,Football,0,0,0,15,0,15,7906
MAS,Golf,0,0,0,8,0,8,487
MAS,Gymnastics,0,0,0,9,0,9,26707
MAS,Hockey,0,0,0,126,0,126,6264
MAS,Judo,0,0,0,1,0,1,4876
MAS,Sailing,0,0,0,13,0,13,7266
MAS,Shooting,0,0,0,24,0,24,12580
MAS,Swimming,0,0,0,99,0,99,26416
MAS,Table Tennis,0,0,0,4,0,4,2480
MAS,Taekwondo,0,0,0,4,0,4,870
MAS,Weightlifting,0,0,0,12,0,12,4256
MAS,Wrestling,0,0,0,2,0,2,7734
MAW,Archery,0,0,0,2,0,2,2846
MAW,Athletics,0,0,0,48,0,48,43294
MAW,Boxing,0,0,0,16,0,16,6584
MAW,Cycling,0,0,0,17,0,17,10859
MAW,Judo,0,0,0,1,0,1,4876
MAW,Swimming,0,0,0,11,0,11,26416
MDA,Archery,0,0,0,12,0,12,2846
MDA,Athletics,0,0,0,72,0,72,43294
MDA,Boxing,0,0,2,6,2,8,6584
MDA,Canoe Sprint,0,0,2,8,2,10,756
MDA,Canoeing,0,2,0,6,2,8,6171
MDA,Cycling,0,0,0,12,0,12,10859
MDA,Equestrian,0,0,0,1,0,1,835
MDA,Judo,0,0,2,14,2,16,4876
MDA,Shooting,0,1,0,7,1,8,12580
MDA,Swimming,0,0,0,45,0,45,26416
MDA,Table Tennis,0,0,0,1,0,1,2480
MDA,Taekwondo,0,0,0,1,0,1,870
MDA,Tennis,0,0,0,1,0,1,3446
MDA,Weightlifting,0,0,2,22,2,24,4256
MDA,Wrestling,0,1,1,26,2,28,7734
MDV,Athletics,0,0,0,35,0,35,43294
MDV,Badminton,0,0,0,3,0,3,1816
MDV,Swimming,0,0,0,19,0,19,26416
MDV,Table Tennis,0,0,0,1,0,1,2480
MEX,Archery,0,1,6,72,7,79,2846
MEX,Art Competitions,0,0,0,18,0,18,3578
MEX,Artistic Gymnastics,0,0,0,30,0,30,2297
MEX,Artistic Swimming,0,0,0,13,0,13,257
MEX,Athletics,3,6,2,402,11,413,43294
MEX,Badminton,0,0,0,6,0,6,1816
MEX,Baseball/Softball,0,0,0,39,0,39,234
MEX,Basketball,0,0,11,73,11,84,5111
MEX,Beach Volleyball,0,0,0,14,0,14,756
MEX,Boxing,2,4,8,90,14,104,6584
MEX,Canoe Slalom,0,0,0,3,0,3,256
MEX,Canoe Sprint,0,0,0,4,0,4,756
MEX,Canoeing,0,0,0,64,0,64,6171
MEX,Cycling,0,1,1,139,2,141,10859
MEX,Cycling Mountain Bike,0,0,0,4,0,4,144
MEX,Cycling Road,0,0,0,3,0,3,493
MEX,Cycling Track,0,0,0,15,0,15,878
MEX,Diving,1,11,10,172,22,194,3193
MEX,Equestrian,0,0,0,14,0,14,835
MEX,Equestrianism,4,1,12,168,17,185,6344
MEX,Fencing,0,1,0,128,1,129,11558
MEX,Football,16,0,22,168,38,206,7906
MEX,Golf,0,0,0,11,0,11,487
MEX,Gymnastics,0,0,0,244,0,244,26707
MEX,Hockey,0,0,0,34,0,34,6264
MEX,Judo,0,1,0,32,1,33,4876
MEX,Marathon Swimming,0,0,0,3,0,3,89
MEX,Modern Pentathlon,0,0,1,82,1,83,1821
MEX,Polo,0,0,7,0,7,7,95
MEX,Rhythmic Gymnastics,0,0,0,6,0,6,848
MEX,Rowing,0,0,0,73,0,73,11625
MEX,Sailing,0,0,0,70,0,70,7266
MEX,Shooting,0,1,0,127,1,128,12580
MEX,Surfing,0,0,0,1,0,1,88
MEX,Swimming,1,0,1,401,2,403,26416
MEX,Synchronized Swimming,0,0,0,34,0,34,909
MEX,Table Tennis,0,0,0,7,0,7,2480
MEX,Taekwondo,2,2,3,14,7,21,870
MEX,Tennis,0,0,0,33,0,33,3446
MEX,Trampoline Gymnastics,0,0,0,1,0,1,64
MEX,Triathlon,0,0,0,23,0,23,822
MEX,Volleyball,0,0,0,36,0,36,4003
MEX,Water Polo,0,0,0,40,0,40,4418
MEX,Weightlifting,1,0,1,31,2,33,4256
MEX,Wrestling,0,1,0,74,1,75,7734
MGL,3x3 Basketball,0,0,0,4,0,4,128
MGL,Archery,0,0,0,27,0,27,2846
MGL,Athletics,0,0,0,28,0,28,43294
MGL,Boxing,1,2,4,52,7,59,6584
MGL,Cycling,0,0,0,24,0,24,10859
MGL,Cycling Road,0,0,0,2,0,2,493
MGL,Gymnastics,0,0,0,49,0,49,26707
MGL,Judo,1,5,6,116,12,128,4876
MGL,Shooting,0,1,1,79,2,81,12580
MGL,Swimming,0,0,0,13,0,13,26416
MGL,Table Tennis,0,0,0,2,0,2,2480
MGL,Taekwondo,0,0,0,1,0,1,870
MGL,Weightlifting,0,0,0,16,0,16,4256
MGL,Wrestling,0,4,6,118,10,128,7734
MHL,Athletics,0,0,0,7,0,7,43294
MHL,Swimming,0,0,0,10,0,10,26416
MHL,Taekwondo,0,0,0,1,0,1,870
MHL,Weightlifting,0,0,0,2,0,2,4256
MKD,Athletics,0,0,0,12,0,12,43294
MKD,Canoeing,0,0,0,6,0,6,6171
MKD,Judo,0,0,0,3,0,3,4876
MKD,Karate,0,0,0,1,0,1,81
MKD,Shooting,0,0,0,9,0,9,12580
MKD,Swimming,0,0,0,33,0,33,26416
MKD,Taekwondo,0,1,0,1,1,2,870
MKD,Wrestling,0,0,1,9,1,10,7734
MLI,Athletics,0,0,0,36,0,36,43294
MLI,Basketball,0,0,0,12,0,12,5111
MLI,Boxing,0,0,0,5,0,5,6584
MLI,Football,0,0,0,35,0,35,7906
MLI,Judo,0,0,0,14,0,14,4876
MLI,Swimming,0,0,0,13,0,13,26416
MLI,Taekwondo,0,0,0,5,0,5,870
MLT,Archery,0,0,0,4,0,4,2846
MLT,Athletics,0,0,0,22,0,22,43294
MLT,Badminton,0,0,0,1,0,1,1816
MLT,Cycling,0,0,0,18,0,18,10859
MLT,Judo,0,0,0,9,0,9,4876
MLT,Sailing,0,0,0,10,0,10,7266
MLT,Shooting,0,0,0,21,0,21,12580
MLT,Swimming,0,0,0,20,0,20,26416
MLT,Water Polo,0,0,0,18,0,18,4418
MLT,Weightlifting,0,0,0,2,0,2,4256
MLT,Wrestling,0,0,0,4,0,4,7734
MNE,Athletics,0,0,0,9,0,9,43294
MNE,Boxing,0,0,0,3,0,3,6584
MNE,Handball,0,14,0,30,14,44,4419
MNE,Judo,0,0,0,4,0,4,4876
MNE,Sailing,0,0,0,4,0,4,7266
MNE,Shooting,0,0,0,5,0,5,12580
MNE,Swimming,0,0,0,7,0,7,26416
MNE,Tennis,0,0,0,2,0,2,3446
MNE,Water Polo,0,0,0,65,0,65,4418
MON,Archery,0,0,0,2,0,2,2846
MON,Art Competitions,0,0,1,7,1,8,3578
MON,Athletics,0,0,0,17,0,17,43294
MON,Cycling,0,0,0,1,0,1,10859
MON,Fencing,0,0,0,7,0,7,11558
MON,Gymnastics,0,0,0,8,0,8,26707
MON,Judo,0,0,0,10,0,10,4876
MON,Marathon Swimming,0,0,0,1,0,1,89
MON,Rowing,0,0,0,9,0,9,11625
MON,Sailing,0,0,0,13,0,13,7266
MON,Shooting,0,0,0,51,0,51,12580
MON,Swimming,0,0,0,15,0,15,26416
MON,Table Tennis,0,0,0,2,0,2,2480
MON,Taekwondo,0,0,0,1,0,1,870
MON,Triathlon,0,0,0,1,0,1,822
MON,Weightlifting,0,0,0,2,0,2,4256
MOZ,Athletics,1,0,1,37,2,39,43294
MOZ,Boxing,0,0,0,9,0,9,6584
MOZ,Canoe Sprint,0,0,0,1,0,1,756
MOZ,Canoeing,0,0,0,4,0,4,6171
MOZ,Judo,0,0,0,5,0,5,4876
MOZ,Sailing,0,0,0,4,0,4,7266
MOZ,Swimming,0,0,0,33,0,33,26416
MRI,Archery,0,0,0,3,0,3,2846
MRI,Athletics,0,0,0,51,0,51,43294
MRI,Badminton,0,0,0,30,0,30,1816
MRI,Beach Volleyball,0,0,0,2,0,2,756
MRI,Boxing,0,0,1,15,1,16,6584
MRI,Cycling,0,0,0,2,0,2,10859
MRI,Cycling Road,0,0,0,2,0,2,493
MRI,Judo,0,0,0,8,0,8,4876
MRI,Sailing,0,0,0,3,0,3,7266
MRI,Swimming,0,0,0,29,0,29,26416
MRI,Table Tennis,0,0,0,5,0,5,2480
MRI,Triathlon,0,0,0,3,0,3,822
MRI,Weightlifting,0,0,0,8,0,8,4256
MRI,Wrestling,0,0,0,2,0,2,7734
MTN,Athletics,0,0,0,25,0,25,43294
MTN,Swimming,0,0,0,1,0,1,26416
MTN,Wrestling,0,0,0,7,0,7,7734
MYA,Archery,0,0,0,5,0,5,2846
MYA,Athletics,0,0,0,30,0,30,43294
MYA,Badminton,0,0,0,2,0,2,1816
MYA,Boxing,0,0,0,20,0,20,6584
MYA,Canoeing,0,0,0,2,0,2,6171
MYA,Football,0,0,0,13,0,13,7906
MYA,Judo,0,0,0,3,0,3,4876
MYA,Rowing,0,0,0,2,0,2,11625
MYA,Sailing,0,0,0,6,0,6,7266
MYA,Shooting,0,0,0,7,0,7,12580
MYA,Swimming,0,0,0,8,0,8,26416
MYA,Weightlifting,0,0,0,17,0,17,4256
NAM,Athletics,0,5,0,30,5,35,43294
NAM,Boxing,0,0,0,14,0,14,6584
NAM,Cycling,0,0,0,10,0,10,10859
NAM,Cycling Mountain Bike,0,0,0,3,0,3,144
NAM,Cycling Road,0,0,0,3,0,3,493
NAM,Gymnastics,0,0,0,5,0,5,26707
NAM,Marathon Swimming,0,0,0,2,0,2,89
NAM,Rowing,0,0,0,1,0,1,11625
NAM,Shooting,0,0,0,8,0,8,12580
NAM,Swimming,0,0,0,9,0,9,26416
NAM,Wrestling,0,0,0,2,0,2,7734
NBO,Athletics,0,0,0,2,0,2,43294
NCA,Athletics,0,0,0,40,0,40,43294
NCA,Baseball,0,0,0,20,0,20,894
NCA,Boxing,0,0,0,14,0,14,6584
NCA,Cycling,0,0,0,10,0,10,10859
NCA,Judo,0,0,0,7,0,7,4876
NCA,Rowing,0,0,0,3,0,3,11625
NCA,Shooting,0,0,0,10,0,10,12580
NCA,Surfing,0,0,0,1,0,1,88
NCA,Swimming,0,0,0,25,0,25,26416
NCA,Taekwondo,0,0,0,1,0,1,870
NCA,Weightlifting,0,0,0,12,0,12,4256
NCA,Wrestling,0,0,0,1,0,1,7734
NED,3x3 Basketball,4,0,0,4,4,8,128
NED,Archery,8,2,1,61,11,72,2846
NED,Art Competitions,2,1,4,202,7,209,3578
NED,Artistic Gymnastics,0,0,0,101,0,101,2297
NED,Artistic Swimming,0,0,2,2,2,4,257
NED,Athletics,18,19,15,581,52,633,43294
NED,Badminton,0,1,0,37,1,38,1816
NED,Baseball,0,0,0,92,0,92,894
NED,Beach Volleyball,0,0,2,38,2,40,756
NED,Boxing,1,2,5,60,8,68,6584
NED,Breaking,0,0,0,3,0,3,33
NED,Canoe Slalom,0,0,0,7,0,7,256
NED,Canoe Sprint,0,0,0,4,0,4,756
NED,Canoeing,0,4,8,73,12,85,6171
NED,Cycling,25,25,17,406,67,473,10859
NED,Cycling BMX Racing,1,1,1,9,3,12,115
NED,Cycling Mountain Bike,0,0,0,6,0,6,144
NED,Cycling Road,1,3,1,17,5,22,493
NED,Cycling Track,12,2,4,35,18,53,878
NED,Diving,0,0,0,38,0,38,3193
NED,Equestrian,0,0,2,38,2,40,835
NED,Equestrianism,18,31,7,192,56,248,6344
NED,Fencing,0,1,30,223,31,254,11558
NED,Football,0,0,42,91,42,133,7906
NED,Golf,0,0,0,3,0,3,487
NED,Gymnastics,12,0,0,337,12,349,26707
NED,Handball,0,0,0,46,0,46,4419
NED,Hockey,133,87,88,181,308,489,6264
NED,Judo,4,2,18,100,24,124,4876
NED,Marathon Swimming,1,1,0,1,2,3,89
NED,Modern Pentathlon,0,0,0,18,0,18,1821
NED,Rowing,36,74,70,358,180,538,11625
NED,Sailing,15,20,17,179,52,231,7266
NED,Shooting,0,1,5,169,6,175,12580
NED,Skateboarding,0,0,0,4,0,4,168
NED,Softball,0,0,0,30,0,30,478
NED,Swimming,30,50,38,657,118,775,26416
NED,Synchronized Swimming,0,0,0,14,0,14,909
NED,Table Tennis,0,0,0,44,0,44,2480
NED,Taekwondo,0,0,0,7,0,7,870
NED,Tennis,0,2,2,65,4,69,3446
NED,Trampolining,0,0,0,4,0,4,152
NED,Triathlon,0,0,0,23,0,23,822
NED,Tug-Of-War,0,8,0,0,8,8,170
NED,Volleyball,12,12,0,94,24,118,4003
NED,Water Polo,12,0,32,177,44,221,4418
NED,Weightlifting,0,0,3,21,3,24,4256
NED,Wrestling,0,0,0,44,0,44,7734
NEP,Archery,0,0,0,1,0,1,2846
NEP,Athletics,0,0,0,41,0,41,43294
NEP,Badminton,0,0,0,1,0,1,1816
NEP,Boxing,0,0,0,15,0,15,6584
NEP,Judo,0,0,0,6,0,6,4876
NEP,Shooting,0,0,0,9,0,9,12580
NEP,Swimming,0,0,0,16,0,16,26416
NEP,Table Tennis,0,0,0,1,0,1,2480
NEP,Taekwondo,0,0,0,3,0,3,870
NEP,Weightlifting,0,0,0,7,0,7,4256
NFL,Athletics,0,0,0,1,0,1,43294
NGR,Artistic Gymnastics,0,0,0,7,0,7,2297
NGR,Athletics,7,10,25,444,42,486,43294
NGR,Badminton,0,0,0,9,0,9,1816
NGR,Basketball,0,0,0,71,0,71,5111
NGR,Boxing,0,3,3,69,6,75,6584
NGR,Canoe Sprint,0,0,0,5,0,5,756
NGR,Canoeing,0,0,0,2,0,2,6171
NGR,"Cycling Road, Cycling Track",0,0,0,3,0,3,30
NGR,Football,16,16,18,131,50,181,7906
NGR,Handball,0,0,0,16,0,16,4419
NGR,Judo,0,0,0,11,0,11,4876
NGR,Rowing,0,0,0,2,0,2,11625
NGR,Swimming,0,0,0,15,0,15,26416
NGR,Table Tennis,0,0,0,80,0,80,2480
NGR,Taekwondo,0,0,1,8,1,9,870
NGR,Tennis,0,0,0,6,0,6,3446
NGR,Weightlifting,0,1,0,28,1,29,4256
NGR,Wrestling,0,1,0,45,1,46,7734
NIG,Athletics,0,0,0,24,0,24,43294
NIG,Boxing,0,0,1,12,1,13,6584
NIG,Fencing,0,0,0,1,0,1,11558
NIG,Judo,0,0,0,5,0,5,4876
NIG,Rowing,0,0,0,1,0,1,11625
NIG,Swimming,0,0,0,12,0,12,26416
NIG,Taekwondo,0,1,0,4,1,5,870
NOR,Archery,0,0,0,18,0,18,2846
NOR,Art Competitions,0,1,0,16,1,17,3578
NOR,Artistic Gymnastics,0,0,0,5,0,5,2297
NOR,Athletics,11,7,8,371,26,397,43294
NOR,Badminton,0,0,0,3,0,3,1816
NOR,Beach Volleyball,2,0,2,24,4,28,756
NOR,Boxing,1,2,2,51,5,56,6584
NOR,Canoe Sprint,0,0,0,8,0,8,756
NOR,Canoeing,9,5,8,78,22,100,6171
NOR,Cycling,2,0,2,148,4,152,10859
NOR,Cycling BMX Racing,0,0,0,1,0,1,115
NOR,Cycling Mountain Bike,0,0,0,2,0,2,144
NOR,Cycling Road,0,0,0,14,0,14,493
NOR,Cycling Track,0,0,0,2,0,2,878
NOR,Diving,0,0,0,26,0,26,3193
NOR,Equestrian,0,0,0,3,0,3,835
NOR,Equestrianism,0,3,0,57,3,60,6344
NOR,Fencing,0,1,0,103,1,104,11558
NOR,Figure Skating,0,3,1,2,4,6,54
NOR,Football,17,0,30,71,47,118,7906
