Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
Tyson Bull,AUS,Artistic Gymnastics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Alessandra Ho,AUS,Artistic Swimming,0,0,1,0,0,1,2020,0.0,23451
Amie Thompson,AUS,Artistic Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Carolyn Buckle,AUS,Artistic Swimming,0,0,1,0,0,1,2020,0.0,23451
Emily Rogers,AUS,Artistic Swimming,0,0,2,0,0,2,2020,0.001125347976850006,12106
Hannah Burkhill,AUS,Artistic Swimming,0,0,1,0,0,1,2020,0.0,23451
Kiera Gazzard,AUS,Artistic Swimming,0,0,1,0,0,1,2020,0.0,23451
Kirsten Kinash,AUS,Artistic Swimming,0,0,1,0,0,1,2020,0.0,23451
Rachel Presser,AUS,Artistic Swimming,0,0,1,0,0,1,2020,0.0,23451
Alex Beck,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Amy Cashin,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Angeline Blackburn,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Anneliese Rubie-renshaw,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Ashley Moloney,AUS,Athletics,1,0,0,0,1,1,2020,0.07998107834533921,6197
Ben Buckingham,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Bendere Oboya,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Brandon Starc,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Brett Robinson,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Brooke Stratton,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Catriona Bisset,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Cedric Dubler,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Charlie Hunter,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Dani Stevens,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
David Smith,AUS,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Declan Tingay,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Edward Trippas,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Eleanor Patterson,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Elizaveta Parnova,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Ellie Beer,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Ellie Pashley,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Genevieve Gregson,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Georgia Griffith,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Georgia Winkcup,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Hana Basic,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Henry Frayne,AUS,Athletics,0,0,4,0,0,4,2020,0.00336863300103117,7824
Isobel Batt-doyle,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Jack Rayner,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Jeffrey Riseley,AUS,Athletics,0,0,4,0,0,4,2020,0.00336863300103117,7824
Jemima Montag,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Jenny Blundell,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Jessica Hull,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Joel Baden,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Jye Edwards,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kathryn Mitchell,AUS,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Katie Hayward,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kelsey-lee Barber,AUS,Athletics,1,0,0,0,1,1,2020,0.07998107834533921,6197
Kendra Hubbard,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Kurtis Marschall,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kyle Swan,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Liam Adams,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Linden Hall,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Lisa Weightman,AUS,Athletics,0,0,4,0,0,4,2020,0.00336863300103117,7824
Liz Clay,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Mackenzie Little,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Matthew Clarke,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Matthew Denny,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
McDERMOTT Nicola,AUS,Athletics,0,0,0,1,1,1,2020,0.08614083160457776,2717
McDONALD Morgan,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
McNEILL David,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
McSWEYN Stewart,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Michelle Jenneke,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Morgan Mitchell,AUS,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Nicholas Hough,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Nina Kennedy,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Oliver Hoare,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Patrick Tiernan,AUS,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Peter Bol,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Rebecca Henderson,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Rhydian Cowley,AUS,Athletics,0,0,2,0,0,2,2020,0.001125347976850006,12106
Riley Day,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Rohan Browning,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Rose Davies,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Sarah Carli,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Sinead Diver,AUS,Athletics,0,0,1,0,0,1,2020,0.0,23451
Steven Solomon,AUS,Athletics,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Gronya Somerville,AUS,Badminton,0,0,2,0,0,2,2020,0.001125347976850006,12106
Hang Leung,AUS,Badminton,0,0,1,0,0,1,2020,0.0,23451
Setyana Mapasa,AUS,Badminton,0,0,1,0,0,1,2020,0.0,23451
Wendy Chen,AUS,Badminton,0,0,1,0,0,1,2020,0.0,23451
Richard Thompson,AUS,Baseball,0,0,0,1,1,1,2020,0.08614083160457776,2717
Belinda White,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Chelsea Forkin,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Clare Warwick,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Ellen Roberts,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Gabrielle Plain,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Jade Wall,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Kaia Parnaby,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Leah Parry,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Leigh Godfrey,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
McMANUS Stacey,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Michelle Cox,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Rachel Lack,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Stacey Porter,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Tarni Stepto,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Taylah Tsitsikronis,AUS,Baseball/Softball,0,0,1,0,0,1,2020,0.0,23451
Alanna Smith,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Aron Baynes,AUS,Basketball,1,0,2,0,1,3,2020,0.08001191193606552,4985
Bec Allen,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Cayla George,AUS,Basketball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Chris Goulding,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Dante Exum,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Ezi Magbegor,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Jenna O'hea,AUS,Basketball,1,0,1,0,1,2,2020,0.07998989387663208,5344
Jock Landale,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Joe Ingles,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Josh Green,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Katie Ebzery,AUS,Basketball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kirsti Blicavs,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Lauren Jackson,AUS,Basketball,1,0,0,3,4,4,2020,0.25734854333139784,110
Leilani Mitchell,AUS,Basketball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Marianna Tolo,AUS,Basketball,0,0,2,0,0,2,2020,0.001125347976850006,12106
Matisse Thybulle,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Matthew Dellavedova,AUS,Basketball,1,0,2,0,1,3,2020,0.08001191193606552,4985
Nathan Sobey,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Nic Kay,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Patty Mills,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Steph Talbot,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Tess Lavey,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Tess Madgen,AUS,Basketball,0,0,1,0,0,1,2020,0.0,23451
Thomas Reath,AUS,Basketball,1,0,0,0,1,1,2020,0.07998107834533921,6197
Damien Schumann,AUS,Beach Volleyball,0,0,1,0,0,1,2020,0.0,23451
Mariafe Artacho,AUS,Beach Volleyball,0,0,0,1,1,1,2020,0.08614083160457776,2717
McHUGH Christopher,AUS,Beach Volleyball,0,0,1,0,0,1,2020,0.0,23451
Taliqua Clancy,AUS,Beach Volleyball,0,0,1,1,1,2,2020,0.08614942012677068,1959
Alex Winwood,AUS,Boxing,0,0,1,0,0,1,2020,0.0,23451
Caitlin Parker,AUS,Boxing,0,0,1,0,0,1,2020,0.0,23451
Harry Garside,AUS,Boxing,1,0,0,0,1,1,2020,0.07998107834533921,6197
Paulo Aokuso,AUS,Boxing,0,0,1,0,0,1,2020,0.0,23451
Skye Nicolson,AUS,Boxing,0,0,1,0,0,1,2020,0.0,23451
Daniel Watkins,AUS,Canoe Slalom,0,0,1,0,0,1,2020,0.0,23451
Jessica Fox,AUS,Canoe Slalom,1,1,0,0,2,2,2020,0.12020334040778748,1340
Lucien Delfour,AUS,Canoe Slalom,0,0,1,0,0,1,2020,0.0,23451
Alyce Wood,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Alyssa Bull,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Bernadette Wallace,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Jaime Roberts,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Jo Brigden-jones,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Jordan Wood,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Josephine Bulmer,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Lachlan Tame,AUS,Canoe Sprint,0,0,1,0,0,1,2020,0.0,23451
McARTHUR Catherine,AUS,Canoe Sprint,0,0,1,0,0,1,2020,0.0,23451
Murray Stewart,AUS,Canoe Sprint,0,0,1,0,0,1,2020,0.0,23451
Riley Fitzsimmons,AUS,Canoe Sprint,0,0,2,0,0,2,2020,0.001125347976850006,12106
Shannon Reynolds,AUS,Canoe Sprint,0,0,1,0,0,1,2020,0.0,23451
Thomas Green,AUS,Canoe Sprint,0,1,1,0,1,2,2020,0.0805911872684156,3601
van Jean,AUS,Canoe Sprint,0,1,1,0,1,2,2020,0.0805911872684156,3601
Alyssa Bull,AUS,Canoeing,0,0,1,0,0,1,2020,0.0,23451
Andrew Wilson,AUS,Canoeing,0,0,2,0,0,2,2020,0.001125347976850006,12106
David Smith,AUS,Canoeing,0,1,2,0,1,3,2020,0.08061418507335612,3400
Jessica Fox,AUS,Canoeing,1,0,0,1,2,2,2020,0.12300688727543216,1171
Jo Brigden-jones,AUS,Canoeing,0,0,1,0,0,1,2020,0.0,23451
Jordan Wood,AUS,Canoeing,0,0,2,0,0,2,2020,0.001125347976850006,12106
Lachlan Tame,AUS,Canoeing,1,0,0,0,1,1,2020,0.07998107834533921,6197
Lucien Delfour,AUS,Canoeing,0,0,1,0,0,1,2020,0.0,23451
Murray Stewart,AUS,Canoeing,0,1,3,0,1,4,2020,0.08065093731971376,3325
Riley Fitzsimmons,AUS,Canoeing,0,0,1,0,0,1,2020,0.0,23451
William Jones,AUS,Canoeing,0,0,2,0,0,2,2020,0.001125347976850006,12106
Amanda Spratt,AUS,Cycling,0,0,2,0,0,2,2020,0.001125347976850006,12106
Annette Edmondson,AUS,Cycling,1,0,3,0,1,4,2020,0.08004712082548433,4867
Anthony Dean,AUS,Cycling,0,0,1,0,0,1,2020,0.0,23451
Ashlee Ankudinoff,AUS,Cycling,0,0,1,0,0,1,2020,0.0,23451
Georgia Baker,AUS,Cycling,0,0,1,0,0,1,2020,0.0,23451
Lauren Reynolds,AUS,Cycling,0,0,2,0,0,2,2020,0.001125347976850006,12106
Matthew Glaetzer,AUS,Cycling,0,0,4,0,0,4,2020,0.00336863300103117,7824
Nathan Hart,AUS,Cycling,0,0,1,0,0,1,2020,0.0,23451
Rebecca Henderson,AUS,Cycling,0,0,2,0,0,2,2020,0.001125347976850006,12106
Rohan Dennis,AUS,Cycling,0,0,2,1,1,3,2020,0.08617032393523026,1642
Sam Welsford,AUS,Cycling,0,0,0,1,1,1,2020,0.08614083160457776,2717
Simon Clarke,AUS,Cycling,0,0,1,0,0,1,2020,0.0,23451
Logan Martin,AUS,Cycling BMX Freestyle,0,1,0,0,1,1,2020,0.08058195654188434,4235
Natalya Diehm,AUS,Cycling BMX Freestyle,0,0,1,0,0,1,2020,0.0,23451
Anthony Dean,AUS,Cycling BMX Racing,0,0,1,0,0,1,2020,0.0,23451
Lauren Reynolds,AUS,Cycling BMX Racing,0,0,1,0,0,1,2020,0.0,23451
Saya Sakakibara,AUS,Cycling BMX Racing,0,0,1,0,0,1,2020,0.0,23451
McCONNELL Daniel,AUS,Cycling Mountain Bike,0,0,1,0,0,1,2020,0.0,23451
McCONNELL Rebecca,AUS,Cycling Mountain Bike,0,0,1,0,0,1,2020,0.0,23451
Amanda Spratt,AUS,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Grace Brown,AUS,Cycling Road,0,0,2,0,0,2,2020,0.001125347976850006,12106
Lucas Hamilton,AUS,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Luke Durbridge,AUS,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Richie Porte,AUS,Cycling Road,0,0,2,0,0,2,2020,0.001125347976850006,12106
Rohan Dennis,AUS,Cycling Road,1,0,0,0,1,1,2020,0.07998107834533921,6197
Sarah Gigante,AUS,Cycling Road,0,0,2,0,0,2,2020,0.001125347976850006,12106
Tiffany Cromwell,AUS,Cycling Road,0,0,1,0,0,1,2020,0.0,23451
Alexander Porter,AUS,Cycling Track,1,0,0,0,1,1,2020,0.07998107834533921,6197
Alexandra Manly,AUS,Cycling Track,0,0,2,0,0,2,2020,0.001125347976850006,12106
Annette Edmondson,AUS,Cycling Track,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Ashlee Ankudinoff,AUS,Cycling Track,0,0,1,0,0,1,2020,0.0,23451
Conor Leahy,AUS,Cycling Track,1,0,0,0,1,1,2020,0.07998107834533921,6197
Georgia Baker,AUS,Cycling Track,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Kelland O'brien,AUS,Cycling Track,1,0,2,0,1,3,2020,0.08001191193606552,4985
Leigh Hoffman,AUS,Cycling Track,0,0,1,0,0,1,2020,0.0,23451
Leigh Howard,AUS,Cycling Track,1,0,1,0,1,2,2020,0.07998989387663208,5344
Lucas Plapp,AUS,Cycling Track,1,0,0,0,1,1,2020,0.07998107834533921,6197
Maeve Plouffe,AUS,Cycling Track,0,0,1,0,0,1,2020,0.0,23451
Matthew Glaetzer,AUS,Cycling Track,0,0,2,0,0,2,2020,0.001125347976850006,12106
Matthew Richardson,AUS,Cycling Track,0,0,3,0,0,3,2020,0.0022482243524647905,8771
McCULLOCH Kaarle,AUS,Cycling Track,0,0,2,0,0,2,2020,0.001125347976850006,12106
Nathan Hart,AUS,Cycling Track,0,0,3,0,0,3,2020,0.0022482243524647905,8771
Sam Welsford,AUS,Cycling Track,1,0,2,0,1,3,2020,0.08001191193606552,4985
Anabelle Smith,AUS,Diving,1,0,2,0,1,3,2020,0.08001191193606552,4985
Cassiel Rousseau,AUS,Diving,0,0,1,0,0,1,2020,0.0,23451
Domonic Bedggood,AUS,Diving,0,0,1,0,0,1,2020,0.0,23451
Esther Qin,AUS,Diving,0,0,1,0,0,1,2020,0.0,23451
Maddison Keeney,AUS,Diving,1,0,1,0,1,2,2020,0.07998989387663208,5344
Melissa Wu,AUS,Diving,1,0,3,1,2,5,2020,0.12307899800576041,1044
Nikita Hains,AUS,Diving,0,0,1,0,0,1,2020,0.0,23451
Samuel Fricker,AUS,Diving,0,0,1,0,0,1,2020,0.0,23451
Shixin Li,AUS,Diving,0,0,1,0,0,1,2020,0.0,23451
Andrew Hoy,AUS,Equestrian,1,0,0,1,2,2,2020,0.12300688727543216,1171
Edwina Tops-alexander,AUS,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Katie Laurie,AUS,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kelly Layne,AUS,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Mary Hanna,AUS,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
McNAB Kevin,AUS,Equestrian,0,0,1,1,1,2,2020,0.08614942012677068,1959
Shane Rose,AUS,Equestrian,0,0,1,1,1,2,2020,0.08614942012677068,1959
Simone Pearce,AUS,Equestrian,0,0,2,0,0,2,2020,0.001125347976850006,12106
Stuart Tinney,AUS,Equestrian,0,0,1,1,1,2,2020,0.08614942012677068,1959
Andrew Hoy,AUS,Equestrianism,0,3,10,1,4,14,2020,0.2597932954730725,94
Christopher Burton,AUS,Equestrianism,1,0,3,0,1,4,2020,0.08004712082548433,4867
Edwina Tops-alexander,AUS,Equestrianism,0,0,6,0,0,6,2020,0.005602062620190318,7190
Mary Hanna,AUS,Equestrianism,0,0,8,0,0,8,2020,0.007825667853144012,6934
Megan Jones,AUS,Equestrianism,0,0,1,1,1,2,2020,0.08614942012677068,1959
Phillip Dutton,AUS,Equestrianism,0,2,2,0,2,4,2020,0.15735405661906993,464
Shane Rose,AUS,Equestrianism,1,0,2,1,2,4,2020,0.12304679458509414,1068
Stuart Tinney,AUS,Equestrianism,1,1,3,0,2,5,2020,0.12027940020679279,1225
Aivi Luik,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Alanna Kennedy,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Amy Wilson,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Ashley Maynard-brewer,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Caitlin Foord,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Caleb Watts,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Cameron Devlin,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Charlotte Grant,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Chloe Logarzo,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Clare Polkinghorne,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Connor Metcalfe,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Courtney Nevin,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Daniel Arzani,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Denis Genreau,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Dylan Pierias,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Elise Kellond-knight,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Ellie Carpenter,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Emily Gielnik,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Harry Souttar,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Hayley Raso,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Jay Rich-baghuelou,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Joel King,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Jordan Holmes,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Keanu Baccus,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Kyah Simon,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Kye Rowles,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Kyra Cooney-cross,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Lachlan Wales,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Laura Brock,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Lydia Williams,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Mackenzie Arnold,AUS,Football,0,0,2,0,0,2,2020,0.001125347976850006,12106
Marco Tilio,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Mary Fowler,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
McGREE Riley,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Michelle Heyman,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Mitch Duke,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Nathaniel Atkinson,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Nicholas D'agostino,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Reno Piscopo,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Sam Kerr,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Steph Catley,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Tameka Yallop,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Teagan Micah,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Thomas Deng,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Thomas Glover,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
van Emily,AUS,Football,0,0,1,0,0,1,2020,0.0,23451
Cameron Smith,AUS,Golf,0,0,1,0,0,1,2020,0.0,23451
Hannah Green,AUS,Golf,0,0,1,0,0,1,2020,0.0,23451
Marc Leishman,AUS,Golf,0,0,1,0,0,1,2020,0.0,23451
Minjee Lee,AUS,Golf,0,0,2,0,0,2,2020,0.001125347976850006,12106
Ambrosia Malone,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Andrew Charter,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Andrew Ogilvie,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Andrew Smith,AUS,Hockey,1,0,0,0,1,1,2020,0.07998107834533921,6197
Anna Kershaw,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Anne Lynch,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Aran Zalewski,AUS,Hockey,0,0,1,1,1,2,2020,0.08614942012677068,1959
Ashleigh Nelson,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Blake Govers,AUS,Hockey,0,0,1,1,1,2,2020,0.08614942012677068,1959
Brooke Peris,AUS,Hockey,0,0,2,0,0,2,2020,0.001125347976850006,12106
Clive Ockenden,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Dylan Martin,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Edwina Bone,AUS,Hockey,0,0,2,0,0,2,2020,0.001125347976850006,12106
Elisabeth Jenner,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Emily Chalker,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Grace Stewart,AUS,Hockey,0,0,2,0,0,2,2020,0.001125347976850006,12106
Grant Mitton,AUS,Hockey,0,0,1,1,1,2,2020,0.08614942012677068,1959
Greta Hayes,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
James Beale,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Jane-anne Claxton,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Joseph Wickham,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Joshua Beltz,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Joshua Simmonds,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Kaitlin Nobbs,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Karri Somerville,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Lewis Charter,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Mae Fitzpatrick,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Mariah Williams,AUS,Hockey,0,0,2,0,0,2,2020,0.001125347976850006,12106
Matthew Dawson,AUS,Hockey,0,0,1,1,1,2,2020,0.08614942012677068,1959
Renee Taylor,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Rose Lawton,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Savannah Fitzpatrick,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Sydney Wilson,AUS,Hockey,0,0,1,0,0,1,2020,0.0,23451
Thomas Hayward,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Thomas Sharp,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Thomas Whetton,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Tim Brand,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Tim Howard,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
William Craig,AUS,Hockey,0,0,0,1,1,1,2020,0.08614083160457776,2717
Aoife Coughlan,AUS,Judo,0,0,1,0,0,1,2020,0.0,23451
Joshua Katz,AUS,Judo,0,0,1,0,0,1,2020,0.0,23451
Katharina Haecker,AUS,Judo,0,0,2,0,0,2,2020,0.001125347976850006,12106
Nathan Katz,AUS,Judo,0,0,2,0,0,2,2020,0.001125347976850006,12106
Tsuneari Yahiro,AUS,Karate,0,0,1,0,0,1,2020,0.0,23451
Kai Edwards,AUS,Marathon Swimming,0,0,1,0,0,1,2020,0.0,23451
Kareena Lee,AUS,Marathon Swimming,1,0,0,0,1,1,2020,0.07998107834533921,6197
Edward Fernon,AUS,Modern Pentathlon,0,0,2,0,0,2,2020,0.001125347976850006,12106
Marina Carrier,AUS,Modern Pentathlon,0,0,1,0,0,1,2020,0.0,23451
