NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Competitions
ALG,Oarda Bouchabou,0,0,0,0,1
ALG,Omar Azzeb,0,0,0,0,3
ALG,Omar Kedjaouer,0,0,0,0,1
ALG,Omar Rebahi,0,0,0,0,3
ALG,Omar Yousfi,0,0,0,0,2
ALG,Othmane Belfaa,0,0,0,0,1
ALG,Oussama Darfalou,0,0,0,0,1
ALG,Oussama Khennoussi,0,0,0,0,1
ALG,Oussama Methazem,0,0,0,0,1
ALG,Oussama Sahnoune,0,0,0,0,4
ALG,Rabah Aboud,0,0,0,0,1
ALG,Rabah Gherbi,0,0,0,0,1
ALG,Rabah Labiod,0,0,0,0,1
ALG,Rabah Madjer,0,0,0,0,1
ALG,Rabia Makhloufi,0,0,0,0,1
ALG,Rachid Atmane,0,0,0,0,1
ALG,Rachid Habchaoui,0,0,0,0,2
ALG,Rachid Kram,0,0,0,0,1
ALG,Rachid Ziar,0,0,0,0,1
ALG,Rachida Ouerdane,0,0,0,0,2
ALG,Rafik Amrane,0,0,0,0,1
ALG,Rami Boudrouma,0,0,0,0,1
ALG,Raouf Al-bernaoui,0,0,0,0,3
ALG,Raouf Benabid,0,0,0,0,1
ALG,Raouya Rouabhia,0,0,0,0,1
ALG,Rashid Mokhrani,0,0,0,0,2
ALG,Rda Abdenouz,0,0,0,0,2
ALG,Rda Benzine,0,0,0,0,2
ALG,Reda Benbaziz,0,0,0,0,1
ALG,Reda Chehima,0,0,0,0,2
ALG,Reda Yadi,0,0,0,0,2
ALG,Redouane Aouachria,0,0,0,0,1
ALG,Redouane Dris,0,0,0,0,1
ALG,Redouane Sadi,0,0,0,0,1
ALG,Riad Chibani,0,0,0,0,1
ALG,Roumaysa Boualam,0,0,0,0,2
ALG,Ryad Keniche,0,0,0,0,1
ALG,Sabria Dahane,0,0,0,0,1
ALG,Sad Admane,0,0,0,0,1
ALG,Sad Belhout,0,0,0,0,1
ALG,Safia Boukhima,0,0,0,0,2
ALG,Salah Assad,0,0,0,0,1
ALG,Salah Bouchekriou,0,0,0,0,1
ALG,Saleh Larbes,0,0,0,0,1
ALG,Salim Abes,0,0,0,0,1
ALG,Salim Heroui,0,0,0,0,2
ALG,Salim Iles,0,0,0,0,8
ALG,Salim Keddar,0,0,0,0,1
ALG,Salim Nedjel-hammou,0,0,0,0,1
ALG,Salima (-dahmani),0,0,0,0,4
ALG,Salima Hammouche,0,0,0,0,1
ALG,Sami Belgroun,0,0,0,0,2
ALG,Samia Hireche,0,0,0,0,2
ALG,Samir Benchenaf,0,0,0,0,1
ALG,Samir Bouchireb,0,0,0,0,1
ALG,Samir Bouguerra,0,0,0,0,1
ALG,Samir Brahimi,0,0,0,0,1
ALG,Samir Moussaoui,0,0,0,0,2
ALG,Samir-Adel Louahla,0,0,0,0,1
ALG,Saoussen Boudiaf,0,0,0,0,2
ALG,Sehryne Hennaoui,0,0,0,0,1
ALG,Sid Boudina,0,0,0,0,1
ALG,Slimane Moula,0,0,0,0,1
ALG,Slimane Zengli,0,0,0,0,2
ALG,Sofiane Bendebka,0,0,0,0,1
ALG,Sofiane Daid,0,0,0,0,4
ALG,Sofiane El-azizi,0,0,0,0,1
ALG,Sofiane Khalfallah,0,0,0,0,1
ALG,Sofiane Lamali,0,0,0,0,1
ALG,Sonia Asselah,0,0,0,0,3
ALG,Soraya Haddad,1,0,0,1,3
ALG,Souad (-mahour-bacha),0,0,0,0,5
ALG,Souad Al-nechab,0,0,0,0,1
ALG,Tahar Hamou,0,0,0,0,1
ALG,Taj Saoula,0,0,0,0,1
ALG,Taoufik Makhloufi,3,1,2,0,4
ALG,Tarek Benaissa,0,0,0,0,2
ALG,Tarek Boukensa,0,0,0,0,2
ALG,Tassadit Assou,0,0,0,0,2
ALG,Violette Mammeri,0,0,0,0,1
ALG,Walid Bidani,0,0,0,0,4
ALG,Wassila Rdouane-sad-guerni,0,0,0,0,2
ALG,Widad Mendil,0,0,0,0,1
ALG,Yacine Hamza,0,0,0,0,1
ALG,Yacine Mousli,0,0,0,0,1
ALG,Yacine Sheikh,0,0,0,0,2
ALG,Yasmina (-kettab),0,0,0,0,1
ALG,Yassine Djakrir,0,0,0,0,1
ALG,Yassine Hethat,0,0,0,0,2
ALG,Youcef Reguigui,0,0,0,0,1
ALG,Younes Nemouchi,0,0,0,0,1
ALG,Youssef Bouguerra,0,0,0,0,2
ALG,Zahra Gamir,0,0,0,0,2
ALG,Zahra Tatar,0,0,0,0,1
ALG,Zakaria Draoui,0,0,0,0,1
ALG,Zakarya Haddouche,0,0,0,0,1
ALG,Zineddine Seghir,0,0,0,0,2
ALG,Zohir Kedache,0,0,0,0,1
ALG,Zohra Bensalem,0,0,0,0,1
AND,Antoni Cervellera,0,0,0,0,1
AND,Antoni Oviedo,0,0,0,0,2
AND,Antonio Planas,0,0,0,0,5
AND,Carolina Santacreu,0,0,0,0,1
AND,Cristina Rossell,0,0,0,0,1
AND,Daniel Gonzlez,0,0,0,0,2
AND,David Borra,0,0,0,0,2
AND,Emili Font,0,0,0,0,2
AND,Esteve Montaa,0,0,0,0,1
AND,Esther Alvina,0,0,0,0,1
AND,Fiona Porta,0,0,0,0,1
AND,Francesc Romero,0,0,0,0,1
AND,Francesco Fris,0,0,0,0,2
AND,Gerard Duedra,0,0,0,0,1
AND,Hocine Constantin,0,0,0,0,3
AND,Joan Delneufcourt,0,0,0,0,1
AND,Joan Lluelles,0,0,0,0,1
AND,Joan Marti,0,0,0,0,1
AND,Joan Roca,0,0,0,0,5
AND,Josep Esquius,0,0,0,0,2
AND,Juan Fuentes,0,0,0,0,1
AND,Laura Lpez,0,0,0,0,1
AND,Margarida Snchez,0,0,0,0,1
AND,Meritxell Gonzlez,0,0,0,0,2
AND,Mnica Abella,0,0,0,0,1
AND,Monica Doria,0,0,0,0,5
AND,Montserrat Joval,0,0,0,0,1
AND,Montserrat Riberaygua,0,0,0,0,1
AND,Nahuel Carabana,0,0,0,0,1
AND,Oscar Borra,0,0,0,0,2
AND,Pol Betriu,0,0,0,0,1
AND,Pol Dourdet,0,0,0,0,1
AND,Pol Moya,0,0,0,0,1
AND,Santiago Deu,0,0,0,0,1
AND,Silvia Sue,0,0,0,0,2
AND,Xavier Font,0,0,0,0,2
ANG,Aa Joaquim,0,0,0,0,1
ANG,Abbo Bartolomeu,0,0,0,0,1
ANG,Abdel Moussa,0,0,0,0,2
ANG,Ablio Cabral,0,0,0,0,1
ANG,Ado N'zuzi,0,0,0,0,1
ANG,Afonso Ferraz,0,0,0,0,1
ANG,Albertina Kassoma,0,0,0,0,3
ANG,Alberto Coelho,0,0,0,0,1
ANG,Ana Barros,0,0,0,0,1
ANG,Ana Elias,0,0,0,0,2
ANG,Ana Gonalves,0,0,0,0,1
ANG,Ana Martins,0,0,0,0,2
ANG,Ana Nbrega,0,0,0,0,1
ANG,Ana Romero,0,0,0,0,1
ANG,Anbal Moreira,0,0,0,0,3
ANG,Andr Matias,0,0,0,0,1
ANG,Andre Matias,0,0,0,0,1
ANG,Anica Neto,0,0,0,0,3
ANG,Antnia Fatima,0,0,0,0,3
ANG,Antnio Santos,0,0,0,0,2
ANG,Apolinrio Silveira,0,0,0,0,1
ANG,Armando Costa,0,0,0,0,1
ANG,Armnio Fernandes,0,0,0,0,2
ANG,Astrida Vicente,0,0,0,0,1
ANG,Aveni Miguel,0,0,0,0,1
ANG,Azenaide Carlos,0,0,0,0,5
ANG,Belarmino Chipongue,0,0,0,0,1
ANG,Belina Larica,0,0,0,0,1
ANG,Benilson Sanda,0,0,0,0,2
ANG,Benjamim Romano,0,0,0,0,2
ANG,Benjamim Ucuahamba,0,0,0,0,2
ANG,Bernardo Manuel,0,0,0,0,1
ANG,Bombo Calandula,0,0,0,0,1
ANG,Buila Katiavala,0,0,0,0,1
ANG,Carla Fernandes,0,0,0,0,2
ANG,Carlos Almeida,0,0,0,0,3
ANG,Carlos Morais,0,0,0,0,1
ANG,Carolina Morais,0,0,0,0,1
ANG,Catarina Camufal,0,0,0,0,1
ANG,Catarina Sousa,0,0,0,0,1
ANG,Chelcia Gabriel,0,0,0,0,1
ANG,Cristina Branco,0,0,0,0,2
ANG,David Dias,0,0,0,0,3
ANG,Delfina Cassinda,0,0,0,0,1
ANG,Diassonema Mucungui,0,0,0,0,1
ANG,Dionisia Pio,0,0,0,0,1
ANG,Dolores Rosario,0,0,0,0,1
ANG,Domingas Cordeiro,0,0,0,0,2
ANG,Edmar Victoriano,0,0,0,0,3
ANG,Edmilson Pedro,0,0,0,0,1
ANG,Eduardo Mingas,0,0,0,0,2
ANG,Eliane Paulo,0,0,0,0,1
ANG,Elisa Peres,0,0,0,0,1
ANG,Elisa Webba-torres,0,0,0,0,3
ANG,Elisabeth Cailo,0,0,0,0,1
ANG,Eliseu Ganda,0,0,0,0,1
ANG,Elizabeth Viegas,0,0,0,0,1
ANG,Elsa Freire,0,0,0,0,7
ANG,Elzira Barros,0,0,0,0,1
ANG,Emanuel Fernandes,0,0,0,0,1
ANG,Eugnio Katombi,0,0,0,0,1
ANG,Felismina Cavela,0,0,0,0,1
ANG,Felizarda Jorge,0,0,0,0,1
ANG,Felizardo Ambrsio,0,0,0,0,1
ANG,Fernando Lopes,0,0,0,0,1
ANG,Filipe Andre,0,0,0,0,1
ANG,Filomena Trindade,0,0,0,0,4
ANG,Fineza Eusbio,0,0,0,0,1
ANG,Fortunato Pacavira,0,0,0,0,4
ANG,Francisco Moniz,0,0,0,0,1
ANG,Francisco Santos,0,0,0,0,2
ANG,Francisco Souza,0,0,0,0,1
ANG,Garcia Domingos,0,0,0,0,1
ANG,Gaspar Fragata,0,0,0,0,1
ANG,Guilhermina Cruz,0,0,0,0,4
ANG,Helder Carvalho,0,0,0,0,1
ANG,Helena Paulo,0,0,0,0,2
ANG,Helena Sousa,0,0,0,0,1
ANG,Henrique Mascarenhas,0,0,0,0,1
ANG,Herlander Coimbra,0,0,0,0,3
ANG,Hermenegildo Leite,0,0,0,0,1
ANG,Honorato Trosso,0,0,0,0,1
ANG,Ilda Bengue,0,0,0,0,3
ANG,Ildio Sirgado,0,0,0,0,1
ANG,Isabel Fernandes,0,0,0,0,3
ANG,Isabel Guialo,0,0,0,0,3
ANG,Ivone Mufuca,0,0,0,0,1
ANG,Janete Santos,0,0,0,0,1
ANG,Jean-Jacques Conceio,0,0,0,0,1
ANG,Jean-Luc Rasamoelina,0,0,0,0,1
ANG,Joaquim Gomes,0,0,0,0,2
ANG,Joelma Viegas,0,0,0,0,1
ANG,Joo Aguiar,0,0,0,0,1
ANG,Joo Capindica,0,0,0,0,1
ANG,Joo Carvalho,0,0,0,0,1
ANG,Joo Matias,0,0,0,0,2
ANG,Joo N'tyamba,0,0,0,0,7
ANG,Joo Neto,0,0,0,0,1
ANG,Joo Silva,0,0,0,0,2
ANG,Joo Souza,0,0,0,0,1
ANG,Jorge Gomes,0,0,0,0,1
ANG,Jorge Lima,0,0,0,0,4
ANG,Jos Almeida,0,0,0,0,1
ANG,Jos Guimares,0,0,0,0,2
ANG,Jos Incio,0,0,0,0,1
ANG,Jos Jess,0,0,0,0,1
ANG,Juliana Machado,0,0,0,0,3
ANG,Justina Praa,0,0,0,0,2
ANG,Justino Victoriano,0,0,0,0,1
ANG,Leonel Paulo,0,0,0,0,1
ANG,Lia Lima,0,0,0,0,1
ANG,Lia Paulo,0,0,0,0,1
ANG,Liliana Neto,0,0,0,0,1
ANG,Liliana Venancio,0,0,0,0,1
ANG,Liliana Venncio,0,0,0,0,1
ANG,Liliane Mario,0,0,0,0,1
ANG,Lotuala N'dombassy,0,0,0,0,1
ANG,Luis Fortunato,0,0,0,0,1
ANG,Lurdes Monteiro,0,0,0,0,1
ANG,Lus Costa,0,0,0,0,1
ANG,Lusa Kiala,0,0,0,0,4
ANG,Lusa Toms,0,0,0,0,1
ANG,Luvambu Filipe,0,0,0,0,1
ANG,Luzia Bizerra,0,0,0,0,1
ANG,Madalena Felix,0,0,0,0,1
ANG,Magda Cazanga,0,0,0,0,3
ANG,Manuel Antonio,0,0,0,0,2
ANG,Manuel Gomes,0,0,0,0,1
ANG,Manuel Lelo,0,0,0,0,1
ANG,Manuel Sousa,0,0,0,0,1
ANG,Manuela Paulo,0,0,0,0,1
ANG,Marcelina Kiala,0,0,0,0,2
ANG,Marcos Daniel,0,0,0,0,2
ANG,Marcos Santos,0,0,0,0,1
ANG,Maria Gonalves,0,0,0,0,1
ANG,Maria Jololo,0,0,0,0,2
ANG,Maria Tavares,0,0,0,0,3
ANG,Mariana Henriques,0,0,0,0,1
ANG,Marilia Quizelete,0,0,0,0,2
ANG,Marta Alberto,0,0,0,0,1
ANG,Marta Santos,0,0,0,0,1
ANG,Matias Montinho,0,0,0,0,3
ANG,Maura Faial,0,0,0,0,2
ANG,Michele Pessoa,0,0,0,0,2
ANG,Miguel Lutonda,0,0,0,0,2
ANG,Milton Barros,0,0,0,0,1
ANG,Moiss Torres,0,0,0,0,2
ANG,Morais Abreu,0,0,0,0,1
ANG,Mria Eduardo,0,0,0,0,2
ANG,Mria Pedro,0,0,0,0,2
ANG,Nadir Manuel,0,0,0,0,1
ANG,Nair Almeida,0,0,0,0,3
ANG,Nassiela Mauricio,0,0,0,0,1
ANG,Natalia Fonseca,0,0,0,0,2
ANG,Natalia Santos,0,0,0,0,2
ANG,Natlia Bernardo,0,0,0,0,3
ANG,Ndia Cruz,0,0,0,0,5
ANG,Nelson Henriques,0,0,0,0,2
ANG,Nelson Sardinha,0,0,0,0,1
ANG,Neyde Barbosa,0,0,0,0,3
ANG,Ngendua Filipe,0,0,0,0,1
ANG,Olmpio Cipriano,0,0,0,0,2
ANG,Paixao Afonso,0,0,0,0,1
ANG,Paixo Afonso,0,0,0,0,1
ANG,Palmira Almeida,0,0,0,0,1
ANG,Paulo Macedo,0,0,0,0,1
ANG,Paulo Morais,0,0,0,0,1
ANG,Pedro Lima,0,0,0,0,5
ANG,Pedro Pinotes,0,0,0,0,2
ANG,Regina Camumbila,0,0,0,0,1
ANG,Ricardo Boy,0,0,0,0,1
ANG,Rosa Amaral,0,0,0,0,1
ANG,Rubn Incio,0,0,0,0,1
ANG,Salvador Gordo,0,0,0,0,1
ANG,Snia Guadalupe,0,0,0,0,1
ANG,Stelvia Pascoal,0,0,0,0,2
ANG,Teresa Almeida,0,0,0,0,3
ANG,Teresa Ulundo,0,0,0,0,1
ANG,Valter Monteiro,0,0,0,0,1
ANG,Victor Carvalho,0,0,0,0,4
ANG,Victor Muzadi,0,0,0,0,2
ANG,Vilma Nenganga,0,0,0,0,2
ANG,Vivaldo Fernandes,0,0,0,0,1
ANG,Vladimir Jeronimo,0,0,0,0,1
ANG,Walter Costa,0,0,0,0,1
ANG,Wuta Dombaxi,0,0,0,0,3
ANG,ngela Cardoso,0,0,0,0,1
ANG,ngelo Victoriano,0,0,0,0,4
ANT,Afia Charles,0,0,0,0,1
ANT,Alfred Browne,0,0,0,0,6
ANT,Alston Ryan,0,0,0,0,1
ANT,Anthony Henry,0,0,0,0,2
ANT,Barbara (-abbey),0,0,0,0,1
ANT,Brendan Christian,0,0,0,0,3
ANT,Brian Lyn,0,0,0,0,1
ANT,Calvin Greenaway,0,0,0,0,2
ANT,Carlo Falcone,0,0,0,0,1
ANT,Cejhae Greene,0,0,0,0,4
ANT,Charles Fabian,0,0,0,0,1
ANT,Charmaine Gilgeous,0,0,0,0,1
ANT,Charmaine Thomas,0,0,0,0,2
ANT,Chavaughn Walsh,0,0,0,0,1
ANT,Christal Clashing,0,0,0,0,1
ANT,Conrad Mainwaring,0,0,0,0,2
ANT,Cuthbert Jacobs,0,0,0,0,2
ANT,Dale Jones,0,0,0,0,6
ANT,Daniel Bailey,0,0,0,0,4
ANT,Daryl Joseph,0,0,0,0,1
ANT,Dine Potter,0,0,0,0,2
ANT,Donald Christian,0,0,0,0,2
ANT,Eli Fuller,0,0,0,0,1
ANT,Elisha Hughes,0,0,0,0,1
ANT,Ellie Shaw,0,0,0,0,1
ANT,Elroy Turner,0,0,0,0,2
ANT,Everton Cornelius,0,0,0,0,1
ANT,Frederick Sowerby,0,0,0,0,2
ANT,Heather Samuel,0,0,0,0,9
ANT,Heidi Lehrer,0,0,0,0,1
ANT,Howard Lindsay,0,0,0,0,5
ANT,Inigo Ross,0,0,0,0,1
ANT,Jacob Lehrer,0,0,0,0,1
ANT,Jadon Wuilliez,0,0,0,0,1
ANT,Jalese Gordon,0,0,0,0,1
ANT,James Browne,0,0,0,0,1
ANT,James Grayman,0,0,0,0,1
ANT,Jared Jarvis,0,0,0,0,1
ANT,Jocelyn Joseph,0,0,0,0,3
ANT,Joella Lloyd,0,0,0,0,2
ANT,Kareem Sandoval,0,0,0,0,1
ANT,Karen Portch,0,0,0,0,1
ANT,Karin Clashing,0,0,0,0,1
ANT,Karl James,0,0,0,0,2
ANT,Kenmore Hughes,0,0,0,0,2
ANT,Larry Miller,0,0,0,0,5
ANT,Laverne Bryan,0,0,0,0,5
ANT,Leonard Richardson,0,0,0,0,2
ANT,Lester Benjamin,0,0,0,0,2
ANT,Lionel Francis,0,0,0,0,1
ANT,Malique Williams,0,0,0,0,1
ANT,Maxwell Peters,0,0,0,0,1
ANT,Michael Terry,0,0,0,0,1
ANT,Mitchell Browne,0,0,0,0,1
ANT,Monica Stevens,0,0,0,0,1
ANT,N'Kosie Barnes,0,0,0,0,2
ANT,Nigel Lloyd,0,0,0,0,5
ANT,Noah Mascoll-gomes,0,0,0,0,1
ANT,Oral Selkridge,0,0,0,0,2
ANT,Paola Vittoria,0,0,0,0,1
ANT,Patrick Spencer,0,0,0,0,1
ANT,Paul Richards,0,0,0,0,2
ANT,Pieter Lehrer,0,0,0,0,1
ANT,Priscilla Frederick,0,0,0,0,1
ANT,Reuben Appleton,0,0,0,0,1
ANT,Robert Marsh,0,0,0,0,1
ANT,Robert Peters,0,0,0,0,2
ANT,Rory Gonsalves,0,0,0,0,1
ANT,Ruperta Charles,0,0,0,0,2
ANT,Samantha Roberts,0,0,0,0,2
ANT,Sonia Williams,0,0,0,0,3
ANT,St. Soleyne,0,0,0,0,2
ANT,Stedroy Braithwaite,0,0,0,0,1
ANT,Stefano Mitchell,0,0,0,0,1
ANT,Tahir Walsh,0,0,0,0,1
ANT,Tiger Tyson,0,0,0,0,1
ANT,Ty Brodie,0,0,0,0,1
ANZ,Albert Rowland,0,0,0,0,2
ANZ,Anthony Wilding,1,0,0,1,1
ANZ,Arthur Mccabe,1,1,0,0,1
ANZ,Cecil Healy,2,1,1,0,3
ANZ,Cecil Mcvilly,0,0,0,0,1
ANZ,Charles Mcmurtrie,1,1,0,0,1
ANZ,Charles Russell,1,1,0,0,1
ANZ,Charles Swain,0,0,0,0,1
ANZ,Christopher Mckivat,1,1,0,0,1
ANZ,Claude Ross,0,0,0,0,1
ANZ,Daniel Carroll,1,1,0,0,1
ANZ,Edward Cooke,0,0,0,0,2
ANZ,Ernest Hutcheon,0,0,0,0,1
ANZ,Francis Beaurepaire,2,0,1,1,4
ANZ,Francis Smith,1,1,0,0,1
ANZ,Frank Schryver,0,0,0,0,2
ANZ,Frank Springfield,0,0,0,0,3
ANZ,George Blake,0,0,0,0,2
ANZ,George Hill,0,0,0,0,2
ANZ,Harold Hardwick,3,1,0,2,4
ANZ,Harry Ross-soden,0,0,0,0,1
ANZ,Harvey Sutton,0,0,0,0,1
ANZ,Henry Hauenstein,0,0,0,0,1
ANZ,Henry Kerr,1,0,0,1,2
ANZ,Henry Murray,0,0,0,0,2
ANZ,Hugh Ward,0,0,0,0,1
ANZ,John Barnett,1,1,0,0,1
ANZ,John Hickey,1,1,0,0,1
ANZ,John Ryrie,0,0,0,0,1
ANZ,Joseph Lynch,0,0,0,0,3
ANZ,Leslie Boardman,1,1,0,0,2
ANZ,Malcolm Champion,1,1,0,0,3
ANZ,Malcolm Mcarthur,1,1,0,0,1
ANZ,Patrick Mccue,1,1,0,0,1
ANZ,Phillip Carmichael,1,1,0,0,1
ANZ,Reginald Baker,1,0,1,0,3
ANZ,Robert Craig,1,1,0,0,1
ANZ,Robert Waley,0,0,0,0,1
ANZ,Roger Fitzhardinge,0,0,0,0,1
ANZ,Sarah (-gately),1,1,0,0,1
ANZ,Simon Fraser,0,0,0,0,1
ANZ,Stuart Poulter,0,0,0,0,1
ANZ,Sydney Middleton,1,1,0,0,2
ANZ,Theodore Tartakover,0,0,0,0,5
ANZ,Thomas Griffin,1,1,0,0,1
ANZ,Thomas Parker,0,0,0,0,1
ANZ,Thomas Richards,1,1,0,0,1
ANZ,Wilhelmina Wylie,1,0,1,0,1
ANZ,William Aitken,0,0,0,0,1
ANZ,William Hill,0,0,0,0,3
ANZ,William Longworth,0,0,0,0,2
ANZ,William Murray,0,0,0,0,1
ANZ,William Stewart,0,0,0,0,2
ARG,(jr) Larocca,0,0,0,0,1
ARG,Abel Almaraz,0,0,0,0,1
ARG,Abel Laudonio,1,0,0,1,2
ARG,Abel Ortz,0,0,0,0,1
ARG,Abelardo Rico,0,0,0,0,1
ARG,Abelardo Sztrum,0,0,0,0,3
ARG,Abigail Magistrati,0,0,0,0,5
ARG,Adalberto Scorza,0,0,0,0,1
ARG,Adn Torres,0,0,0,0,1
ARG,Adolfo Fonseca,0,0,0,0,1
ARG,Adolfo Gaich,0,0,0,0,1
ARG,Adolfo Gutirrez,0,0,0,0,2
ARG,Adolfo Malla,0,0,0,0,3
ARG,Adolfo Mancuso,0,0,0,0,1
ARG,Adolfo Porcel,0,0,0,0,2
ARG,Adolfo Yedro,0,0,0,0,1
ARG,Adriana Camelli,0,0,0,0,2
ARG,Adriana Gutierrez,0,0,0,0,2
ARG,Adrin Carusilo,0,0,0,0,1
ARG,Adrin Melosi,0,0,0,0,1
ARG,Adrin Portela,0,0,0,0,1
ARG,Agostina Alonso,2,0,1,1,2
ARG,Agostina Hein,0,0,0,0,2
ARG,Agustin Arregui,0,0,0,0,1
ARG,Agustin Bugallo,0,0,0,0,1
ARG,Agustin Fraga,0,0,0,0,1
ARG,Agustin Loser,1,0,0,1,2
ARG,Agustin Mazzilli,0,0,0,0,1
ARG,Agustin Urzi,0,0,0,0,1
ARG,Agustin Vernice,0,0,0,0,2
ARG,Agustina Albertario,0,0,0,0,1
ARG,Agustina Albertarrio,2,0,1,1,2
ARG,Agustina Garca,3,0,1,2,3
ARG,Agustina Giovanni,0,0,0,0,2
ARG,Agustina Gorzelany,2,0,1,1,2
ARG,Agustina Habif,0,0,0,0,1
ARG,Agustn Cano,0,0,0,0,1
ARG,Agustn Cejas,0,0,0,0,1
ARG,Agustn Fiorilli,0,0,0,0,4
ARG,Agustn Mazzilli,1,1,0,0,2
ARG,Agustn Shaal,0,0,0,0,3
ARG,Agustn Vidal,0,0,0,0,1
ARG,Ailen Valente,0,0,0,0,4
ARG,Alberto Anderson,0,0,0,0,1
ARG,Alberto Barbieri,0,0,0,0,1
ARG,Alberto Barenghi,0,0,0,0,1
ARG,Alberto Barucco,0,0,0,0,2
ARG,Alberto Biedermann,0,0,0,0,1
ARG,Alberto Bogino,0,0,0,0,3
ARG,Alberto Bolzi,0,0,0,0,1
ARG,Alberto Bourdilln,0,0,0,0,1
ARG,Alberto Demiddi,2,0,1,1,3
ARG,Alberto Errecalde,0,0,0,0,1
ARG,Alberto Fernndez,0,0,0,0,1
ARG,Alberto Glerean,0,0,0,0,2
ARG,Alberto Llorens,0,0,0,0,1
ARG,Alberto Longarella,0,0,0,0,2
ARG,Alberto Lpez,0,0,0,0,3
ARG,Alberto Madero,0,0,0,0,2
ARG,Alberto Mancini,0,0,0,0,1
ARG,Alberto Martijena,0,0,0,0,1
ARG,Alberto Melin,0,0,0,0,2
ARG,Alberto Merlo,0,0,0,0,5
ARG,Alberto Mourino,0,0,0,0,1
ARG,Alberto Orozco,0,0,0,0,1
ARG,Alberto Palmetta,0,0,0,0,1
ARG,Alberto Perini,0,0,0,0,1
ARG,Alberto Rendo,0,0,0,0,1
ARG,Alberto Sensini,0,0,0,0,1
ARG,Alberto Senz,0,0,0,0,1
ARG,Alberto Spaggiari,0,0,0,0,2
ARG,Alberto Trillo,0,0,0,0,2
ARG,Alberto Viaggio,0,0,0,0,2
ARG,Albino Agero,0,0,0,0,1
ARG,Alcides Cuminetti,0,0,0,0,1
ARG,Aldo Riadigos,0,0,0,0,2
ARG,Alejandra Carbone,0,0,0,0,4
ARG,Alejandra Flood,0,0,0,0,3
ARG,Alejandra Gabaglio,0,0,0,0,1
ARG,Alejandra Gulla,2,0,0,2,2
ARG,Alejandra Palma,0,0,0,0,1
ARG,Alejandro Bender,0,0,0,0,2
ARG,Alejandro Borrajo,0,0,0,0,1
ARG,Alejandro Colla,0,0,0,0,1
ARG,Alejandro Colomino,0,0,0,0,1
ARG,Alejandro Destribats,0,0,0,0,1
ARG,Alejandro Diz,1,0,0,1,2
ARG,Alejandro Guglielmi,0,0,0,0,2
ARG,Alejandro Hernando,0,0,0,0,2
ARG,Alejandro Horan,0,0,0,0,2
ARG,Alejandro Lecot,0,0,0,0,2
ARG,Alejandro Madorno,0,0,0,0,1
ARG,Alejandro Mazzilli,0,0,0,0,1
ARG,Alejandro Montecchia,1,1,0,0,1
ARG,Alejandro Prez,0,0,0,0,2
ARG,Alejandro Rey,0,0,0,0,1
ARG,Alejandro Romano,0,0,0,0,1
ARG,Alejandro Ruidaz,0,0,0,0,1
ARG,Alejandro Russo,0,0,0,0,1
ARG,Alejandro Simonet,0,0,0,0,1
ARG,Alejandro Spajic,0,0,0,0,2
ARG,Alejandro Strtico,0,0,0,0,1
ARG,Alejandro Tosti,0,0,0,0,1
ARG,Alejandro Verga,0,0,0,0,1
ARG,Alex Suligoy,0,0,0,0,1
ARG,Alexandra Keresztesi,0,0,0,0,1
ARG,Alexis Gonzlez,0,0,0,0,2
ARG,Alexis Soto,0,0,0,0,1
ARG,Alfonso Fiorentino,0,0,0,0,1
ARG,Alfredo Arnhold,0,0,0,0,1
ARG,Alfredo Carlomagno,0,0,0,0,1
ARG,Alfredo Carnovali,0,0,0,0,1
ARG,Alfredo Carricaberry,1,0,1,0,1
ARG,Alfredo Copello,1,0,1,0,1
ARG,Alfredo Gallagher,0,0,0,0,1
ARG,Alfredo Martn,0,0,0,0,1
ARG,Alfredo Pianta,0,0,0,0,2
ARG,Alfredo Porzio,1,0,0,1,1
ARG,Alfredo Quaquarini,0,0,0,0,3
ARG,Alfredo Quinteros,1,0,0,1,1
ARG,Alfredo Rocca,0,0,0,0,2
ARG,Alfredo Santoro,0,0,0,0,1
ARG,Alfredo Vaccari,0,0,0,0,1
ARG,Alicia Barrancos,0,0,0,0,3
ARG,Alicia Boscatto,0,0,0,0,4
ARG,Alicia Kaufmanas,0,0,0,0,4
ARG,Alois Vogel,0,0,0,0,1
ARG,Amabrio Villar,0,0,0,0,2
ARG,Amado Azaad,0,0,0,0,1
ARG,Amado Azar,1,0,1,0,1
ARG,Ambrosio Aimar,0,0,0,0,1
ARG,Amelia Fournel,0,0,0,0,5
ARG,Amilcar Carmendia,0,0,0,0,1
ARG,Amrico Bonetti,0,0,0,0,1
ARG,Ana Aguilera,0,0,0,0,1
ARG,Ana Caputo,0,0,0,0,2
ARG,Ana Destfano,0,0,0,0,5
ARG,Ana Fontn,0,0,0,0,2
ARG,Ana Gallay,0,0,0,0,3
ARG,Ana Prez,1,0,1,0,1
ARG,Anabel Erdozain,1,0,1,0,2
ARG,Anala Marn,0,0,0,0,1
ARG,Anbal Avalos,0,0,0,0,2
ARG,Andrea Fioroni,0,0,0,0,1
ARG,Andrea Ojeda,0,0,0,0,1
ARG,Andrea Ortz,0,0,0,0,1
ARG,Andrea Porri,0,0,0,0,5
ARG,Andrea Vergara,0,0,0,0,1
