NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,TOPSIS_Score_Sum,Host,Sport_topsis_score,Unnamed: 10,Unnamed: 11,TOPSIS_Product
LAT,Swimming,0,0,2,0,0,0.001125348,0,0.028212844,,,3.1749267569712e-05
LAT,Tennis,0,0,1,0,0,0.002250696,0,0.010953237,,,2.4652406702951997e-05
LAT,Weightlifting,0,0,1,0,0,0.079981078,0,0.289597215,,,0.02316229744149777
LBA,Athletics,0,0,1,0,0,1e-10,0,0.619988347,,,6.199883470000001e-11
LBA,Rowing,0,0,1,0,0,1e-10,0,0.065359925,,,6.5359925e-12
LBA,Shooting,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LBA,Swimming,0,0,2,0,0,1e-10,0,0.43592372,,,4.3592372e-11
LBA,Weightlifting,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LBN,Fencing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LBN,Judo,0,0,1,0,0,1e-10,0,0.339725235,,,3.39725235e-11
LBN,Shooting,0,0,1,0,0,1e-10,0,0.144524277,,,1.4452427700000002e-11
LBN,Swimming,0,0,2,0,0,1e-10,0,0.255415303,,,2.5541530299999998e-11
LBN,Table Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LBN,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LBN,Tennis,0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LBR,Athletics,0,0,10,0,0,0.003368633,0,1.0,,,0.003368633
LCA,Athletics,0,1,1,1,2,0.003368633,0,0.993498637,,,0.003346732294053221
LCA,Sailing,0,0,1,0,0,1e-10,0,0.010662946,,,1.0662946e-12
LCA,Swimming,0,0,1,0,0,1e-10,0,0.007056808,,,7.056808e-13
LES,Athletics,0,0,2,0,0,1e-10,0,0.675261924,,,6.75261924e-11
LES,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LIE,Cycling Mountain Bike,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LTU,3x3 Basketball,4,0,0,0,4,1e-10,0,1e-10,,,1.0000000000000001e-20
LTU,Artistic Gymnastics,0,0,3,0,0,0.006715091,0,0.010828986,,,7.2717626427726e-05
LTU,Athletics,0,0,10,1,1,1e-10,0,0.328445348,,,3.284453480000001e-11
LTU,Beach Volleyball,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LTU,Breaking,0,0,0,1,1,1e-10,0,1e-10,,,1.0000000000000001e-20
LTU,Canoe Sprint,0,0,7,0,0,1e-10,0,0.022944248,,,2.2944248e-12
LTU,Cycling Road,0,0,1,0,0,1e-10,0,0.012840999,,,1.2840999e-12
LTU,Cycling Track,0,0,3,0,0,0.004496448,0,0.024913089,,,0.000112020409207872
LTU,Equestrian,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
LTU,Modern Pentathlon,0,0,2,0,0,0.088389056,0,0.268645354,,,0.023745309238845824
LTU,Rowing,1,0,7,0,1,0.087295672,0,0.162066129,,,0.01414767163949369
LTU,Sailing,0,0,2,0,0,0.002248224,0,0.079210741,,,0.00017808348897398402
LTU,Swimming,0,0,14,0,0,0.016825929,0,0.132840309,,,0.0022351616075720606
LTU,Wrestling,0,0,3,0,0,1e-10,0,0.047274686,,,4.7274686e-12
LUX,Archery,0,0,1,0,0,0.002248224,0,0.010193905,,,2.291818187472e-05
LUX,Athletics,0,0,4,0,0,1e-10,0,0.389066177,,,3.89066177e-11
LUX,Cycling Road,0,0,2,0,0,1e-10,0,0.026431973,,,2.6431973000000003e-12
LUX,Equestrian,0,0,1,0,0,1e-10,0,0.005066302,,,5.066302e-13
LUX,Swimming,0,0,1,0,0,0.001125348,0,0.023734563,,,2.6709643002924e-05
LUX,Table Tennis,0,0,3,0,0,1e-10,0,0.010451075,,,1.0451075000000001e-12
LUX,Triathlon,0,0,1,0,0,1e-10,0,0.015986547,,,1.5986547000000001e-12
MAD,Athletics,0,0,2,0,0,1e-10,0,0.836588885,,,8.36588885e-11
MAD,Judo,0,0,1,0,0,1e-10,0,0.356021162,,,3.56021162e-11
MAD,Swimming,0,0,2,0,0,1e-10,0,0.387949239,,,3.8794923900000005e-11
MAD,Table Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAD,Weightlifting,0,0,1,0,0,1e-10,0,0.158839299,,,1.5883929899999998e-11
MAR,Athletics,0,1,12,0,1,0.086208044,0,0.752059855,,,0.06483360907047363
MAR,Beach Volleyball,0,0,2,0,0,1e-10,0,0.005881063,,,5.881063e-13
MAR,Boxing,0,0,3,0,0,0.001125348,0,0.132158796,,,0.000148724636761008
MAR,Breaking,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAR,Canoe Slalom,0,0,2,0,0,1e-10,0,0.017132467,,,1.7132467e-12
MAR,Canoe Sprint,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAR,Cycling BMX Racing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAR,Cycling Road,0,0,2,0,0,1e-10,0,0.006663611,,,6.663611e-13
MAR,Equestrian,0,0,2,0,0,0.003376044,0,0.013716043,,,4.6305964673892e-05
MAR,Fencing,0,0,2,0,0,1e-10,0,0.014834341,,,1.4834341e-12
MAR,Football,19,0,0,0,19,1e-10,0,1e-10,,,1.0000000000000001e-20
MAR,Golf,0,0,1,0,0,0.001125348,0,0.00674599,,,7.59158635452e-06
MAR,Judo,0,0,3,0,0,0.001125348,0,0.016748895,,,1.884833549046e-05
MAR,Rowing,0,0,1,0,0,1e-10,0,0.000460067,,,4.60067e-14
MAR,Shooting,0,0,1,0,0,1e-10,0,0.004650378,,,4.650378e-13
MAR,Skateboarding,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAR,Surfing,0,0,1,0,0,1e-10,0,0.024745746,,,2.4745746e-12
MAR,Swimming,0,0,2,0,0,1e-10,0,0.005507485,,,5.507485000000001e-13
MAR,Taekwondo,0,0,2,0,0,1e-10,0,0.02642198,,,2.6421980000000002e-12
MAR,Triathlon,0,0,1,0,0,1e-10,0,0.002574762,,,2.574762e-13
MAR,Wrestling,0,0,1,0,0,1e-10,0,0.019430965,,,1.9430965e-12
MAS,Archery,0,0,6,0,0,0.002250696,0,0.031466585,,,7.082171699316e-05
MAS,Athletics,0,0,1,0,0,1e-10,0,0.039503206,,,3.9503206e-12
MAS,Badminton,3,0,5,0,3,0.159962156,0,0.965703943,,,0.1544760847799811
MAS,Cycling Road,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAS,Cycling Track,0,0,6,0,0,0.087274768,0,0.236559593,,,0.020645683597249425
MAS,Diving,0,0,2,0,0,0.123224504,0,0.212844448,,,0.026227651533953792
MAS,Golf,0,0,2,0,0,0.002250696,0,0.041344188,,,9.3053198554848e-05
MAS,Sailing,0,0,2,0,0,1e-10,0,0.008320486,,,8.320486000000001e-13
MAS,Shooting,0,0,1,0,0,1e-10,0,0.014369465,,,1.4369465e-12
MAS,Swimming,0,0,2,0,0,0.005611926,0,0.056454806,,,0.000316820193616356
MAS,Weightlifting,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MAW,Athletics,0,0,1,0,0,1e-10,0,0.797769364,,,7.97769364e-11
MAW,Swimming,0,0,2,0,0,1e-10,0,0.197684274,,,1.97684274e-11
MDA,Archery,0,0,4,0,0,0.004496448,0,0.051239156,,,0.00023039420051788802
MDA,Athletics,0,0,5,0,0,0.002248224,0,0.139674602,,,0.00031401979240684805
MDA,Canoe Sprint,1,0,4,0,1,0.082231774,0,0.336817826,,,0.02769712734680332
MDA,Equestrian,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MDA,Judo,2,0,1,0,2,1e-10,0,0.268592094,,,2.68592094e-11
MDA,Shooting,0,0,1,0,0,1e-10,0,0.406639504,,,4.06639504e-11
MDA,Swimming,0,0,2,0,0,0.003373572,0,0.09204564,,,0.00031052259382608
MDA,Table Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MDA,Weightlifting,0,0,1,0,0,1e-10,0,0.248108364,,,2.48108364e-11
MDA,Wrestling,0,0,6,1,1,1e-10,0,0.323337921,,,3.23337921e-11
MDV,Athletics,0,0,1,0,0,0.001125348,0,0.889084407,,,0.001000529359248636
MDV,Badminton,0,0,1,0,0,1e-10,0,0.170997862,,,1.70997862e-11
MDV,Swimming,0,0,2,0,0,1e-10,0,0.520069865,,,5.20069865e-11
MDV,Table Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MEX,Archery,3,0,11,0,3,0.162252502,0,0.103076245,,,0.01672437864801499
MEX,Artistic Gymnastics,0,0,18,0,0,0.011201669,0,0.006816166,,,7.6352435381054e-05
MEX,Artistic Swimming,0,0,11,0,0,1e-10,0,0.019777725,,,1.9777725e-12
MEX,Athletics,0,0,20,0,0,0.001125348,0,0.209671939,,,0.000235953897209772
MEX,Badminton,0,0,1,0,0,1e-10,0,0.000943163,,,9.43163e-14
MEX,Boxing,0,0,3,1,1,1e-10,0,0.227291074,,,2.27291074e-11
MEX,Canoe Slalom,0,0,2,0,0,1e-10,0,0.00373568,,,3.73568e-13
MEX,Canoe Sprint,0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MEX,Cycling Mountain Bike,0,0,2,0,0,1e-10,0,0.010377731,,,1.0377731e-12
MEX,Cycling Road,0,0,1,0,0,1e-10,0,0.001415137,,,1.4151369999999998e-13
MEX,Cycling Track,0,0,9,0,0,0.004496448,0,0.006475586,,,2.9117135718528002e-05
MEX,Diving,1,0,11,2,3,0.159979788,0,0.343403968,,,0.05493769399899879
MEX,Equestrian,0,0,5,0,0,0.003376044,0,0.006283426,,,2.1213122646744e-05
MEX,Fencing,0,0,1,0,0,1e-10,0,0.044657809,,,4.4657809e-12
MEX,Golf,0,0,4,0,0,1e-10,0,0.008424846,,,8.424846e-13
MEX,Judo,0,0,1,1,1,1e-10,0,0.095411073,,,9.5411073e-12
MEX,Marathon Swimming,0,0,2,0,0,1e-10,0,0.012801286,,,1.2801286000000001e-12
MEX,Modern Pentathlon,0,0,4,0,0,1e-10,0,0.027100078,,,2.7100078e-12
MEX,Rhythmic Gymnastics,0,0,5,0,0,1e-10,0,0.002004037,,,2.0040370000000002e-13
MEX,Rowing,0,0,3,0,0,1e-10,0,0.013194896,,,1.3194896e-12
MEX,Sailing,0,0,2,0,0,1e-10,0,0.01288793,,,1.2887930000000001e-12
MEX,Shooting,0,0,9,0,0,0.002250696,0,0.044639994,,,0.000100471055935824
MEX,Surfing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MEX,Swimming,0,0,6,0,0,0.001125348,0,0.077491357,,,8.7204743617236e-05
MEX,Table Tennis,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MEX,Taekwondo,0,0,2,0,0,1e-10,0,0.399897067,,,3.99897067e-11
MEX,Triathlon,0,0,4,0,0,0.004501392,0,0.011187307,,,5.0358454231344e-05
MEX,Weightlifting,0,0,1,0,0,0.079981078,0,0.112382366,,,0.008988462780870548
MEX,Wrestling,0,0,2,0,0,1e-10,0,0.052474794,,,5.2474794e-12
MGL,Archery,0,0,1,0,0,0.002250696,0,0.03800779,,,8.554398092184e-05
MGL,Athletics,0,0,3,0,0,1e-10,0,0.01961088,,,1.961088e-12
MGL,Boxing,0,0,2,0,0,1e-10,0,0.770301155,,,7.70301155e-11
MGL,Cycling Road,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MGL,Judo,0,0,19,1,1,0.168973756,0,0.719913178,,,0.12164643368055657
MGL,Shooting,0,0,8,0,0,0.006747144,0,0.150361375,,,0.001014509849163
MGL,Swimming,0,0,2,0,0,1e-10,0,0.008799834,,,8.799834e-13
MGL,Weightlifting,0,0,1,0,0,1e-10,0,0.01644089,,,1.644089e-12
MGL,Wrestling,0,0,9,0,0,0.079981078,0,0.444055193,,,0.03551601302763805
MHL,Athletics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MHL,Swimming,0,0,2,0,0,0.001125348,0,0.624457237,,,0.000702731702743476
MHL,Weightlifting,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MKD,Athletics,0,0,1,0,0,1e-10,0,0.025785708,,,2.5785708e-12
MKD,Judo,0,0,1,0,0,1e-10,0,0.006393111,,,6.393111000000001e-13
MKD,Shooting,0,0,1,0,0,1e-10,0,0.019647349,,,1.9647349000000003e-12
MKD,Swimming,0,0,1,0,0,1e-10,0,0.072541768,,,7.254176800000001e-12
MKD,Taekwondo,0,0,1,0,0,0.086140832,0,0.536152111,,,0.04618458892009636
MKD,Wrestling,0,0,1,0,0,1e-10,0,0.487309012,,,4.87309012e-11
MLI,Athletics,0,0,1,0,0,1e-10,0,0.441256864,,,4.4125686400000005e-11
MLI,Boxing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MLI,Football,0,0,19,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MLI,Swimming,0,0,2,0,0,1e-10,0,0.142868993,,,1.42868993e-11
MLI,Taekwondo,0,0,1,0,0,1e-10,0,0.576071025,,,5.76071025e-11
MLT,Athletics,0,0,1,0,0,1e-10,0,0.439454142,,,4.39454142e-11
MLT,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MLT,Shooting,0,0,1,0,0,0.003368633,0,0.547988884,,,0.001845973438275572
MLT,Swimming,0,0,2,0,0,0.003373572,0,0.433400873,,,0.001462109049928356
MNE,Athletics,0,0,1,0,0,0.002248224,0,0.013401149,,,3.0128784809376e-05
MNE,Boxing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MNE,Sailing,0,0,1,0,0,1e-10,0,0.00580821,,,5.80821e-13
MNE,Swimming,0,0,2,0,0,1e-10,0,0.009633001,,,9.633001e-13
MNE,Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MNE,Water Polo,0,0,13,0,0,1e-10,0,0.185001827,,,1.8500182700000003e-11
MON,Athletics,0,0,1,0,0,1e-10,0,0.027307704,,,2.7307704e-12
MON,Judo,0,0,1,0,0,1e-10,0,0.02345652,,,2.345652e-12
MON,Marathon Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MON,Rowing,0,0,1,0,0,1e-10,0,0.015090825,,,1.5090825e-12
MON,Swimming,0,0,1,0,0,1e-10,0,0.024234898,,,2.4234898e-12
MON,Table Tennis,0,0,1,0,0,1e-10,0,0.006787755,,,6.787755000000001e-13
MOZ,Athletics,0,0,1,0,0,1e-10,0,0.998352918,,,9.98352918e-11
MOZ,Boxing,0,0,2,0,0,1e-10,0,0.016590109,,,1.6590109e-12
MOZ,Judo,0,0,1,0,0,1e-10,0,0.008402831,,,8.402831e-13
MOZ,Sailing,0,0,1,0,0,1e-10,0,0.006189583,,,6.189583e-13
MOZ,Swimming,0,0,2,0,0,0.001125348,0,0.062486,,,7.0318495128e-05
MRI,Athletics,0,0,2,0,0,1e-10,0,0.073888668,,,7.3888668e-12
MRI,Badminton,0,0,2,0,0,1e-10,0,0.103186085,,,1.03186085e-11
MRI,Cycling Road,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MRI,Judo,0,0,1,0,0,1e-10,0,0.013310017,,,1.3310017e-12
MRI,Sailing,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MRI,Swimming,0,0,2,0,0,0.001125348,0,0.0423139,,,4.76178627372e-05
MRI,Triathlon,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MTN,Athletics,0,0,1,0,0,0.001125348,0,0.817323507,,,0.000919773373955436
MTN,Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
MYA,Badminton,0,0,1,0,0,1e-10,0,0.167274862,,,1.67274862e-11
MYA,Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NAM,Athletics,0,0,1,0,0,0.089509465,0,0.871635504,,,0.07801962763804536
NAM,Cycling Mountain Bike,0,0,1,0,0,1e-10,0,0.123699895,,,1.23699895e-11
NAM,Cycling Road,0,0,1,0,0,1e-10,0,0.039211388,,,3.9211388e-12
NAM,Marathon Swimming,0,0,1,0,0,1e-10,0,0.132115577,,,1.3211557700000001e-11
NCA,Athletics,0,0,1,0,0,1e-10,0,0.271641578,,,2.71641578e-11
NCA,Judo,0,0,1,0,0,1e-10,0,0.075284785,,,7.528478500000001e-12
NCA,Rowing,0,0,1,0,0,1e-10,0,0.017986842,,,1.7986842e-12
NCA,Shooting,0,0,1,0,0,1e-10,0,0.080126519,,,8.0126519e-12
NCA,Surfing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NCA,Swimming,0,0,2,0,0,1e-10,0,0.186622418,,,1.8662241800000002e-11
NED,3x3 Basketball,0,4,0,0,4,1e-10,0,0.259136938,,,2.59136938e-11
NED,Archery,0,0,9,0,0,0.17457044,0,0.081215414,,,0.01417781055676216
NED,Artistic Gymnastics,0,0,76,0,0,0.021292767,0,0.019521281,,,0.00041566208787452706
NED,Artistic Swimming,2,0,0,0,2,1e-10,0,0.2151621,,,2.151621e-11
NED,Athletics,3,7,40,7,17,1.056480745,0,0.160232561,,,0.16928261541853795
NED,Badminton,0,0,2,0,0,0.003368633,0,0.015626103,,,5.2638606227198994e-05
NED,Beach Volleyball,0,0,6,0,0,0.16335336,0,0.030285632,,,0.00494725974692352
NED,Boxing,0,0,1,0,0,0.123006887,0,0.049403809,,,0.0060770087510325825
NED,Breaking,0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NED,Canoe Slalom,0,0,6,0,0,1e-10,0,0.006238937,,,6.238937e-13
NED,Canoe Sprint,0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NED,Cycling BMX Racing,0,0,5,1,1,0.079981078,0,0.088569397,,,0.007083875849869965
NED,Cycling Mountain Bike,0,0,2,0,0,1e-10,0,0.010203214,,,1.0203214e-12
NED,Cycling Road,0,0,9,1,1,0.205309077,0,0.082555526,,,0.0169493988443095
NED,Cycling Track,2,6,20,1,9,0.430843106,0,0.156174147,,,0.06728655457038059
NED,Diving,0,0,1,0,0,1e-10,0,0.006175626,,,6.175626e-13
NED,Equestrian,1,0,21,0,1,0.08786733,0,0.029722826,,,0.00261166536067458
NED,Fencing,0,0,1,0,0,0.003368633,0,0.119782279,,,0.000403502537854607
NED,Golf,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NED,Handball,0,0,17,0,0,0.006752088,0,0.007369097,,,4.9756791424535996e-05
NED,Hockey,0,35,0,0,35,1.717914594,0,0.635530316,,,1.0917868047858317
NED,Judo,0,0,20,0,0,0.092363778,0,0.103340331,,,0.009544903390930518
NED,Marathon Swimming,0,1,0,0,1,0.086140832,0,0.245913557,,,0.021183198400059423
NED,Rowing,1,11,6,15,27,1.452007252,0,0.412741829,,,0.5993041289117439
NED,Sailing,2,3,6,0,5,0.523128041,0,0.151883528,,,0.07945453246280865
NED,Skateboarding,0,0,2,0,0,1e-10,0,0.005216154,,,5.216154e-13
NED,Swimming,2,0,44,0,2,0.447152995,0,0.296860561,,,0.1327420889485302
NED,Table Tennis,0,0,1,0,0,0.001125348,0,0.007726491,,,8.694991193868e-06
NED,Tennis,0,0,11,0,0,0.003368633,0,0.027216583,,,9.168267964103898e-05
NED,Triathlon,0,0,4,0,0,0.004493981,0,0.007209022,,,3.2397207896582e-05
NED,Volleyball,0,0,13,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NED,Water Polo,13,0,0,0,13,1e-10,0,0.147181514,,,1.47181514e-11
NEP,Athletics,0,0,1,0,0,1e-10,0,0.771457924,,,7.71457924e-11
NEP,Badminton,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NEP,Judo,0,0,1,0,0,1e-10,0,0.151264077,,,1.51264077e-11
NEP,Shooting,0,0,1,0,0,1e-10,0,0.191604076,,,1.91604076e-11
NEP,Swimming,0,0,2,0,0,0.001125348,0,0.346254578,,,0.00038965689684314396
NEP,Table Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NGR,Athletics,0,0,48,0,0,0.08900728,0,0.480452026,,,0.04276372800474928
NGR,Badminton,0,0,1,0,0,1e-10,0,0.008094515,,,8.094515e-13
NGR,Basketball,0,0,12,0,0,1e-10,0,0.034856118,,,3.4856118e-12
NGR,Boxing,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NGR,Canoe Sprint,0,0,4,0,0,1e-10,0,0.010248798,,,1.0248798e-12
NGR,"Cycling Road, Cycling Track",0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NGR,Football,0,0,18,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NGR,Swimming,0,0,2,0,0,1e-10,0,0.005358192,,,5.358192000000001e-13
NGR,Table Tennis,0,0,4,0,0,0.006737266,0,0.057599344,,,0.00038806210195350396
NGR,Taekwondo,0,0,1,0,0,1e-10,0,0.210630687,,,2.10630687e-11
NGR,Weightlifting,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NGR,Wrestling,0,0,6,0,0,0.086170324,0,0.06814285,,,0.005871891462783401
NIG,Athletics,0,0,1,0,0,1e-10,0,0.064852926,,,6.485292600000001e-12
NIG,Fencing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NIG,Judo,0,0,1,0,0,1e-10,0,0.026658131,,,2.6658131e-12
NIG,Swimming,0,0,2,0,0,1e-10,0,0.032892626,,,3.2892626000000004e-12
NIG,Taekwondo,0,0,2,0,0,1e-10,0,0.538101473,,,5.3810147300000004e-11
NOR,Athletics,0,2,27,1,3,0.251823956,0,0.187616411,,,0.047246306828541924
NOR,Beach Volleyball,2,0,0,0,2,0.161163914,0,0.117868646,,,0.018996172327240442
NOR,Boxing,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NOR,Canoe Sprint,0,0,7,0,0,1e-10,0,0.012686471,,,1.2686471e-12
NOR,Cycling Mountain Bike,0,0,1,0,0,1e-10,0,0.016530088,,,1.6530088e-12
NOR,Cycling Road,0,0,6,0,0,0.002250696,0,0.034686857,,,7.8069570302472e-05
NOR,Cycling Track,0,0,1,0,0,1e-10,0,0.00190771,,,1.90771e-13
NOR,Diving,0,0,1,0,0,1e-10,0,0.013456274,,,1.3456274000000001e-12
NOR,Equestrian,0,0,2,0,0,1e-10,0,0.003631637,,,3.631637e-13
NOR,Golf,0,0,4,0,0,1e-10,0,0.024993986,,,2.4993986e-12
NOR,Handball,0,15,16,0,15,1.446448835,0,0.616139123,,,0.8912137166612716
NOR,"Marathon Swimming, Swimming",0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NOR,Rowing,0,0,10,0,0,0.203034668,0,0.387436544,,,0.07866305008210739
NOR,Sailing,1,0,4,0,1,0.079981078,0,0.588292297,,,0.04705225209315616
NOR,Shooting,0,0,13,0,0,0.010118244,0,0.38838957,,,0.00392982043631508
NOR,Swimming,0,0,2,0,0,0.008975635,0,0.046653709,,,0.00041874666338021497
NOR,Taekwondo,0,0,1,0,0,1e-10,0,0.240376278,,,2.40376278e-11
NOR,Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NOR,Triathlon,0,0,4,0,0,0.080581957,0,0.109125399,,,0.008793538209825843
NOR,Weightlifting,0,1,0,0,1,1e-10,0,1e-10,,,1.0000000000000001e-20
NOR,Wrestling,1,0,0,0,1,1e-10,0,1e-10,,,1.0000000000000001e-20
NRU,Athletics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NZL,Artistic Gymnastics,0,0,6,0,0,0.006715091,0,0.005744178,,,3.8572677990198e-05
NZL,Artistic Swimming,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NZL,Athletics,0,1,15,1,2,0.237786676,0,0.22560033,,,0.05364475257520308
NZL,Canoe Slalom,0,1,3,0,1,0.001125348,0,0.072046831,,,8.107775717218801e-05
NZL,Canoe Sprint,0,7,11,0,7,0.312458923,0,0.189442461,,,0.059192987334529504
NZL,Cycling BMX Racing,0,0,3,0,0,1e-10,0,0.024563841,,,2.4563841e-12
NZL,Cycling Mountain Bike,0,0,2,0,0,1e-10,0,0.014791637,,,1.4791637e-12
NZL,Cycling Road,0,0,6,0,0,0.001125348,0,0.01471978,,,1.656487498344e-05
NZL,Cycling Track,1,2,14,9,12,0.179071832,0,0.243913367,,,0.04367801347797834
NZL,Diving,0,0,1,0,0,1e-10,0,0.002954932,,,2.954932e-13
NZL,Equestrian,0,0,9,0,0,0.007877436,0,0.021807536,,,0.000171787469157696
NZL,Football,0,0,40,0,0,0.01798333,0,0.056119735,,,0.00100921971401755
NZL,Golf,0,1,2,0,1,0.081106426,0,0.206597323,,,0.016756370489697598
NZL,Hockey,0,0,19,0,0,0.014619636,0,0.161681824,,,0.002363729414696064
NZL,Judo,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NZL,Rowing,4,2,9,5,11,1.987630891,0,0.588797085,,,1.1703112746767528
NZL,Rugby Sevens,0,12,13,0,12,2.435862553,0,0.480222381,,,1.1697557149903988
NZL,Sailing,2,0,8,2,4,0.55946556,0,0.305420216,,,0.170872092179761
NZL,Shooting,0,0,2,0,0,0.087274768,0,0.042894375,,,0.00374359662663
NZL,Sport Climbing,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
NZL,Surfing,0,0,2,0,0,1e-10,0,0.031903829,,,3.1903829000000004e-12
NZL,Swimming,0,0,21,0,0,0.011243592,0,0.119155759,,,0.001339738738646328
NZL,Tennis,0,0,3,0,0,0.159979788,0,0.148065057,,,0.02368741642906792
NZL,Trampoline Gymnastics,0,0,2,0,0,0.079981078,0,0.234822464,,,0.018781353809336192
NZL,Triathlon,0,0,3,1,1,0.083365938,0,0.105026473,,,0.008755630436476673
NZL,Weightlifting,0,0,1,0,0,1e-10,0,0.011207959,,,1.1207959e-12
NZL,Wrestling,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
OMA,Athletics,0,0,2,0,0,1e-10,0,0.778154103,,,7.78154103e-11
OMA,Shooting,0,0,1,0,0,1e-10,0,0.635274084,,,6.35274084e-11
OMA,Swimming,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PAK,Athletics,0,1,1,0,1,0.001125348,0,0.057003841,,,6.4149158461668e-05
PAK,Shooting,0,0,6,0,0,1e-10,0,0.01482051,,,1.4820510000000001e-12
PAK,Swimming,0,0,2,0,0,1e-10,0,0.011955364,,,1.1955364e-12
PAN,Artistic Gymnastics,0,0,6,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
PAN,Athletics,0,0,2,0,0,1e-10,0,0.598037202,,,5.98037202e-11
PAN,Boxing,0,0,0,1,1,0.001125348,0,0.434896533,,,0.0004894099436184839
PAN,Cycling Road,0,0,1,0,0,1e-10,0,0.021707601,,,2.1707601e-12
PAN,Judo,0,0,1,0,0,1e-10,0,0.00971174,,,9.71174e-13
PAN,Swimming,0,0,2,0,0,0.001125348,0,0.039483744,,,4.4432952342912e-05
PAR,Athletics,0,0,2,0,0,1e-10,0,0.047203713,,,4.7203713e-12
PAR,Beach Volleyball,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
