NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
MEX,Trampoline Gymnastics,0,0,1,0,0,1
MEX,Triathlon,0,0,23,0,0,23
MEX,Volleyball,0,0,36,0,0,36
MEX,Water Polo,0,0,40,0,0,40
MEX,Weightlifting,1,1,31,0,2,33
MEX,Wrestling,0,0,74,1,1,75
MGL,3x3 Basketball,0,0,4,0,0,4
MGL,Archery,0,0,27,0,0,27
MGL,Athletics,0,0,28,0,0,28
MGL,Boxing,4,1,52,2,7,59
MGL,Cycling,0,0,24,0,0,24
MGL,Cycling Road,0,0,2,0,0,2
MGL,Gymnastics,0,0,49,0,0,49
MGL,Judo,6,1,116,5,12,128
MGL,Shooting,1,0,79,1,2,81
MGL,Swimming,0,0,13,0,0,13
MGL,Table Tennis,0,0,2,0,0,2
MGL,Taekwondo,0,0,1,0,0,1
MGL,Weightlifting,0,0,16,0,0,16
MGL,Wrestling,6,0,118,4,10,128
MHL,Athletics,0,0,7,0,0,7
MHL,Swimming,0,0,10,0,0,10
MHL,Taekwondo,0,0,1,0,0,1
MHL,Weightlifting,0,0,2,0,0,2
MKD,Athletics,0,0,12,0,0,12
MKD,Canoeing,0,0,6,0,0,6
MKD,Judo,0,0,3,0,0,3
MKD,Karate,0,0,1,0,0,1
MKD,Shooting,0,0,9,0,0,9
MKD,Swimming,0,0,33,0,0,33
MKD,Taekwondo,0,0,1,1,1,2
MKD,Wrestling,1,0,9,0,1,10
MLI,Athletics,0,0,36,0,0,36
MLI,Basketball,0,0,12,0,0,12
MLI,Boxing,0,0,5,0,0,5
MLI,Football,0,0,35,0,0,35
MLI,Judo,0,0,14,0,0,14
MLI,Swimming,0,0,13,0,0,13
MLI,Taekwondo,0,0,5,0,0,5
MLT,Archery,0,0,4,0,0,4
MLT,Athletics,0,0,22,0,0,22
MLT,Badminton,0,0,1,0,0,1
MLT,Cycling,0,0,18,0,0,18
MLT,Judo,0,0,9,0,0,9
MLT,Sailing,0,0,10,0,0,10
MLT,Shooting,0,0,21,0,0,21
MLT,Swimming,0,0,20,0,0,20
MLT,Water Polo,0,0,18,0,0,18
MLT,Weightlifting,0,0,2,0,0,2
MLT,Wrestling,0,0,4,0,0,4
MNE,Athletics,0,0,9,0,0,9
MNE,Boxing,0,0,3,0,0,3
MNE,Handball,0,0,30,14,14,44
MNE,Judo,0,0,4,0,0,4
MNE,Sailing,0,0,4,0,0,4
MNE,Shooting,0,0,5,0,0,5
MNE,Swimming,0,0,7,0,0,7
MNE,Tennis,0,0,2,0,0,2
MNE,Water Polo,0,0,65,0,0,65
MON,Archery,0,0,2,0,0,2
MON,Art Competitions,1,0,7,0,1,8
MON,Athletics,0,0,17,0,0,17
MON,Cycling,0,0,1,0,0,1
MON,Fencing,0,0,7,0,0,7
MON,Gymnastics,0,0,8,0,0,8
MON,Judo,0,0,10,0,0,10
MON,Marathon Swimming,0,0,1,0,0,1
MON,Rowing,0,0,9,0,0,9
MON,Sailing,0,0,13,0,0,13
MON,Shooting,0,0,51,0,0,51
MON,Swimming,0,0,15,0,0,15
MON,Table Tennis,0,0,2,0,0,2
MON,Taekwondo,0,0,1,0,0,1
MON,Triathlon,0,0,1,0,0,1
MON,Weightlifting,0,0,2,0,0,2
MOZ,Athletics,1,1,37,0,2,39
MOZ,Boxing,0,0,9,0,0,9
MOZ,Canoe Sprint,0,0,1,0,0,1
MOZ,Canoeing,0,0,4,0,0,4
MOZ,Judo,0,0,5,0,0,5
MOZ,Sailing,0,0,4,0,0,4
MOZ,Swimming,0,0,33,0,0,33
MRI,Archery,0,0,3,0,0,3
MRI,Athletics,0,0,51,0,0,51
MRI,Badminton,0,0,30,0,0,30
MRI,Beach Volleyball,0,0,2,0,0,2
MRI,Boxing,1,0,15,0,1,16
MRI,Cycling,0,0,2,0,0,2
MRI,Cycling Road,0,0,2,0,0,2
MRI,Judo,0,0,8,0,0,8
MRI,Sailing,0,0,3,0,0,3
MRI,Swimming,0,0,29,0,0,29
MRI,Table Tennis,0,0,5,0,0,5
MRI,Triathlon,0,0,3,0,0,3
MRI,Weightlifting,0,0,8,0,0,8
MRI,Wrestling,0,0,2,0,0,2
MTN,Athletics,0,0,25,0,0,25
MTN,Swimming,0,0,1,0,0,1
MTN,Wrestling,0,0,7,0,0,7
MYA,Archery,0,0,5,0,0,5
MYA,Athletics,0,0,30,0,0,30
MYA,Badminton,0,0,2,0,0,2
MYA,Boxing,0,0,20,0,0,20
MYA,Canoeing,0,0,2,0,0,2
MYA,Football,0,0,13,0,0,13
MYA,Judo,0,0,3,0,0,3
MYA,Rowing,0,0,2,0,0,2
MYA,Sailing,0,0,6,0,0,6
MYA,Shooting,0,0,7,0,0,7
MYA,Swimming,0,0,8,0,0,8
MYA,Weightlifting,0,0,17,0,0,17
NAM,Athletics,0,0,30,5,5,35
NAM,Boxing,0,0,14,0,0,14
NAM,Cycling,0,0,10,0,0,10
NAM,Cycling Mountain Bike,0,0,3,0,0,3
NAM,Cycling Road,0,0,3,0,0,3
NAM,Gymnastics,0,0,5,0,0,5
NAM,Marathon Swimming,0,0,2,0,0,2
NAM,Rowing,0,0,1,0,0,1
NAM,Shooting,0,0,8,0,0,8
NAM,Swimming,0,0,9,0,0,9
NAM,Wrestling,0,0,2,0,0,2
NBO,Athletics,0,0,2,0,0,2
NCA,Athletics,0,0,40,0,0,40
NCA,Baseball,0,0,20,0,0,20
NCA,Boxing,0,0,14,0,0,14
NCA,Cycling,0,0,10,0,0,10
NCA,Judo,0,0,7,0,0,7
NCA,Rowing,0,0,3,0,0,3
NCA,Shooting,0,0,10,0,0,10
NCA,Surfing,0,0,1,0,0,1
NCA,Swimming,0,0,25,0,0,25
NCA,Taekwondo,0,0,1,0,0,1
NCA,Weightlifting,0,0,12,0,0,12
NCA,Wrestling,0,0,1,0,0,1
NED,3x3 Basketball,0,4,4,0,4,8
NED,Archery,1,8,61,2,11,72
NED,Art Competitions,4,2,202,1,7,209
NED,Artistic Gymnastics,0,0,101,0,0,101
NED,Artistic Swimming,2,0,2,0,2,4
NED,Athletics,15,18,581,19,52,633
NED,Badminton,0,0,37,1,1,38
NED,Baseball,0,0,92,0,0,92
NED,Beach Volleyball,2,0,38,0,2,40
NED,Boxing,5,1,60,2,8,68
NED,Breaking,0,0,3,0,0,3
NED,Canoe Slalom,0,0,7,0,0,7
NED,Canoe Sprint,0,0,4,0,0,4
NED,Canoeing,8,0,73,4,12,85
NED,Cycling,17,25,406,25,67,473
NED,Cycling BMX Racing,1,1,9,1,3,12
NED,Cycling Mountain Bike,0,0,6,0,0,6
NED,Cycling Road,1,1,17,3,5,22
NED,Cycling Track,4,12,35,2,18,53
NED,Diving,0,0,38,0,0,38
NED,Equestrian,2,0,38,0,2,40
NED,Equestrianism,7,18,192,31,56,248
NED,Fencing,30,0,223,1,31,254
NED,Football,42,0,91,0,42,133
NED,Golf,0,0,3,0,0,3
NED,Gymnastics,0,12,337,0,12,349
NED,Handball,0,0,46,0,0,46
NED,Hockey,88,133,181,87,308,489
NED,Judo,18,4,100,2,24,124
NED,Marathon Swimming,0,1,1,1,2,3
NED,Modern Pentathlon,0,0,18,0,0,18
NED,Rowing,70,36,358,74,180,538
NED,Sailing,17,15,179,20,52,231
NED,Shooting,5,0,169,1,6,175
NED,Skateboarding,0,0,4,0,0,4
NED,Softball,0,0,30,0,0,30
NED,Swimming,38,30,657,50,118,775
NED,Synchronized Swimming,0,0,14,0,0,14
NED,Table Tennis,0,0,44,0,0,44
NED,Taekwondo,0,0,7,0,0,7
NED,Tennis,2,0,65,2,4,69
NED,Trampolining,0,0,4,0,0,4
NED,Triathlon,0,0,23,0,0,23
NED,Tug-Of-War,0,0,0,8,8,8
NED,Volleyball,0,12,94,12,24,118
NED,Water Polo,32,12,177,0,44,221
NED,Weightlifting,3,0,21,0,3,24
NED,Wrestling,0,0,44,0,0,44
NEP,Archery,0,0,1,0,0,1
NEP,Athletics,0,0,41,0,0,41
NEP,Badminton,0,0,1,0,0,1
NEP,Boxing,0,0,15,0,0,15
NEP,Judo,0,0,6,0,0,6
NEP,Shooting,0,0,9,0,0,9
NEP,Swimming,0,0,16,0,0,16
NEP,Table Tennis,0,0,1,0,0,1
NEP,Taekwondo,0,0,3,0,0,3
NEP,Weightlifting,0,0,7,0,0,7
NFL,Athletics,0,0,1,0,0,1
NGR,Artistic Gymnastics,0,0,7,0,0,7
NGR,Athletics,25,7,444,10,42,486
NGR,Badminton,0,0,9,0,0,9
NGR,Basketball,0,0,71,0,0,71
NGR,Boxing,3,0,69,3,6,75
NGR,Canoe Sprint,0,0,5,0,0,5
NGR,Canoeing,0,0,2,0,0,2
NGR,"Cycling Road, Cycling Track",0,0,3,0,0,3
NGR,Football,18,16,131,16,50,181
NGR,Handball,0,0,16,0,0,16
NGR,Judo,0,0,11,0,0,11
NGR,Rowing,0,0,2,0,0,2
NGR,Swimming,0,0,15,0,0,15
NGR,Table Tennis,0,0,80,0,0,80
NGR,Taekwondo,1,0,8,0,1,9
NGR,Tennis,0,0,6,0,0,6
NGR,Weightlifting,0,0,28,1,1,29
NGR,Wrestling,0,0,45,1,1,46
NIG,Athletics,0,0,24,0,0,24
NIG,Boxing,1,0,12,0,1,13
NIG,Fencing,0,0,1,0,0,1
NIG,Judo,0,0,5,0,0,5
NIG,Rowing,0,0,1,0,0,1
NIG,Swimming,0,0,12,0,0,12
NIG,Taekwondo,0,0,4,1,1,5
NOR,Archery,0,0,18,0,0,18
NOR,Art Competitions,0,0,16,1,1,17
NOR,Artistic Gymnastics,0,0,5,0,0,5
NOR,Athletics,8,11,371,7,26,397
NOR,Badminton,0,0,3,0,0,3
NOR,Beach Volleyball,2,2,24,0,4,28
NOR,Boxing,2,1,51,2,5,56
NOR,Canoe Sprint,0,0,8,0,0,8
NOR,Canoeing,8,9,78,5,22,100
NOR,Cycling,2,2,148,0,4,152
NOR,Cycling BMX Racing,0,0,1,0,0,1
NOR,Cycling Mountain Bike,0,0,2,0,0,2
NOR,Cycling Road,0,0,14,0,0,14
NOR,Cycling Track,0,0,2,0,0,2
NOR,Diving,0,0,26,0,0,26
NOR,Equestrian,0,0,3,0,0,3
NOR,Equestrianism,0,0,57,3,3,60
NOR,Fencing,0,0,103,1,1,104
NOR,Figure Skating,1,0,2,3,4,6
NOR,Football,30,17,71,0,47,118
NOR,Golf,0,0,10,0,0,10
NOR,Gymnastics,22,44,225,55,121,346
NOR,Handball,44,43,62,28,115,177
NOR,Judo,0,0,4,0,0,4
NOR,"Marathon Swimming, Swimming",0,0,3,0,0,3
NOR,Modern Pentathlon,0,0,6,0,0,6
NOR,Rhythmic Gymnastics,0,0,1,0,0,1
NOR,Rowing,39,4,126,19,62,188
NOR,Sailing,9,81,152,37,127,279
NOR,Shooting,15,29,359,33,77,436
NOR,Swimming,1,0,112,1,2,114
NOR,Taekwondo,0,0,4,2,2,6
NOR,Tennis,1,0,34,0,1,35
NOR,Triathlon,0,1,8,0,1,9
NOR,Weightlifting,0,2,13,0,2,15
NOR,Wrestling,3,4,80,2,9,89
NRU,Athletics,0,0,2,0,0,2
NRU,Judo,0,0,2,0,0,2
NRU,Weightlifting,0,0,12,0,0,12
NZL,Archery,0,0,10,0,0,10
NZL,Artistic Gymnastics,0,0,13,0,0,13
NZL,Artistic Swimming,0,0,2,0,0,2
NZL,Athletics,13,11,240,4,28,268
NZL,Badminton,0,0,15,0,0,15
NZL,Basketball,0,0,60,0,0,60
NZL,Beach Volleyball,0,0,2,0,0,2
NZL,Boxing,2,1,25,1,4,29
NZL,Canoe Slalom,0,1,6,0,1,7
NZL,Canoe Sprint,0,11,20,0,11,31
NZL,Canoeing,2,12,57,4,18,75
NZL,Cycling,12,1,212,5,18,230
NZL,Cycling BMX Racing,0,0,4,0,0,4
NZL,Cycling Mountain Bike,0,0,3,0,0,3
NZL,Cycling Road,0,0,10,0,0,10
NZL,Cycling Track,1,2,43,11,14,57
NZL,Diving,0,0,8,0,0,8
NZL,Equestrian,0,0,24,0,0,24
NZL,Equestrianism,15,3,98,5,23,121
NZL,Fencing,0,0,8,0,0,8
NZL,Football,0,0,164,0,0,164
NZL,Golf,1,1,5,1,3,8
NZL,Gymnastics,0,0,51,0,0,51
NZL,Hockey,0,14,332,0,14,346
NZL,Judo,0,0,21,0,0,21
NZL,Karate,0,0,1,0,0,1
NZL,Modern Pentathlon,0,0,1,0,0,1
NZL,Rhythmic Gymnastics,0,0,2,0,0,2
NZL,Rowing,34,45,203,24,103,306
NZL,Rugby Sevens,0,25,26,25,50,76
NZL,Sailing,8,14,137,17,39,176
NZL,Shooting,1,0,44,1,2,46
NZL,Softball,0,0,15,0,0,15
NZL,Sport Climbing,0,0,2,0,0,2
NZL,Surfing,0,0,4,0,0,4
NZL,Swimming,3,2,336,1,6,342
NZL,Synchronized Swimming,0,0,6,0,0,6
NZL,Table Tennis,0,0,17,0,0,17
NZL,Taekwondo,0,0,9,0,0,9
NZL,Tennis,2,0,12,0,2,14
NZL,Trampoline Gymnastics,1,0,3,0,1,4
NZL,Trampolining,0,0,1,0,0,1
NZL,Triathlon,2,1,31,2,5,36
NZL,Water Polo,0,1,0,0,1,1
NZL,Weightlifting,0,0,30,0,0,30
NZL,Wrestling,0,0,18,0,0,18
OMA,Athletics,0,0,42,0,0,42
OMA,Boxing,0,0,2,0,0,2
OMA,Cycling,0,0,1,0,0,1
OMA,Sailing,0,0,1,0,0,1
OMA,Shooting,0,0,23,0,0,23
OMA,Swimming,0,0,5,0,0,5
OMA,Weightlifting,0,0,1,0,0,1
PAK,Athletics,0,1,133,0,1,134
PAK,Badminton,0,0,1,0,0,1
PAK,Boxing,1,0,47,0,1,48
PAK,Cycling,0,0,31,0,0,31
PAK,Hockey,32,42,126,45,119,245
PAK,Judo,0,0,2,0,0,2
PAK,Rowing,0,0,3,0,0,3
PAK,Sailing,0,0,10,0,0,10
PAK,Shooting,0,0,31,0,0,31
PAK,Swimming,0,0,29,0,0,29
PAK,Table Tennis,0,0,1,0,0,1
PAK,Weightlifting,0,0,13,0,0,13
PAK,Wrestling,1,0,31,0,1,32
PAN,Artistic Gymnastics,0,0,6,0,0,6
PAN,Athletics,2,1,39,0,3,42
PAN,Basketball,0,0,12,0,0,12
PAN,Boxing,0,0,6,1,1,7
PAN,Canoeing,0,0,1,0,0,1
PAN,Cycling Road,0,0,2,0,0,2
PAN,Fencing,0,0,3,0,0,3
PAN,Gymnastics,0,0,4,0,0,4
PAN,Judo,0,0,7,0,0,7
PAN,Shooting,0,0,4,0,0,4
PAN,Swimming,0,0,38,0,0,38
PAN,Taekwondo,0,0,2,0,0,2
PAN,Weightlifting,0,0,17,0,0,17
PAN,Wrestling,0,0,18,0,0,18
PAR,Athletics,0,0,35,0,0,35
PAR,Beach Volleyball,0,0,2,0,0,2
PAR,Boxing,0,0,4,0,0,4
PAR,Cycling Road,0,0,1,0,0,1
PAR,Fencing,0,0,9,0,0,9
PAR,Football,0,0,36,17,17,53
PAR,Golf,0,0,4,0,0,4
PAR,Judo,0,0,6,0,0,6
PAR,Rowing,0,0,8,0,0,8
PAR,Sailing,0,0,2,0,0,2
PAR,Shooting,0,0,10,0,0,10
PAR,Swimming,0,0,25,0,0,25
PAR,Table Tennis,0,0,3,0,0,3
PAR,Tennis,0,0,10,0,0,10
PER,Art Competitions,0,0,3,0,0,3
PER,Artistic Gymnastics,0,0,5,0,0,5
PER,Athletics,0,0,101,0,0,101
PER,Badminton,0,0,7,0,0,7
PER,Basketball,0,0,32,0,0,32
PER,Boxing,0,0,10,0,0,10
PER,Canoeing,0,0,1,0,0,1
PER,Cycling,0,0,26,0,0,26
PER,Cycling Road,0,0,1,0,0,1
PER,Diving,0,0,3,0,0,3
PER,Equestrianism,0,0,2,0,0,2
PER,Fencing,0,0,10,0,0,10
PER,Football,0,0,31,0,0,31
PER,Gymnastics,0,0,4,0,0,4
PER,Judo,0,0,7,0,0,7
PER,Karate,0,0,1,0,0,1
PER,Marathon Swimming,0,0,1,0,0,1
PER,Modern Pentathlon,0,0,2,0,0,2
PER,Rowing,0,0,16,0,0,16
PER,Sailing,1,0,13,0,1,14
PER,Shooting,0,1,93,2,3,96
PER,Skateboarding,0,0,1,0,0,1
PER,Surfing,0,0,7,0,0,7
PER,Swimming,0,0,85,0,0,85
PER,Table Tennis,0,0,11,0,0,11
PER,Taekwondo,0,0,3,0,0,3
PER,Tennis,0,0,4,0,0,4
PER,Volleyball,0,0,63,12,12,75
PER,Weightlifting,0,0,14,0,0,14
PER,Wrestling,0,0,23,0,0,23
PHI,Archery,0,0,10,0,0,10
PHI,Art Competitions,0,0,2,0,0,2
PHI,Artistic Gymnastics,0,2,31,0,2,33
PHI,Athletics,2,0,99,0,2,101
PHI,Badminton,0,0,1,0,0,1
PHI,Basketball,0,0,79,0,0,79
PHI,Boxing,6,0,74,4,10,84
PHI,Cycling,0,0,27,0,0,27
PHI,Diving,0,0,4,0,0,4
PHI,Equestrianism,0,0,3,0,0,3
PHI,Fencing,0,0,3,0,0,3
PHI,Golf,0,0,6,0,0,6
PHI,Gymnastics,0,0,20,0,0,20
PHI,Judo,0,0,17,0,0,17
PHI,Rowing,0,0,4,0,0,4
PHI,Sailing,0,0,20,0,0,20
PHI,Shooting,0,0,73,0,0,73
PHI,Skateboarding,0,0,1,0,0,1
PHI,Swimming,2,0,201,0,2,203
PHI,Table Tennis,0,0,1,0,0,1
PHI,Taekwondo,0,0,11,0,0,11
PHI,Weightlifting,0,1,26,1,2,28
PHI,Wrestling,0,0,26,0,0,26
PLE,Athletics,0,0,13,0,0,13
PLE,Boxing,0,0,1,0,0,1
PLE,Equestrianism,0,0,1,0,0,1
PLE,Judo,0,0,4,0,0,4
PLE,Shooting,0,0,1,0,0,1
PLE,Swimming,0,0,12,0,0,12
PLE,Taekwondo,0,0,1,0,0,1
PLE,Weightlifting,0,0,1,0,0,1
PLW,Athletics,0,0,11,0,0,11
PLW,Canoeing,0,0,2,0,0,2
PLW,Judo,0,0,1,0,0,1
PLW,Swimming,0,0,11,0,0,11
PLW,Weightlifting,0,0,2,0,0,2
PLW,Wrestling,0,0,4,0,0,4
PNG,Athletics,0,0,62,0,0,62
PNG,Boxing,0,0,17,0,0,17
PNG,Judo,0,0,2,0,0,2
PNG,Sailing,0,0,4,0,0,4
PNG,Shooting,0,0,3,0,0,3
PNG,Swimming,0,0,16,0,0,16
PNG,Taekwondo,0,0,6,0,0,6
PNG,Weightlifting,0,0,13,0,0,13
POL,3x3 Basketball,0,0,8,0,0,8
POL,Archery,3,0,67,1,4,71
POL,Art Competitions,3,3,155,2,8,163
POL,Artistic Gymnastics,0,0,5,0,0,5
POL,Athletics,21,41,908,34,96,1004
POL,Badminton,0,0,32,0,0,32
POL,Basketball,0,0,82,0,0,82
POL,Beach Volleyball,0,0,14,0,0,14
POL,Boxing,26,8,102,10,44,146
POL,Canoe Slalom,0,0,10,1,1,11
POL,Canoe Sprint,4,0,26,2,6,32
POL,Canoeing,24,0,251,13,37,288
POL,Cycling,5,0,218,19,24,242
POL,Cycling Mountain Bike,0,0,4,0,0,4
POL,Cycling Road,0,0,15,0,0,15
POL,Cycling Track,0,0,42,1,1,43
POL,Diving,0,0,22,0,0,22
POL,Equestrian,0,0,25,0,0,25
POL,Equestrianism,4,1,113,10,15,128
POL,Fencing,42,8,357,36,86,443
POL,Football,0,17,56,33,50,106
POL,Golf,0,0,2,0,0,2
POL,Gymnastics,7,1,632,1,9,641
POL,Handball,14,0,58,0,14,72
POL,Hockey,0,0,92,0,0,92
POL,Judo,2,3,77,3,8,85
POL,Marathon Swimming,0,0,1,0,0,1
POL,Modern Pentathlon,1,5,59,0,6,65
POL,Rhythmic Gymnastics,0,0,15,0,0,15
POL,Rowing,37,10,279,13,60,339
POL,Sailing,3,1,109,2,6,115
POL,Shooting,5,4,191,3,12,203
POL,Skateboarding,0,0,1,0,0,1
POL,Sport Climbing,1,1,1,0,2,3
POL,Swimming,2,1,327,3,6,333
POL,Table Tennis,0,0,53,0,0,53
POL,Taekwondo,0,0,6,0,0,6
POL,Tennis,1,0,52,0,1,53
POL,Triathlon,0,0,8,0,0,8
POL,Volleyball,22,12,131,13,47,178
POL,Weightlifting,21,5,89,6,32,121
POL,Wrestling,13,5,162,9,27,189
POR,Archery,0,0,8,0,0,8
POR,Art Competitions,0,0,1,0,0,1
POR,Artistic Gymnastics,0,0,11,0,0,11
POR,Athletics,4,5,356,4,13,369
POR,Badminton,0,0,12,0,0,12
POR,Beach Volleyball,0,0,8,0,0,8
POR,Boxing,0,0,1,0,0,1
POR,Breaking,0,0,1,0,0,1
POR,Canoe Slalom,0,0,1,0,0,1
POR,Canoe Sprint,1,0,12,0,1,13
POR,Canoeing,0,0,51,2,2,53
POR,Cycling,0,0,37,1,1,38
POR,Cycling Mountain Bike,0,0,2,0,0,2
POR,Cycling Road,0,0,9,0,0,9
POR,Cycling Track,0,2,4,1,3,7
POR,Diving,0,0,1,0,0,1
POR,Equestrian,0,0,19,0,0,19
POR,Equestrianism,10,0,106,0,10,116
POR,Fencing,6,0,107,0,6,113
POR,Football,0,0,65,0,0,65
POR,Golf,0,0,2,0,0,2
POR,Gymnastics,0,0,146,0,0,146
POR,Handball,0,0,15,0,0,15
POR,Judo,4,0,64,0,4,68
POR,Marathon Swimming,0,0,3,0,0,3
POR,Modern Pentathlon,0,0,18,0,0,18
POR,Rhythmic Gymnastics,0,0,3,0,0,3
POR,Rowing,0,0,43,0,0,43
POR,Sailing,4,0,129,4,8,137
POR,Shooting,0,0,125,1,1,126
POR,Skateboarding,0,0,3,0,0,3
POR,Surfing,0,0,4,0,0,4
POR,Swimming,0,0,176,0,0,176
POR,Table Tennis,0,0,30,0,0,30
POR,Taekwondo,0,0,3,0,0,3
POR,Tennis,0,0,20,0,0,20
POR,Trampoline Gymnastics,0,0,2,0,0,2
POR,Trampolining,0,0,7,0,0,7
POR,Triathlon,0,0,15,1,1,16
POR,Water Polo,0,0,9,0,0,9
POR,Weightlifting,0,0,10,0,0,10
POR,Wrestling,0,0,20,0,0,20
PRK,Archery,0,0,19,0,0,19
PRK,Artistic Gymnastics,0,0,4,0,0,4
PRK,Athletics,0,0,41,0,0,41
PRK,Boxing,4,2,18,3,9,27
PRK,Cycling,0,0,3,0,0,3
PRK,Diving,1,0,32,2,3,35
PRK,Football,0,0,46,0,0,46
PRK,Gymnastics,0,3,258,0,3,261
PRK,Judo,4,2,28,2,8,36
PRK,Rhythmic Gymnastics,0,0,2,0,0,2
PRK,Rowing,0,0,6,0,0,6
PRK,Shooting,2,1,59,0,3,62
PRK,Synchronized Swimming,0,0,6,0,0,6
PRK,Table Tennis,4,0,48,3,7,55
PRK,Volleyball,11,0,0,0,11,11
PRK,Weightlifting,5,5,34,7,17,51
PRK,Wrestling,7,3,23,2,12,35
PUR,Archery,0,0,8,0,0,8
PUR,Athletics,2,1,163,0,3,166
PUR,Baseball,0,0,20,0,0,20
PUR,Basketball,0,0,144,0,0,144
PUR,Beach Volleyball,0,0,2,0,0,2
PUR,Boxing,5,0,86,1,6,92
PUR,Cycling,0,0,5,0,0,5
PUR,Diving,0,0,16,0,0,16
PUR,Equestrian,0,0,1,0,0,1
PUR,Equestrianism,0,0,7,0,0,7
PUR,Fencing,0,0,13,0,0,13
PUR,Golf,0,0,3,0,0,3
PUR,Gymnastics,0,0,45,0,0,45
PUR,Judo,0,0,41,0,0,41
PUR,Rowing,0,0,3,0,0,3
PUR,Sailing,0,0,45,0,0,45
PUR,Shooting,0,0,64,0,0,64
PUR,Skateboarding,0,0,3,0,0,3
PUR,Softball,0,0,15,0,0,15
PUR,Swimming,0,0,192,0,0,192
PUR,Synchronized Swimming,0,0,2,0,0,2
PUR,Table Tennis,0,0,8,0,0,8
PUR,Taekwondo,0,0,5,0,0,5
PUR,Tennis,0,1,4,0,1,5
PUR,Triathlon,0,0,1,0,0,1
PUR,Volleyball,0,0,12,0,0,12
PUR,Weightlifting,0,0,33,0,0,33
PUR,Wrestling,1,0,29,1,2,31
QAT,Archery,0,0,1,0,0,1
QAT,Athletics,3,1,105,1,5,110
QAT,Beach Volleyball,2,0,4,0,2,6
QAT,Boxing,0,0,2,0,0,2
QAT,Equestrianism,0,0,8,0,0,8
QAT,Fencing,0,0,1,0,0,1
QAT,Football,0,0,31,0,0,31
QAT,Handball,0,0,15,0,0,15
QAT,Judo,0,0,2,0,0,2
QAT,Rowing,0,0,1,0,0,1
QAT,Sailing,0,0,2,0,0,2
QAT,Shooting,1,0,20,0,1,21
QAT,Swimming,0,0,10,0,0,10
QAT,Table Tennis,0,0,4,0,0,4
QAT,Taekwondo,0,0,1,0,0,1
QAT,Weightlifting,1,1,5,0,2,7
RHO,Athletics,0,0,4,0,0,4
RHO,Boxing,0,0,4,0,0,4
RHO,Diving,0,0,1,0,0,1
RHO,Sailing,0,0,2,0,0,2
RHO,Shooting,0,0,1,0,0,1
ROC,3x3 Basketball,0,0,0,8,8,8
ROC,Archery,0,0,5,4,4,9
ROC,Artistic Gymnastics,4,8,66,2,14,80
ROC,Artistic Swimming,0,10,0,0,10,10
ROC,Athletics,0,1,8,1,2,10
ROC,Badminton,0,0,4,0,0,4
ROC,Beach Volleyball,0,0,4,2,2,6
ROC,Boxing,4,1,5,1,6,11
ROC,Canoe Slalom,0,0,4,0,0,4
ROC,Canoe Sprint,0,0,28,0,0,28
ROC,Cycling BMX Freestyle,0,0,2,0,0,2
ROC,Cycling BMX Racing,0,0,3,0,0,3
ROC,Cycling Mountain Bike,0,0,2,0,0,2
ROC,Cycling Road,0,0,5,0,0,5
ROC,Cycling Track,5,0,17,0,5,22
ROC,Diving,2,0,9,0,2,11
ROC,Equestrian,0,0,10,0,0,10
ROC,Fencing,1,9,22,10,20,42
ROC,Handball,0,0,0,15,15,15
ROC,Judo,3,0,21,0,3,24
ROC,Marathon Swimming,0,0,2,0,0,2
ROC,Modern Pentathlon,0,0,3,0,0,3
ROC,Rhythmic Gymnastics,0,0,1,6,6,7
ROC,Rowing,0,0,7,3,3,10
ROC,Rugby Sevens,0,0,13,0,0,13
ROC,Sailing,0,0,6,0,0,6
ROC,Shooting,3,2,21,5,10,31
ROC,Sport Climbing,0,0,3,0,0,3
ROC,Swimming,1,2,77,7,10,87
ROC,Table Tennis,0,0,3,0,0,3
ROC,Taekwondo,1,2,0,1,4,4
ROC,Tennis,0,2,13,3,5,18
ROC,Trampoline Gymnastics,0,0,4,0,0,4
ROC,Triathlon,0,0,8,0,0,8
ROC,Volleyball,0,0,12,12,12,24
ROC,Water Polo,0,0,13,0,0,13
ROC,Weightlifting,0,0,2,0,0,2
ROC,Wrestling,4,4,9,0,8,17
ROT,Athletics,0,0,6,0,0,6
ROT,Judo,0,0,2,0,0,2
ROT,Swimming,0,0,4,0,0,4
ROU,3x3 Basketball,0,0,4,0,0,4
ROU,Archery,0,0,7,0,0,7
ROU,Art Competitions,0,0,3,0,0,3
ROU,Artistic Gymnastics,1,0,41,0,1,42
ROU,Athletics,10,11,311,14,35,346
ROU,Badminton,0,0,1,0,0,1
ROU,Basketball,0,0,12,0,0,12
ROU,Boxing,15,1,93,9,25,118
ROU,Canoe Sprint,0,0,7,0,0,7
ROU,Canoeing,25,18,155,24,67,222
ROU,Cycling,0,0,35,0,0,35
ROU,Cycling Mountain Bike,0,0,2,0,0,2
ROU,Cycling Road,0,0,1,0,0,1
ROU,Diving,0,0,23,0,0,23
ROU,Equestrianism,3,0,53,1,4,57
ROU,Fencing,26,7,266,15,48,314
ROU,Football,0,0,62,0,0,62
ROU,Gymnastics,55,40,1037,40,135,1172
ROU,Handball,44,0,87,14,58,145
ROU,Judo,3,1,43,2,6,49
