NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year,Total_Competitions
AUS,Amy Lawton,0,0,0,0,2002,1
AUS,Amy Ridge,0,0,0,0,1996,1
AUS,Anabelle Smith,0,0,0,0,1993,2
AUS,Anastasia Kusmawan,0,0,0,0,2005,1
AUS,Andrew Charter,0,0,0,0,1987,1
AUS,Andrew Ford,0,0,0,0,1963,1
AUS,Andrew Hoy,2,0,1,1,1959,2
AUS,Andrew Ogilvie,1,0,1,0,1979,1
AUS,Angela Yu,0,0,0,0,2003,1
AUS,Angeline Blackburn,0,0,0,0,1989,1
AUS,Angus Dawson,0,0,0,0,2000,2
AUS,Angus Lambie,0,0,0,0,1996,1
AUS,Angus Widdicombe,0,0,0,0,1994,2
AUS,Anna Kershaw,0,0,0,0,1841,1
AUS,Anne Lynch,0,0,0,0,1815,1
AUS,Anneli Maley,0,0,0,0,1998,1
AUS,Anneliese Rubie-renshaw,0,0,0,0,1992,1
AUS,Annette Edmondson,0,0,0,0,1991,3
AUS,Anthony Dean,0,0,0,0,1991,1
AUS,Anthony Hrysanthos,0,0,0,0,1995,1
AUS,Aoife Coughlan,0,0,0,0,1995,2
AUS,Aran Zalewski,1,0,1,0,1991,2
AUS,Ariarne Titmus,8,4,3,1,2000,8
AUS,Arisa Trew,1,1,0,0,2010,1
AUS,Aron Baynes,1,0,0,1,1986,1
AUS,Ashlee Ankudinoff,0,0,0,0,1990,1
AUS,Ashleigh Barty,1,0,0,1,1996,3
AUS,Ashleigh Gentle,0,0,0,0,1991,2
AUS,Ashley Maynard-brewer,0,0,0,0,1999,1
AUS,Ashley Moloney,1,0,0,1,2000,2
AUS,Bailey Lewis,0,0,0,0,1997,1
AUS,Bec Allen,0,0,0,0,1992,1
AUS,Belinda White,0,0,0,0,1988,1
AUS,Ben Armbruster,0,0,0,0,2002,3
AUS,Ben Buckingham,0,0,0,0,1991,2
AUS,Ben Canham,0,0,0,0,1997,1
AUS,Ben Dowling,0,0,0,0,2002,1
AUS,Ben O'connor,0,0,0,0,1995,1
AUS,Bendere Oboya,0,0,0,0,2000,2
AUS,Bernadette Wallace,0,0,0,0,1989,2
AUS,Bienne Terita,0,0,0,0,2003,1
AUS,Blake Edwards,0,0,0,0,1922,2
AUS,Blake Govers,1,0,1,0,1996,2
AUS,Bradley Woodward,0,0,0,0,1998,2
AUS,Brandon Starc,0,0,0,0,1993,2
AUS,Breanna Scott,0,0,0,0,2001,6
AUS,Bree Masters,0,0,0,0,1995,2
AUS,Breiana Whitehead,0,0,0,0,2000,1
AUS,Brendon Smith,1,0,0,1,2000,3
AUS,Brett Robinson,0,0,0,0,1991,1
AUS,Brianna Throssell,4,2,0,2,1996,7
AUS,Bridget Clark,0,0,0,0,2003,1
AUS,Brock Batty,0,0,0,0,2007,1
AUS,Bronte Campbell,3,2,0,1,1994,4
AUS,Bronte Halligan,1,0,1,0,1996,2
AUS,Bronwen Knox,0,0,0,0,1986,1
AUS,Bronwyn Cox,0,0,0,0,1997,2
AUS,Brooke Buschkuehl,0,0,0,0,1993,1
AUS,Brooke Peris,0,0,0,0,1993,2
AUS,Brooke Stratton,0,0,0,0,1993,1
AUS,Caitlin Cronin,1,0,0,1,1995,2
AUS,Caitlin Foord,0,0,0,0,1994,2
AUS,Caitlin Parker,1,0,0,1,1996,2
AUS,Calab Law,0,0,0,0,2003,2
AUS,Caleb Antill,1,0,0,1,1995,1
AUS,Caleb Watts,0,0,0,0,2002,1
AUS,Callum Peters,0,0,0,0,2002,1
AUS,Cameron Devlin,0,0,0,0,1999,1
AUS,Cameron Girdlestone,1,0,0,1,1988,1
AUS,Cameron Smith,0,0,0,0,1993,1
AUS,Campbell Harrison,0,0,0,0,1997,1
AUS,Campbell Petric,0,0,0,0,2004,2
AUS,Camryn Newton-smith,0,0,0,0,2000,1
AUS,Cara Feain-ryan,0,0,0,0,1999,1
AUS,Carolyn Buckle,0,0,0,0,2000,1
AUS,Cassiel Rousseau,0,0,0,0,2001,3
AUS,Cate Campbell,3,2,0,1,1992,4
AUS,Catherine Skinner,0,0,0,0,1990,1
AUS,Catriona Bisset,0,0,0,0,1994,2
AUS,Cayla George,1,0,0,1,1989,2
AUS,Cedric Dubler,0,0,0,0,1995,1
AUS,Celeste Mucci,0,0,0,0,1999,1
AUS,Charisma Amoe-tarrant,0,0,0,0,1999,1
AUS,Charlie Hunter,0,0,0,0,1967,1
AUS,Charlie Senior,1,0,0,1,2001,1
AUS,Charlize Andrews,1,0,1,0,2001,1
AUS,Charlotte Caslick,0,0,0,0,1995,2
AUS,Charlotte Grant,0,0,0,0,2001,1
AUS,Chaz Poot,0,0,0,0,1998,1
AUS,Chelsea Forkin,0,0,0,0,1989,1
AUS,Chelsea Gubecka,0,0,0,0,1998,1
AUS,Chelsea Hodges,1,1,0,0,2001,2
AUS,Chloe Covell,0,0,0,0,2010,1
AUS,Chloe Logarzo,0,0,0,0,1994,1
AUS,Chloe Moran,0,0,0,0,1998,3
AUS,Chris Goulding,1,0,0,1,1988,1
AUS,Christopher Burton,1,0,1,0,1956,2
AUS,Christopher Ius,0,0,0,0,2000,1
AUS,Christopher Mitrevski,0,0,0,0,1996,1
AUS,Claire Colwill,0,0,0,0,2003,1
AUS,Clare Hunt,0,0,0,0,1999,1
AUS,Clare Polkinghorne,0,0,0,0,1989,2
AUS,Clare Warwick,0,0,0,0,1987,1
AUS,Clare Wheeler,0,0,0,0,1998,1
AUS,Claudia Hollingsworth,0,0,0,0,2005,1
AUS,Clive Ockenden,1,0,1,0,,1
AUS,Connor Metcalfe,0,0,0,0,1999,1
AUS,Connor Murphy,0,0,0,0,1993,1
AUS,Conor Leahy,2,1,0,1,1999,2
AUS,Conor Nicholas,0,0,0,0,2000,1
AUS,Corey Toole,0,0,0,0,2000,1
AUS,Corey Weyer,0,0,0,0,1996,1
AUS,Cortnee Vine,0,0,0,0,1998,1
AUS,Courtney Nevin,0,0,0,0,2002,1
AUS,Damien Schumann,0,0,0,0,1987,1
AUS,Dane Sampson,0,0,0,0,1986,5
AUS,Dani Stevens,0,0,0,0,1988,1
AUS,Daniel Arzani,0,0,0,0,1999,1
AUS,Daniel Golubovic,0,0,0,0,1993,1
AUS,Daniel Repacholi,0,0,0,0,1982,2
AUS,Daniel Watkins,0,0,0,0,1995,1
AUS,Danijela Jackovich,1,0,1,0,1994,1
AUS,Dante Exum,1,0,0,1,1995,2
AUS,Daria Saville,0,0,0,0,1994,1
AUS,David Barnes,0,0,0,0,1986,2
AUS,David Morgan,0,0,0,0,1994,3
AUS,David Powell,0,0,0,0,1883,2
AUS,Dean Wakeling,0,0,0,0,1994,1
AUS,Declan Tingay,0,0,0,0,1999,3
AUS,Demi Hayes,0,0,0,0,1998,1
AUS,Denis Genreau,0,0,0,0,1999,1
AUS,Dietrich Roache,0,0,0,0,2001,1
AUS,Dina Aspandiyarova,0,0,0,0,1976,2
AUS,Dominic Clarke,0,0,0,0,1997,1
AUS,Domonic Bedggood,0,0,0,0,1994,1
AUS,Dylan Martin,1,0,1,0,1998,1
AUS,Dylan Pierias,0,0,0,0,2000,1
AUS,Dylan Pietsch,0,0,0,0,1998,1
AUS,Dyson Daniels,0,0,0,0,2003,1
AUS,Ebony Lane,0,0,0,0,1998,1
AUS,Eddie Ockenden,0,0,0,0,1987,1
AUS,Edward Fernon,0,0,0,0,1988,1
AUS,Edward Trippas,0,0,0,0,1998,1
AUS,Edwina Bone,0,0,0,0,1988,1
AUS,Edwina Tops-alexander,0,0,0,0,1974,4
AUS,Eileen Cikamatana,0,0,0,0,1999,1
AUS,Eleanor Patterson,1,0,0,1,1996,2
AUS,Elena Galiabovitch,0,0,0,0,1989,4
AUS,Elijah Winnington,3,0,1,2,2000,6
AUS,Elise Collier,0,0,0,0,1998,2
AUS,Elise Kellond-knight,0,0,0,0,1990,1
AUS,Elizabeth Dekkers,0,0,0,0,2004,1
AUS,Elizaveta Parnova,0,0,0,0,1994,1
AUS,Ella Beere,0,0,0,0,1998,2
AUS,Ella Connolly,0,0,0,0,2000,2
AUS,Ella Ramsay,1,0,1,0,2004,4
AUS,Elle Armit,1,0,1,0,1991,2
AUS,Ellen Perez,0,0,0,0,1995,3
AUS,Ellen Roberts,0,0,0,0,1959,1
AUS,Ellie Beer,0,0,0,0,2003,2
AUS,Ellie Carpenter,0,0,0,0,2000,2
AUS,Ellie Cole,0,0,0,0,1991,1
AUS,Ellie Pashley,0,0,0,0,1988,1
AUS,Emily Abbot,0,0,0,0,1997,1
AUS,Emily Chalker,0,0,0,0,1992,1
AUS,Emily Gielnik,0,0,0,0,1992,1
AUS,Emily Rogers,0,0,0,0,1998,2
AUS,Emily Seebohm,2,1,0,1,1992,3
AUS,Emily Whitehead,0,0,0,0,2000,11
AUS,Emma Jeffcoat,0,0,0,0,1994,2
AUS,Emma Nedov,0,0,0,0,1996,7
AUS,Emma Tonegato,0,0,0,0,1995,1
AUS,Emmanouela Frroku,0,0,0,0,2007,1
AUS,Esther Qin,0,0,0,0,1991,1
AUS,Ethan Ewing,0,0,0,0,1998,1
AUS,Evania Pelite,0,0,0,0,1995,1
AUS,Evie Haseldine,0,0,0,0,2003,1
AUS,Ezi Magbegor,1,0,0,1,1999,2
AUS,Faith Nathan,0,0,0,0,2000,2
AUS,Fang Lay,0,0,0,0,1973,2
AUS,Felicity White,0,0,0,0,2000,1
AUS,Fergus Hamilton,0,0,0,0,2000,1
AUS,Finn Luu,0,0,0,0,2004,2
AUS,Flynn Ogilvie,0,0,0,0,1993,1
AUS,Flynn Southam,2,0,1,1,2005,3
AUS,Francis Putt,0,0,0,0,1998,1
AUS,Gabriella Palm,1,0,1,0,1998,2
AUS,Genevieve Gregson,0,0,0,0,1989,2
AUS,Genevieve Horton,0,0,0,0,1995,1
AUS,Genevieve Janse,0,0,0,0,2004,1
AUS,Genevieve Longman,1,0,1,0,1995,1
AUS,George Ford,0,0,0,0,1993,1
AUS,Georgia Baker,0,0,0,0,1994,6
AUS,Georgia Courage-gardiner,0,0,0,0,2003,1
AUS,Georgia Godwin,0,0,0,0,1997,5
AUS,Georgia Griffith,0,0,0,0,1996,2
AUS,Georgia Winkcup,0,0,0,0,1997,1
AUS,Georgii Okorokov,0,0,0,0,1996,1
AUS,Georgina Rowe,0,0,0,0,1992,1
AUS,Giorgia Patten,0,0,0,0,1998,2
AUS,Goran Tomasevic,0,0,0,0,1990,1
AUS,Grace Brown,1,1,0,0,1992,4
AUS,Grace Stewart,0,0,0,0,1997,2
AUS,Grace Young,0,0,0,0,1956,1
AUS,Grae Morris,1,0,1,0,2003,1
AUS,Grant Mitton,1,0,1,0,1962,1
AUS,Greta Hayes,0,0,0,0,1996,1
AUS,Gronya Somerville,0,0,0,0,1995,2
AUS,Hana Basic,0,0,0,0,1996,1
AUS,Hang Leung,0,0,0,0,1996,1
AUS,Hannah Buckling,0,0,0,0,1992,1
AUS,Hannah Burkhill,0,0,0,0,2000,1
AUS,Hannah Green,0,0,0,0,1996,2
AUS,Harriet Hudson,1,0,0,1,1998,2
AUS,Harry Garside,1,0,0,1,1997,2
AUS,Harry Souttar,0,0,0,0,1998,1
AUS,Hattie Shand,0,0,0,0,2000,1
AUS,Hayden Sargeant,0,0,0,0,1998,1
AUS,Hayley Raso,0,0,0,0,1994,2
AUS,Hayley Verbunt,0,0,0,0,2002,1
AUS,Hayley Wilson,0,0,0,0,2001,1
AUS,Heming Hu,0,0,0,0,1994,2
AUS,Henry Frayne,0,0,0,0,1990,1
AUS,Henry Hutchison,0,0,0,0,1997,2
AUS,Henry Paterson,0,0,0,0,1997,1
AUS,Hilary Scott,0,0,0,0,1988,2
AUS,Himeka Onoda,0,0,0,0,1998,1
AUS,Hwan Bae,0,0,0,0,1964,1
AUS,Iona Anderson,2,0,1,1,2005,3
AUS,Iris Yamasaki,0,0,0,0,1987,1
AUS,Isaac Cooper,1,0,0,1,2004,4
AUS,Isabella Nasser,0,0,0,0,2002,1
AUS,Isobel Batt-doyle,0,0,0,0,1995,2
AUS,Isobel Borlase,1,0,0,1,2004,1
AUS,Izaac Kennedy,0,0,0,0,2000,1
AUS,Izaac Stubblety-cook,2,1,0,1,1999,4
AUS,Izac Carracher,0,0,0,0,1999,1
AUS,Jack Cartwright,1,0,1,0,1998,2
AUS,Jack Cleary,1,0,0,1,1995,1
AUS,Jack Hargreaves,1,1,0,0,1993,2
AUS,Jack Marton,0,0,0,0,1992,1
AUS,Jack O'brien,0,0,0,0,1932,1
AUS,Jack Rayner,0,0,0,0,1995,1
AUS,Jack Robertson,0,0,0,0,1909,1
AUS,Jack Robinson,1,0,1,0,1993,1
AUS,Jack Rossiter,0,0,0,0,1997,3
AUS,Jackson Collins,1,0,1,0,1998,1
AUS,Jaclyn Barclay,0,0,0,0,2006,1
AUS,Jacob Birtwhistle,0,0,0,0,1995,2
AUS,Jacob Despard,0,0,0,0,1996,1
AUS,Jacob Mercep,0,0,0,0,1998,1
AUS,Jacqueline Nichele,0,0,0,0,2000,1
AUS,Jade Melbourne,1,0,0,1,2002,1
AUS,Jade Wall,0,0,0,0,1989,1
AUS,Jaime Roberts,0,0,0,0,1990,2
AUS,Jaime Ryan,0,0,0,0,1994,1
AUS,Jake Harvie,0,0,0,0,1998,1
AUS,Jake Lilley,0,0,0,0,1993,1
AUS,Jake Whetton,0,0,0,0,1991,1
AUS,James Beale,1,0,1,0,1881,1
AUS,James Duckworth,0,0,0,0,1992,1
AUS,James Moriarty,1,1,0,0,1936,1
AUS,James Rook,0,0,0,0,1997,1
AUS,James Willett,0,0,0,0,1995,3
AUS,Jamie Perkins,1,1,0,0,2005,2
AUS,Jane Claxton,0,0,0,0,1992,1
AUS,Jane-anne Claxton,0,0,0,0,1992,1
AUS,Jason Day,0,0,0,0,1987,1
AUS,Jason Waterhouse,0,0,0,0,1991,1
AUS,Jaxon Bowshire,0,0,0,0,2006,1
AUS,Jay Rich-baghuelou,0,0,0,0,1999,1
AUS,Jaz Hedgeland,0,0,0,0,1995,2
AUS,Jean Mitchell,0,0,0,0,1904,1
AUS,Jeffrey Riseley,0,0,0,0,1986,1
AUS,Jemima Montag,2,0,0,2,1998,3
AUS,Jenna Forrester,0,0,0,0,2003,1
AUS,Jenna O'hea,0,0,0,0,1987,1
AUS,Jenna Strauch,1,0,1,0,1997,4
AUS,Jenny Blundell,0,0,0,0,1994,1
AUS,Jeremy Hayward,0,0,0,0,1993,1
AUS,Jess Morrison,1,0,0,1,,1
AUS,Jesse Moore,0,0,0,0,2003,8
AUS,Jessica Fox,4,3,0,1,1994,5
AUS,Jessica Hansen,0,0,0,0,1995,1
AUS,Jessica Hull,1,0,1,0,1996,2
AUS,Jessica Morrison,1,1,0,0,1992,2
AUS,Jessica Pickering,0,0,0,0,2001,1
AUS,Jessica Stenson,0,0,0,0,1987,1
AUS,Jessica Weintraub,0,0,0,0,2007,1
AUS,Jim Colley,0,0,0,0,1997,1
AUS,Jo Brigden-jones,0,0,0,0,1988,2
AUS,Jocelyn Bartram,0,0,0,0,1993,1
AUS,Jock Landale,1,0,0,1,1995,2
AUS,Joe Ingles,1,0,0,1,1987,2
AUS,Joe Pincus,0,0,0,0,1996,1
AUS,Joel Baden,0,0,0,0,1996,1
AUS,Joel Dennerley,0,0,0,0,1987,1
AUS,Joel King,0,0,0,0,2000,1
AUS,John Hedges,0,0,0,0,1946,1
AUS,John Millman,0,0,0,0,1989,2
AUS,John Peers,2,1,0,1,1988,3
AUS,Jordan Holmes,0,0,0,0,1997,1
AUS,Jordan Wood,0,0,0,0,1994,2
AUS,Joseph Deng,0,0,0,0,1998,1
AUS,Joseph O'brien,0,0,0,0,1998,1
AUS,Joseph Wickham,1,0,1,0,1990,1
AUS,Josephine Bulmer,0,0,0,0,1996,2
AUS,Josh Coward,0,0,0,0,1997,1
AUS,Josh Giddey,0,0,0,0,2002,1
AUS,Josh Green,1,0,0,1,2000,2
AUS,Josh Turner,0,0,0,0,1977,1
AUS,Joshua Azzopardi,0,0,0,0,1999,2
AUS,Joshua Bell,0,0,0,0,1967,2
AUS,Joshua Beltz,1,0,1,0,1995,2
AUS,Joshua Booth,0,0,0,0,1990,1
AUS,Joshua Hicks,0,0,0,0,1991,2
AUS,Joshua Katz,0,0,0,0,1997,1
AUS,Joshua Simmonds,1,0,1,0,1995,1
AUS,Joshua Yong,1,0,0,1,2001,4
AUS,Julian Wilson,0,0,0,0,1940,1
AUS,Jye Edwards,0,0,0,0,1998,1
AUS,Kahli Henwood,0,0,0,0,1999,1
AUS,Kai Edwards,0,0,0,0,1997,1
AUS,Kai Taylor,2,0,1,1,2003,3
AUS,Kaia Parnaby,0,0,0,0,1990,1
AUS,Kaitlin Nobbs,0,0,0,0,1997,2
AUS,Kaitlin Shave,0,0,0,0,2001,1
AUS,Kaitlyn Torpey,0,0,0,0,2000,1
AUS,Kareena Lee,1,0,0,1,1993,1
AUS,Karri Somerville,0,0,0,0,1999,2
AUS,Katharina Haecker,0,0,0,0,1992,2
AUS,Kathryn Mitchell,0,0,0,0,1982,2
AUS,Katie Ebzery,0,0,0,0,1990,1
AUS,Katie Hayward,0,0,0,0,2000,1
AUS,Katie Laurie,0,0,0,0,1986,2
AUS,Katrina Gorry,0,0,0,0,1992,1
AUS,Katrina Werry,0,0,0,0,1993,2
AUS,Keanu Baccus,0,0,0,0,1998,1
AUS,Keefer Wilson,0,0,0,0,2007,1
AUS,Keegan Palmer,2,2,0,0,2003,2
AUS,Keesja Gofers,1,0,1,0,1990,2
AUS,Kelland O'brien,2,1,0,1,1998,5
AUS,Kelly Layne,0,0,0,0,1975,2
AUS,Kelsey-lee Barber,1,0,0,1,1991,2
AUS,Kendall Brodie,0,0,0,0,1991,1
AUS,Kendra Hubbard,0,0,0,0,1989,1
AUS,Kiah Melverton,0,0,0,0,1996,2
AUS,Kiera Gazzard,0,0,0,0,2001,3
AUS,Kieran Woolley,0,0,0,0,2003,2
AUS,Kirsten Kinash,0,0,0,0,1998,1
AUS,Kirsti Blicavs,0,0,0,0,1993,1
AUS,Kristie Edwards,0,0,0,0,2000,1
AUS,Kristina Clonan,0,0,0,0,1998,2
AUS,Kristy Wallace,1,0,0,1,1996,1
AUS,Kurtis Marschall,0,0,0,0,1997,2
AUS,Kurtis Mathews,0,0,0,0,1999,1
AUS,Ky Willott,0,0,0,0,2001,1
AUS,Kyah Simon,0,0,0,0,1991,1
AUS,Kye Rowles,0,0,0,0,1998,1
AUS,Kyle Bruce,0,0,0,0,1999,1
AUS,Kyle Chalmers,6,0,3,3,1998,8
AUS,Kyle Lee,0,0,0,0,2002,1
AUS,Kyle Swan,0,0,0,0,1999,2
AUS,Kyra Cooney-cross,0,0,0,0,2002,2
AUS,Lachie Miller,0,0,0,0,1994,1
AUS,Lachlan Anderson,0,0,0,0,1997,1
AUS,Lachlan Edwards,0,0,0,0,1995,1
AUS,Lachlan Kennedy,0,0,0,0,2003,1
AUS,Lachlan Sharp,0,0,0,0,1997,1
AUS,Lachlan Tame,0,0,0,0,1988,1
AUS,Lachlan Wales,0,0,0,0,1997,1
AUS,Laetisha Scanlan,0,0,0,0,1990,2
AUS,Lani Pallister,1,1,0,0,2002,3
AUS,Laura Brock,0,0,0,0,1989,1
AUS,Laura Coles,0,0,0,0,1987,1
AUS,Laura Gourley,0,0,0,0,2002,1
AUS,Laura Paeglis,0,0,0,0,2002,2
AUS,Lauren Jackson,1,0,0,1,1981,1
AUS,Lauren Mansfield,0,0,0,0,1989,1
AUS,Lauren Reynolds,0,0,0,0,1991,2
AUS,Lauren Ryan,0,0,0,0,1992,2
AUS,Lauretta Hanson,0,0,0,0,1994,1
AUS,Lea Yanitsas,0,0,0,0,1989,1
AUS,Leah Neale,1,0,0,1,1995,1
AUS,Leah Parry,0,0,0,0,1980,1
AUS,Lee Connor,0,0,0,0,1963,1
AUS,Leigh Godfrey,0,0,0,0,1989,1
AUS,Leigh Hoffman,1,0,0,1,2000,4
AUS,Leigh Howard,1,0,0,1,1989,2
AUS,Leilani Mitchell,0,0,0,0,1985,1
AUS,Lena Mihailovic,0,0,0,0,1996,1
AUS,Leon Sejranovic,0,0,0,0,2002,1
AUS,Lewis Charter,1,0,1,0,1987,1
AUS,Lewis Holland,0,0,0,0,1993,1
AUS,Liam Adams,0,0,0,0,1986,2
AUS,Liam Adcock,0,0,0,0,1996,1
AUS,Lidiia Iakovleva,0,0,0,0,2003,2
AUS,Lily Alton,0,0,0,0,1998,1
AUS,Linden Hall,0,0,0,0,1991,2
AUS,Lisa Darmanin,0,0,0,0,1991,1
AUS,Lisa Weightman,0,0,0,0,1979,1
AUS,Liv Lovelace,0,0,0,0,2003,1
AUS,Liz Clay,0,0,0,0,1995,2
AUS,Logan Martin,1,1,0,0,1993,2
AUS,Lucas Hamilton,0,0,0,0,1996,1
AUS,Lucas Plapp,1,0,0,1,2000,2
AUS,Lucien Delfour,0,0,0,0,1988,1
AUS,Lucy Stephan,1,1,0,0,1991,2
AUS,Luke Durbridge,0,0,0,0,1991,1
AUS,Luke Letcher,1,0,0,1,1994,1
AUS,Luke Pavillard,0,0,0,0,1996,1
AUS,Luke Saville,0,0,0,0,1994,2
AUS,Luke Willian,0,0,0,0,1996,1
AUS,Lydia Williams,0,0,0,0,1988,1
AUS,Mack Horton,1,0,0,1,1996,1
AUS,Mackenzie Arnold,0,0,0,0,1994,2
AUS,Mackenzie Little,0,0,0,0,1996,2
AUS,Maddison Brooks,0,0,0,0,2004,1
AUS,Maddison Keeney,1,0,1,0,1996,2
AUS,Maddison Levi,0,0,0,0,2002,2
AUS,Maddy Gough,0,0,0,0,1999,1
AUS,Madison Ashby,0,0,0,0,2001,1
AUS,Madison Wilson,2,1,0,1,1994,3
AUS,Mae Fitzpatrick,0,0,0,0,1996,1
AUS,Maeve Plouffe,0,0,0,0,1999,5
AUS,Mara Stransky,0,0,0,0,1999,1
AUS,Marc Leishman,0,0,0,0,1983,1
AUS,Marco Tilio,0,0,0,0,2001,1
AUS,Marcus Berehulak,0,0,0,0,2003,1
AUS,Marena Whittle,0,0,0,0,1994,1
AUS,Margo Joseph-kuo,0,0,0,0,2004,1
AUS,Mariafe Artacho,1,0,1,0,1993,2
AUS,Mariah Williams,0,0,0,0,1995,2
AUS,Marianna Tolo,1,0,0,1,1989,2
AUS,Marina Carrier,0,0,0,0,1996,1
AUS,Marissa Williamson,0,0,0,0,2002,1
AUS,Mark Nawaqanitawase,0,0,0,0,2000,1
AUS,Mark Nicolaidis,0,0,0,0,2000,1
AUS,Mary Fowler,0,0,0,0,2003,2
AUS,Mary Hanna,0,0,0,0,1860,3
AUS,Mathew Belcher,1,1,0,0,1982,1
AUS,Matilda Kearns,0,0,0,0,2000,1
AUS,Matisse Thybulle,1,0,0,1,1997,1
AUS,Matt Wearn,2,2,0,0,1995,2
AUS,Matthew Byrnes,0,0,0,0,2001,1
AUS,Matthew Clarke,0,0,0,0,1995,2
AUS,Matthew Dawson,1,0,1,0,1958,2
AUS,Matthew Dellavedova,1,0,0,1,1990,2
AUS,Matthew Denny,1,0,0,1,1996,2
AUS,Matthew Ebden,1,1,0,0,1987,3
AUS,Matthew Glaetzer,2,0,0,2,1992,5
AUS,Matthew Gonzalez,0,0,0,0,1994,1
AUS,Matthew Hauser,0,0,0,0,1998,3
AUS,Matthew Richardson,3,0,2,1,1999,7
AUS,Matthew Temple,3,0,0,3,1999,9
AUS,Matthew Wilson,0,0,0,0,1977,2
AUS,Maurice Longbottom,0,0,0,0,1995,2
AUS,Max Purcell,0,0,0,0,1998,2
AUS,Maximillian Giuliani,1,0,0,1,2003,2
AUS,McARTHUR Catherine,0,0,0,0,1992,1
AUS,McCONNELL Daniel,0,0,0,0,1985,1
AUS,McCONNELL Rebecca,0,0,0,0,1991,1
AUS,McCULLOCH Kaarle,0,0,0,0,1988,2
AUS,McDERMOTT Nicola,1,0,1,0,1996,1
AUS,McDONALD Kate,0,0,0,0,1970,6
AUS,McDONALD Morgan,0,0,0,0,1996,2
AUS,McDONALD Tyla,0,0,0,0,2003,1
AUS,McENTYRE Cameron,0,0,0,0,1999,1
AUS,McEVOY Cameron,2,1,0,1,1994,4
AUS,McGREE Riley,0,0,0,0,1998,1
AUS,McHUGH Christopher,0,0,0,0,1989,1
AUS,McINTYRE Annabelle,2,1,0,1,1996,3
AUS,McKEON Emma,10,5,1,4,1994,11
AUS,McKEOWN Kaylee,9,5,1,3,2001,9
AUS,McLOUGHLIN Jack,1,0,1,0,1995,3
AUS,McMANUS Stacey,0,0,0,0,1989,1
AUS,McNAB Kevin,1,0,1,0,1978,4
AUS,McNEILL David,0,0,0,0,1933,1
AUS,McSWEYN Stewart,0,0,0,0,1995,3
AUS,McVEIGH Jack,0,0,0,0,1996,1
AUS,Meg Harris,5,2,2,1,2002,5
AUS,Melissa Tapper,0,0,0,0,1990,4
AUS,Melissa Wu,1,0,0,1,1992,2
AUS,Mia Gross,0,0,0,0,2001,1
AUS,Michael Matthews,0,0,0,0,1990,1
AUS,Michelle Bromley,0,0,0,0,1987,3
AUS,Michelle Cox,0,0,0,0,1991,1
AUS,Michelle Heyman,0,0,0,0,1988,1
AUS,Michelle Jenneke,0,0,0,0,1993,1
AUS,Milena Waldmann,0,0,0,0,2004,1
AUS,Milos Maksimovic,0,0,0,0,1914,1
AUS,Minjee Lee,0,0,0,0,1996,2
AUS,Mitch Duke,0,0,0,0,1991,1
AUS,Mitch Larkin,0,0,0,0,1993,3
AUS,Mitchell Iles,0,0,0,0,1999,1
AUS,Moesha Johnson,0,0,0,0,1997,2
AUS,Mollie O'callaghan,8,5,1,2,2004,9
AUS,Molly Goodman,0,0,0,0,1993,2
AUS,Molly Picklum,0,0,0,0,2002,1
AUS,Monique Suraci,0,0,0,0,2001,1
AUS,Morgan Mitchell,0,0,0,0,1994,1
AUS,Murray Stewart,0,0,0,0,1986,1
AUS,Natalia Caloiero,0,0,0,0,2003,1
AUS,Natalya Diehm,1,0,0,1,1997,2
AUS,Nathan Ephraums,0,0,0,0,1999,1
AUS,Nathan Hart,0,0,0,0,1993,3
AUS,Nathan Katz,0,0,0,0,1892,1
AUS,Nathan Lawson,0,0,0,0,1983,2
AUS,Nathan Power,0,0,0,0,1993,2
AUS,Nathan Sobey,1,0,0,1,1990,1
AUS,Nathaniel Atkinson,0,0,0,0,1999,1
AUS,Nia Jerwood,0,0,0,0,1998,2
AUS,Nic Kay,1,0,0,1,1945,1
AUS,Nic Porter,0,0,0,0,1998,1
AUS,Nicholas D'agostino,0,0,0,0,1998,1
AUS,Nicholas Hough,0,0,0,0,1993,1
AUS,Nicholas Lavery,0,0,0,0,1998,1
AUS,Nicholas Lum,0,0,0,0,2005,3
AUS,Nicholas Purnell,0,0,0,0,1990,1
AUS,Nick Kay,0,0,0,0,1992,1
AUS,Nick Malouf,0,0,0,0,1993,2
AUS,Nick Sloman,0,0,0,0,1997,1
AUS,Nicola Olyslagers,1,0,1,0,1996,1
AUS,Nikita Hains,0,0,0,0,2000,1
AUS,Nina Kennedy,1,1,0,0,1997,2
AUS,Noah Havard,1,0,1,0,2000,1
AUS,Noemie Fox,1,1,0,0,1997,1
AUS,Oceania Mackenzie,0,0,0,0,2002,2
AUS,Oliver Bleddyn,1,1,0,0,2002,3
AUS,Oliver Hoare,0,0,0,0,1945,2
AUS,Olivia Gadecki,0,0,0,0,2002,2
AUS,Olivia Price,0,0,0,0,1992,1
AUS,Olivia Sandery,0,0,0,0,2003,1
AUS,Olivia Wunsch,1,1,0,0,2006,2
AUS,Olympia Aldersey,0,0,0,0,1992,2
AUS,Owen Wright,1,0,0,1,1990,1
AUS,Paige Barr,0,0,0,0,2001,1
AUS,Patrick Holt,0,0,0,0,1912,1
