NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals
AUS,Chelsea Forkin,0,0,0,0
AUS,Chelsea Gubecka,0,0,0,0
AUS,Chelsea Hodges,1,1,0,0
AUS,Chloe Covell,0,0,0,0
AUS,Chloe Logarzo,0,0,0,0
AUS,Chloe Moran,0,0,0,0
AUS,Chresten Hoberg,0,0,0,0
AUS,Chris Goulding,1,0,0,1
AUS,Christopher Burton,1,0,1,0
AUS,Christopher Ius,0,0,0,0
AUS,Christopher Mitrevski,0,0,0,0
AUS,Claire Colwill,0,0,0,0
AUS,Clare Hunt,0,0,0,0
AUS,Clare Polkinghorne,0,0,0,0
AUS,Clare Warwick,0,0,0,0
AUS,Clare Wheeler,0,0,0,0
AUS,Claudia Hollingsworth,0,0,0,0
AUS,Clive Ockenden,1,0,1,0
AUS,Connor Metcalfe,0,0,0,0
AUS,Connor Murphy,0,0,0,0
AUS,Conor Leahy,2,1,0,1
AUS,Conor Nicholas,0,0,0,0
AUS,Corey Toole,0,0,0,0
AUS,Corey Weyer,0,0,0,0
AUS,Cortnee Vine,0,0,0,0
AUS,Courtney Nevin,0,0,0,0
AUS,Damien Schumann,0,0,0,0
AUS,Dane Sampson,0,0,0,0
AUS,Dani Stevens,0,0,0,0
AUS,Daniel Arzani,0,0,0,0
AUS,Daniel Golubovic,0,0,0,0
AUS,Daniel Repacholi,0,0,0,0
AUS,Daniel Watkins,0,0,0,0
AUS,Danijela Jackovich,1,0,1,0
AUS,Dante Exum,1,0,0,1
AUS,Daria Saville,0,0,0,0
AUS,David Barnes,0,0,0,0
AUS,David Morgan,0,0,0,0
AUS,David Powell,0,0,0,0
AUS,Dean Wakeling,0,0,0,0
AUS,Declan Tingay,0,0,0,0
AUS,Demi Hayes,0,0,0,0
AUS,Denis Genreau,0,0,0,0
AUS,Derek Grice,0,0,0,0
AUS,Dietrich Roache,0,0,0,0
AUS,Dina Aspandiyarova,0,0,0,0
AUS,Dominic Clarke,0,0,0,0
AUS,Domonic Bedggood,0,0,0,0
AUS,Duo Reath,0,0,0,0
AUS,Dylan Martin,1,0,1,0
AUS,Dylan Pierias,0,0,0,0
AUS,Dylan Pietsch,0,0,0,0
AUS,Dyson Daniels,0,0,0,0
AUS,Ebony Lane,0,0,0,0
AUS,Eddie Ockenden,0,0,0,0
AUS,Edward Fernon,0,0,0,0
AUS,Edward Trippas,0,0,0,0
AUS,Edwina Bone,0,0,0,0
AUS,Edwina Tops-alexander,0,0,0,0
AUS,Eileen Cikamatana,0,0,0,0
AUS,Eleanor Patterson,1,0,0,1
AUS,Elena Galiabovitch,0,0,0,0
AUS,Elijah Winnington,3,0,1,2
AUS,Elisabeth Jenner,0,0,0,0
AUS,Elise Collier,0,0,0,0
AUS,Elise Kellond-knight,0,0,0,0
AUS,Elizabeth Dekkers,0,0,0,0
AUS,Elizaveta Parnova,0,0,0,0
AUS,Ella Beere,0,0,0,0
AUS,Ella Connolly,0,0,0,0
AUS,Ella Ramsay,1,0,1,0
AUS,Elle Armit,1,0,1,0
AUS,Ellen Perez,0,0,0,0
AUS,Ellen Roberts,0,0,0,0
AUS,Ellie Beer,0,0,0,0
AUS,Ellie Carpenter,0,0,0,0
AUS,Ellie Cole,0,0,0,0
AUS,Ellie Pashley,0,0,0,0
AUS,Emily Abbot,0,0,0,0
AUS,Emily Chalker,0,0,0,0
AUS,Emily Gielnik,0,0,0,0
AUS,Emily Rogers,0,0,0,0
AUS,Emily Seebohm,2,1,0,1
AUS,Emily Whitehead,0,0,0,0
AUS,Emma Jeffcoat,0,0,0,0
AUS,Emma Nedov,0,0,0,0
AUS,Emma Tonegato,0,0,0,0
AUS,Emmanouela Frroku,0,0,0,0
AUS,Esther Qin,0,0,0,0
AUS,Ethan Ewing,0,0,0,0
AUS,Evania Pelite,0,0,0,0
AUS,Evie Haseldine,0,0,0,0
AUS,Ezi Magbegor,1,0,0,1
AUS,Faith Nathan,0,0,0,0
AUS,Fang Lay,0,0,0,0
AUS,Felicity White,0,0,0,0
AUS,Fergus Hamilton,0,0,0,0
AUS,Finn Luu,0,0,0,0
AUS,Flynn Ogilvie,0,0,0,0
AUS,Flynn Southam,2,0,1,1
AUS,Francis Putt,0,0,0,0
AUS,Gabriella Palm,1,0,1,0
AUS,Gabrielle Plain,0,0,0,0
AUS,Genevieve Gregson,0,0,0,0
AUS,Genevieve Horton,0,0,0,0
AUS,Genevieve Janse,0,0,0,0
AUS,Genevieve Longman,1,0,1,0
AUS,George Ford,0,0,0,0
AUS,Georgia Baker,0,0,0,0
AUS,Georgia Courage-gardiner,0,0,0,0
AUS,Georgia Godwin,0,0,0,0
AUS,Georgia Griffith,0,0,0,0
AUS,Georgia Winkcup,0,0,0,0
AUS,Georgie Rowe,0,0,0,0
AUS,Georgii Okorokov,0,0,0,0
AUS,Georgina Rowe,0,0,0,0
AUS,Giorgia Patten,0,0,0,0
AUS,Goran Tomasevic,0,0,0,0
AUS,Grace Brown,1,1,0,0
AUS,Grace Stewart,0,0,0,0
AUS,Grace Young,0,0,0,0
AUS,Grae Morris,1,0,1,0
AUS,Grant Mitton,1,0,1,0
AUS,Greta Hayes,0,0,0,0
AUS,Gronya Somerville,0,0,0,0
AUS,Hana Basic,0,0,0,0
AUS,Hang Leung,0,0,0,0
AUS,Hannah Buckling,0,0,0,0
AUS,Hannah Burkhill,0,0,0,0
AUS,Hannah Green,0,0,0,0
AUS,Harriet Hudson,1,0,0,1
AUS,Harry Garside,1,0,0,1
AUS,Harry Souttar,0,0,0,0
AUS,Hattie Shand,0,0,0,0
AUS,Hayden Sargeant,0,0,0,0
AUS,Hayley Raso,0,0,0,0
AUS,Hayley Verbunt,0,0,0,0
AUS,Hayley Wilson,0,0,0,0
AUS,Haylie Powell,0,0,0,0
AUS,Heming Hu,0,0,0,0
AUS,Henry Frayne,0,0,0,0
AUS,Henry Hutchison,0,0,0,0
AUS,Henry Paterson,0,0,0,0
AUS,Hilary Scott,0,0,0,0
AUS,Himeka Onoda,0,0,0,0
AUS,Hwan Bae,0,0,0,0
AUS,Iona Anderson,2,0,1,1
AUS,Iris Yamasaki,0,0,0,0
AUS,Isaac Cooper,1,0,0,1
AUS,Isabella Nasser,0,0,0,0
AUS,Isobel Batt-doyle,0,0,0,0
AUS,Isobel Borlase,1,0,0,1
AUS,Izaac Kennedy,0,0,0,0
AUS,Izaac Stubblety-cook,2,1,0,1
AUS,Izac Carracher,0,0,0,0
AUS,Jack Cartwright,1,0,1,0
AUS,Jack Cleary,1,0,0,1
AUS,Jack Hargreaves,1,1,0,0
AUS,Jack Marton,0,0,0,0
AUS,Jack O'brien,0,0,0,0
AUS,Jack Rayner,0,0,0,0
AUS,Jack Robertson,0,0,0,0
AUS,Jack Robinson,1,0,1,0
AUS,Jack Rossiter,0,0,0,0
AUS,Jackson Collins,1,0,1,0
AUS,Jaclyn Barclay,0,0,0,0
AUS,Jacob Birtwhistle,0,0,0,0
AUS,Jacob Despard,0,0,0,0
AUS,Jacob Mercep,0,0,0,0
AUS,Jacqueline Nichele,0,0,0,0
AUS,Jacqui Swick,0,0,0,0
AUS,Jade Melbourne,1,0,0,1
AUS,Jade Wall,0,0,0,0
AUS,Jaime Roberts,0,0,0,0
AUS,Jaime Ryan,0,0,0,0
AUS,Jake Harvie,0,0,0,0
AUS,Jake Lilley,0,0,0,0
AUS,Jake Whetton,0,0,0,0
AUS,James Beale,1,0,1,0
AUS,James Duckworth,0,0,0,0
AUS,James Moriarty,1,1,0,0
AUS,James Rook,0,0,0,0
AUS,James Turner,0,0,0,0
AUS,James Willett,0,0,0,0
AUS,Jamie Perkins,1,1,0,0
AUS,Jane Claxton,0,0,0,0
AUS,Jane-anne Claxton,0,0,0,0
AUS,Jason Day,0,0,0,0
AUS,Jason Waterhouse,0,0,0,0
AUS,Jaxon Bowshire,0,0,0,0
AUS,Jay Rich-baghuelou,0,0,0,0
AUS,Jayden Brown,0,0,0,0
AUS,Jaz Hedgeland,0,0,0,0
AUS,Jean Mitchell,0,0,0,0
AUS,Jeffrey Riseley,0,0,0,0
AUS,Jemima Montag,2,0,0,2
AUS,Jenna Forrester,0,0,0,0
AUS,Jenna O'hea,0,0,0,0
AUS,Jenna Strauch,1,0,1,0
AUS,Jenny Blundell,0,0,0,0
AUS,Jeremy Hayward,0,0,0,0
AUS,Jess Morrison,1,0,0,1
AUS,Jesse Moore,0,0,0,0
AUS,Jessica Fox,4,3,0,1
AUS,Jessica Hansen,0,0,0,0
AUS,Jessica Hull,1,0,1,0
AUS,Jessica Morrison,1,1,0,0
AUS,Jessica Pickering,0,0,0,0
AUS,Jessica Stenson,0,0,0,0
AUS,Jessica Weintraub,0,0,0,0
AUS,Jim Colley,0,0,0,0
AUS,Jo Brigden-jones,0,0,0,0
AUS,Jocelyn Bartram,0,0,0,0
AUS,Jock Landale,1,0,0,1
AUS,Joe Ingles,1,0,0,1
AUS,Joe Pincus,0,0,0,0
AUS,Joel Baden,0,0,0,0
AUS,Joel Dennerley,0,0,0,0
AUS,Joel King,0,0,0,0
AUS,John Hedges,0,0,0,0
AUS,John Millman,0,0,0,0
AUS,John Peers,2,1,0,1
AUS,Jordan Holmes,0,0,0,0
AUS,Jordan Wood,0,0,0,0
AUS,Joseph Deng,0,0,0,0
AUS,Joseph O'brien,0,0,0,0
AUS,Joseph Wickham,1,0,1,0
AUS,Josephine Bulmer,0,0,0,0
AUS,Josh Coward,0,0,0,0
AUS,Josh Giddey,0,0,0,0
AUS,Josh Green,1,0,0,1
AUS,Josh Turner,0,0,0,0
AUS,Joshua Azzopardi,0,0,0,0
AUS,Joshua Bell,0,0,0,0
AUS,Joshua Beltz,1,0,1,0
AUS,Joshua Booth,0,0,0,0
AUS,Joshua Hicks,0,0,0,0
AUS,Joshua Katz,0,0,0,0
AUS,Joshua Simmonds,1,0,1,0
AUS,Joshua Yong,1,0,0,1
AUS,Julian Wilson,0,0,0,0
AUS,Jye Edwards,0,0,0,0
AUS,Kahli Henwood,0,0,0,0
AUS,Kai Edwards,0,0,0,0
AUS,Kai Taylor,2,0,1,1
AUS,Kaia Parnaby,0,0,0,0
AUS,Kaitlin Nobbs,0,0,0,0
AUS,Kaitlin Shave,0,0,0,0
AUS,Kaitlyn Torpey,0,0,0,0
AUS,Kareena Lee,1,0,0,1
AUS,Karri Somerville,0,0,0,0
AUS,Katharina Haecker,0,0,0,0
AUS,Kathryn Mitchell,0,0,0,0
AUS,Katie Ebzery,0,0,0,0
AUS,Katie Hayward,0,0,0,0
AUS,Katie Laurie,0,0,0,0
AUS,Katrina Gorry,0,0,0,0
AUS,Katrina Werry,0,0,0,0
AUS,Keanu Baccus,0,0,0,0
AUS,Keefer Wilson,0,0,0,0
AUS,Keegan Palmer,2,2,0,0
AUS,Keesja Gofers,1,0,1,0
AUS,Kelland O'brien,2,1,0,1
AUS,Kelly Layne,0,0,0,0
AUS,Kelsey-lee Barber,1,0,0,1
AUS,Kendall Brodie,0,0,0,0
AUS,Kendra Hubbard,0,0,0,0
AUS,Kiah Melverton,0,0,0,0
AUS,Kiera Gazzard,0,0,0,0
AUS,Kieran Woolley,0,0,0,0
AUS,Kirsten Kinash,0,0,0,0
AUS,Kirsti Blicavs,0,0,0,0
AUS,Kristie Edwards,0,0,0,0
AUS,Kristina Clonan,0,0,0,0
AUS,Kristy Wallace,1,0,0,1
AUS,Kurtis Marschall,0,0,0,0
AUS,Kurtis Mathews,0,0,0,0
AUS,Ky Willott,0,0,0,0
AUS,Kyah Simon,0,0,0,0
AUS,Kye Rowles,0,0,0,0
AUS,Kyle Bruce,0,0,0,0
AUS,Kyle Chalmers,6,0,3,3
AUS,Kyle Lee,0,0,0,0
AUS,Kyle Swan,0,0,0,0
AUS,Kyra Cooney-cross,0,0,0,0
AUS,Lachie Miller,0,0,0,0
AUS,Lachlan Anderson,0,0,0,0
AUS,Lachlan Edwards,0,0,0,0
AUS,Lachlan Kennedy,0,0,0,0
AUS,Lachlan Sharp,0,0,0,0
AUS,Lachlan Tame,0,0,0,0
AUS,Lachlan Wales,0,0,0,0
AUS,Laetisha Scanlan,0,0,0,0
AUS,Lani Pallister,1,1,0,0
AUS,Laura Brock,0,0,0,0
AUS,Laura Coles,0,0,0,0
AUS,Laura Gourley,0,0,0,0
AUS,Laura Paeglis,0,0,0,0
AUS,Lauren Jackson,1,0,0,1
AUS,Lauren Mansfield,0,0,0,0
AUS,Lauren Reynolds,0,0,0,0
AUS,Lauren Ryan,0,0,0,0
AUS,Lauretta Hanson,0,0,0,0
AUS,Lea Yanitsas,0,0,0,0
AUS,Leah Neale,1,0,0,1
AUS,Leah Parry,0,0,0,0
AUS,Lee Connor,0,0,0,0
AUS,Leigh Godfrey,0,0,0,0
AUS,Leigh Hoffman,1,0,0,1
AUS,Leigh Howard,1,0,0,1
AUS,Leilani Mitchell,0,0,0,0
AUS,Lena Mihailovic,0,0,0,0
AUS,Leon Sejranovic,0,0,0,0
AUS,Lewis Charter,1,0,1,0
AUS,Lewis Holland,0,0,0,0
AUS,Liam Adams,0,0,0,0
AUS,Liam Adcock,0,0,0,0
AUS,Lidiia Iakovleva,0,0,0,0
AUS,Lily Alton,0,0,0,0
AUS,Linden Hall,0,0,0,0
AUS,Lisa Darmanin,0,0,0,0
AUS,Lisa Weightman,0,0,0,0
AUS,Liv Lovelace,0,0,0,0
AUS,Liz Clay,0,0,0,0
AUS,Logan Martin,1,1,0,0
AUS,Lucas Hamilton,0,0,0,0
AUS,Lucas Plapp,1,0,0,1
AUS,Lucien Delfour,0,0,0,0
AUS,Lucy Stephan,1,1,0,0
AUS,Luke Durbridge,0,0,0,0
AUS,Luke Letcher,1,0,0,1
AUS,Luke Pavillard,0,0,0,0
AUS,Luke Saville,0,0,0,0
AUS,Luke Willian,0,0,0,0
AUS,Lydia Williams,0,0,0,0
AUS,Mack Horton,1,0,0,1
AUS,Mackenzie Arnold,0,0,0,0
AUS,Mackenzie Little,0,0,0,0
AUS,Maddison Brooks,0,0,0,0
AUS,Maddison Keeney,1,0,1,0
AUS,Maddison Levi,0,0,0,0
AUS,Maddy Gough,0,0,0,0
AUS,Madison Ashby,0,0,0,0
AUS,Madison Wilson,2,1,0,1
AUS,Mae Fitzpatrick,0,0,0,0
AUS,Maeve Plouffe,0,0,0,0
AUS,Mara Stransky,0,0,0,0
AUS,Marc Leishman,0,0,0,0
AUS,Marco Tilio,0,0,0,0
AUS,Marcus Berehulak,0,0,0,0
AUS,Marena Whittle,0,0,0,0
AUS,Margo Joseph-kuo,0,0,0,0
AUS,Mariafe Artacho,1,0,1,0
AUS,Mariah Williams,0,0,0,0
AUS,Marianna Tolo,1,0,0,1
AUS,Marina Carrier,0,0,0,0
AUS,Marissa Williamson,0,0,0,0
AUS,Mark Nawaqanitawase,0,0,0,0
AUS,Mark Nicolaidis,0,0,0,0
AUS,Mary Fowler,0,0,0,0
AUS,Mary Hanna,0,0,0,0
AUS,Mathew Belcher,1,1,0,0
AUS,Matilda Kearns,0,0,0,0
AUS,Matisse Thybulle,1,0,0,1
AUS,Matt Wearn,2,2,0,0
AUS,Matthew Byrnes,0,0,0,0
AUS,Matthew Clarke,0,0,0,0
AUS,Matthew Dawson,1,0,1,0
AUS,Matthew Dellavedova,1,0,0,1
AUS,Matthew Denny,1,0,0,1
AUS,Matthew Ebden,1,1,0,0
AUS,Matthew Glaetzer,2,0,0,2
AUS,Matthew Gonzalez,0,0,0,0
AUS,Matthew Hauser,0,0,0,0
AUS,Matthew Richardson,3,0,2,1
AUS,Matthew Temple,3,0,0,3
AUS,Matthew Wilson,0,0,0,0
AUS,Maurice Longbottom,0,0,0,0
AUS,Max Purcell,0,0,0,0
AUS,Maximillian Giuliani,1,0,0,1
AUS,McARTHUR Catherine,0,0,0,0
AUS,McCONNELL Daniel,0,0,0,0
AUS,McCONNELL Rebecca,0,0,0,0
AUS,McCULLOCH Kaarle,0,0,0,0
AUS,McDERMOTT Nicola,1,0,1,0
AUS,McDONALD Kate,0,0,0,0
AUS,McDONALD Morgan,0,0,0,0
AUS,McDONALD Tyla,0,0,0,0
AUS,McENTYRE Cameron,0,0,0,0
AUS,McEVOY Cameron,2,1,0,1
AUS,McGREE Riley,0,0,0,0
AUS,McHUGH Christopher,0,0,0,0
AUS,McINTYRE Annabelle,2,1,0,1
AUS,McKEON Emma,10,5,1,4
AUS,McKEOWN Kaylee,9,5,1,3
AUS,McLOUGHLIN Jack,1,0,1,0
AUS,McMANUS Stacey,0,0,0,0
AUS,McNAB Kevin,1,0,1,0
AUS,McNEILL David,0,0,0,0
AUS,McSWEYN Stewart,0,0,0,0
AUS,McVEIGH Jack,0,0,0,0
AUS,Meg Harris,5,2,2,1
AUS,Melissa Tapper,0,0,0,0
AUS,Melissa Wu,1,0,0,1
AUS,Mia Gross,0,0,0,0
AUS,Michael Matthews,0,0,0,0
AUS,Michelle Bromley,0,0,0,0
AUS,Michelle Cox,0,0,0,0
AUS,Michelle Heyman,0,0,0,0
AUS,Michelle Jenneke,0,0,0,0
AUS,Milena Waldmann,0,0,0,0
AUS,Milos Maksimovic,0,0,0,0
AUS,Minhyung Jee,0,0,0,0
AUS,Minjee Lee,0,0,0,0
AUS,Mitch Duke,0,0,0,0
AUS,Mitch Larkin,0,0,0,0
AUS,Mitchell Iles,0,0,0,0
AUS,Moesha Johnson,0,0,0,0
AUS,Mollie O'callaghan,8,5,1,2
AUS,Molly Goodman,0,0,0,0
AUS,Molly Picklum,0,0,0,0
AUS,Monique Suraci,0,0,0,0
AUS,Morgan Mitchell,0,0,0,0
AUS,Murray Stewart,0,0,0,0
AUS,Natalia Caloiero,0,0,0,0
AUS,Natalya Diehm,1,0,0,1
AUS,Nathan Ephraums,0,0,0,0
AUS,Nathan Hart,0,0,0,0
AUS,Nathan Katz,0,0,0,0
AUS,Nathan Lawson,0,0,0,0
AUS,Nathan Power,0,0,0,0
AUS,Nathan Sobey,1,0,0,1
AUS,Nathaniel Atkinson,0,0,0,0
AUS,Nia Jerwood,0,0,0,0
AUS,Nic Kay,1,0,0,1
AUS,Nic Porter,0,0,0,0
AUS,Nicholas D'agostino,0,0,0,0
AUS,Nicholas Hough,0,0,0,0
AUS,Nicholas Lavery,0,0,0,0
AUS,Nicholas Lum,0,0,0,0
AUS,Nicholas Purnell,0,0,0,0
AUS,Nick Kay,0,0,0,0
AUS,Nick Malouf,0,0,0,0
AUS,Nick Sloman,0,0,0,0
AUS,Nicola Olyslagers,1,0,1,0
AUS,Nikita Hains,0,0,0,0
AUS,Nina Kennedy,1,1,0,0
AUS,Noah Havard,1,0,1,0
AUS,Noemie Fox,1,1,0,0
AUS,Oceania Mackenzie,0,0,0,0
AUS,Oliver Bleddyn,1,1,0,0
AUS,Oliver Hoare,0,0,0,0
AUS,Olivia Gadecki,0,0,0,0
AUS,Olivia Price,0,0,0,0
AUS,Olivia Sandery,0,0,0,0
AUS,Olivia Wunsch,1,1,0,0
AUS,Olympia Aldersey,0,0,0,0
AUS,Owen Wright,1,0,0,1
AUS,Paige Barr,0,0,0,0
AUS,Patrick Holt,0,0,0,0
AUS,Patrick Tiernan,0,0,0,0
AUS,Patty Mills,1,0,0,1
AUS,Paul Adams,0,0,0,0
AUS,Paulo Aokuso,0,0,0,0
AUS,Penny Smith,1,0,0,1
AUS,Penny Squibb,0,0,0,0
AUS,Peter Bol,0,0,0,0
AUS,Peter Boukouvalas,0,0,0,0
AUS,Peter Roache,0,0,0,0
AUS,Peyton Craig,0,0,0,0
AUS,Phoebe Learmont,0,0,0,0
AUS,Poppy Olsen,0,0,0,0
AUS,RAYGUN,0,0,0,0
AUS,Rachel Lack,0,0,0,0
AUS,Rachel Presser,0,0,0,0
AUS,Raphaelle Gauthier,0,0,0,0
AUS,Rayna Buckle,0,0,0,0
AUS,Reba Stewart,0,0,0,0
AUS,Rebecca Greiner,0,0,0,0
AUS,Rebecca Henderson,0,0,0,0
AUS,Reece Holder,0,0,0,0
AUS,Renee Taylor,0,0,0,0
AUS,Reno Piscopo,0,0,0,0
AUS,Rhiannan Brown,0,0,0,0
AUS,Rhydian Cowley,1,0,0,1
AUS,Rhys Howden,0,0,0,0
AUS,Ria Thompson,1,0,0,1
AUS,Richard Campbell,0,0,0,0
AUS,Richie Porte,0,0,0,0
AUS,Riley Day,0,0,0,0
AUS,Riley Fitzsimmons,1,0,1,0
AUS,Rinky Hijikata,0,0,0,0
AUS,Robert Edwards,0,0,0,0
AUS,Rohan Browning,0,0,0,0
AUS,Rohan Dennis,1,0,0,1
AUS,Rose Davies,0,0,0,0
AUS,Rose Elliott,0,0,0,0
AUS,Rose Kowplos,0,0,0,0
AUS,Rose Lawton,0,0,0,0
AUS,Rosemary Popa,1,1,0,0
AUS,Rowena Meredith,1,0,0,1
AUS,Rowie Webster,0,0,0,0
AUS,Ruby Pass,0,0,0,0
AUS,Ruby Roseman-gannon,0,0,0,0
AUS,Ruby Trew,0,0,0,0
AUS,Ryan Lydement,0,0,0,0
AUS,Ryan Tyack,0,0,0,0
AUS,Safwan Khalil,0,0,0,0
AUS,Sally Fitzgibbons,0,0,0,0
AUS,Sam Hardy,0,0,0,0
AUS,Sam Kerr,0,0,0,0
AUS,Sam Phillips,0,0,0,0
AUS,Sam Welsford,2,1,0,1
AUS,Sam Williamson,0,0,0,0
AUS,Samantha Stosur,0,0,0,0
AUS,Sami Whitcomb,1,0,0,1
AUS,Samu Kerevi,0,0,0,0
AUS,Samuel Fricker,0,0,0,0
AUS,Samuel Short,0,0,0,0
AUS,Sarah Carli,0,0,0,0
AUS,Sarah Gigante,0,0,0,0
AUS,Sarah Hawe,0,0,0,0
AUS,Sariah Paki,0,0,0,0
AUS,Saskia Broedelet,0,0,0,0
AUS,Savannah Fitzpatrick,0,0,0,0
AUS,Saya Sakakibara,1,1,0,0
AUS,Se-bom Lee,0,0,0,0
AUS,Sebastian Sultana,0,0,0,0
AUS,Sergei Evglevski,0,0,0,0
AUS,Setyana Mapasa,0,0,0,0
AUS,Shane O'neill,0,0,0,0
AUS,Shane Rose,1,0,1,0
AUS,Shannan Davey,0,0,0,0
AUS,Shannon Parry,0,0,0,0
AUS,Shannon Reynolds,0,0,0,0
AUS,Sharn Freier,0,0,0,0
AUS,Sharni Smale,0,0,0,0
AUS,Sharni Williams,0,0,0,0
AUS,Shaun Connor,0,0,0,0
AUS,Shayna Jack,2,2,0,0
AUS,Shenae Lowings,0,0,0,0
AUS,Shixin Li,0,0,0,0
AUS,Sienna Green,1,0,1,0
AUS,Sienna Hearn,1,0,1,0
AUS,Simon Clarke,0,0,0,0
AUS,Simon Keenan,0,0,0,0
AUS,Simone Pearce,0,0,0,0
AUS,Sinead Diver,0,0,0,0
AUS,Skye Nicolson,0,0,0,0
AUS,Sophie Edwards,0,0,0,0
AUS,Sophie Linn,0,0,0,0
AUS,Spencer Turrin,1,1,0,0
AUS,Stacey Hymer,0,0,0,0
AUS,Stacey Porter,0,0,0,0
AUS,Steph Catley,0,0,0,0
AUS,Steph Talbot,1,0,0,1
AUS,Stephanie Gilmore,0,0,0,0
AUS,Stephanie Kershaw,0,0,0,0
AUS,Stephanie Ratcliffe,0,0,0,0
AUS,Steven Solomon,0,0,0,0
AUS,Storm Sanders,0,0,0,0
AUS,Stuart Sim,0,0,0,0
AUS,Stuart Tinney,1,0,1,0
AUS,Sydney Wilson,0,0,0,0
AUS,Taliqua Clancy,1,0,1,0
AUS,Tameka Yallop,0,0,0,0
AUS,Tamsin Cook,1,0,0,1
AUS,Tara Rigney,0,0,0,0
AUS,Tarni Stepto,0,0,0,0
AUS,Taryn Gollshewsky,0,0,0,0
AUS,Tatum Stewart,0,0,0,0
AUS,Taylah Tsitsikronis,0,0,0,0
AUS,Tayleb Willis,0,0,0,0
AUS,Taylor Worth,0,0,0,0
AUS,Teagan Levi,0,0,0,0
AUS,Teagan Micah,0,0,0,0
AUS,Teremoana Teremoana,0,0,0,0
AUS,Tess Lavey,0,0,0,0
AUS,Tess Lloyd,0,0,0,0
AUS,Tess Madgen,1,0,0,1
AUS,Thaisa Erwin,0,0,0,0
AUS,Thomas Cornish,1,0,0,1
AUS,Thomas Craig,0,0,0,0
AUS,Thomas Deng,0,0,0,0
AUS,Thomas Glover,0,0,0,0
AUS,Thomas Green,1,1,0,0
AUS,Thomas Hayward,1,0,1,0
AUS,Thomas Hodges,0,0,0,0
AUS,Thomas Neill,2,0,0,2
AUS,Thomas Reath,1,0,0,1
AUS,Thomas Sharp,1,0,1,0
AUS,Thomas Whetton,1,0,1,0
AUS,Tia Hinds,0,0,0,0
AUS,Tiana Echegaray,0,0,0,0
AUS,Tiffany Cromwell,0,0,0,0
AUS,Tiffany Ho,0,0,0,0
AUS,Tilly Kearns,1,0,1,0
AUS,Tim Brand,1,0,1,0
AUS,Tim Howard,1,0,1,0
AUS,Timothy Anderson,0,0,0,0
AUS,Timothy Masters,0,0,0,0
AUS,Tina Rahimi,0,0,0,0
AUS,Tom Green,1,0,0,1
AUS,Tom O'halloran,0,0,0,0
AUS,Tom Wickham,0,0,0,0
AUS,Tori West,0,0,0,0
AUS,Torrie Lewis,0,0,0,0
AUS,Tristan Carter,0,0,0,0
AUS,Tristan Hollard,0,0,0,0
AUS,Tsuneari Yahiro,0,0,0,0
AUS,Tyler Wright,0,0,0,0
AUS,Tyson Bull,0,0,0,0
AUS,Wendy Chen,0,0,0,0
AUS,Will Magnay,0,0,0,0
AUS,Will Phillips,0,0,0,0
AUS,Will Ryan,1,1,0,0
AUS,Will Thompson,0,0,0,0
AUS,William Craig,1,0,1,0
AUS,William Matthew,0,0,0,0
AUS,William Yang,1,0,1,0
AUS,Woo Lee,0,0,0,0
AUS,Xin Yan,0,0,0,0
AUS,Yale Steinepreis,0,0,0,0
AUS,Yual Reath,0,0,0,0
AUS,Yusuf Chothia,0,0,0,0
AUS,Zac Incerti,3,0,0,3
AUS,Zac Stubblety-cook,2,0,1,1
AUS,Zachery Schubert,0,0,0,0
AUS,Zoe Arancini,1,0,1,0
AUS,Zoe Poulis,0,0,0,0
AUS,Zoe Thomson,0,0,0,0
AUS,de Alex,0,0,0,0
AUS,de Monique,0,0,0,0
AUS,du Dominique,0,0,0,0
AUS,van Emily,0,0,0,0
AUS,van Jean,2,1,0,1
AUS,van Natalie,0,0,0,0
AUS,van Pierre,1,0,1,0
AUT,Aaron Fara,0,0,0,0
AUT,Alexander Horst,0,0,0,0
AUT,Alexander Schmirl,0,0,0,0
AUT,Alina Kornelli,0,0,0,0
AUT,Alois Knabl,0,0,0,0
AUT,Ana-roxana Lehaci,0,0,0,0
AUT,Andreas Graf,0,0,0,0
AUT,Andreas Mueller,0,0,0,0
AUT,Andreas Thum,0,0,0,0
AUT,Anna Kiesenhofer,1,1,0,0
AUT,Anna-maria Alexandri,0,0,0,0
AUT,Anton Knoll,0,0,0,0
AUT,Barbara Matz,0,0,0,0
AUT,Benjamin Bildstein,0,0,0,0
AUT,Benny Wizani,0,0,0,0
AUT,Bernadette Graf,0,0,0,0
AUT,Bernhard Reitshammer,0,0,0,0
AUT,Bettina Plank,1,0,0,1
AUT,Charlize Moerz,0,0,0,0
AUT,Christian Schumach,0,0,0,0
AUT,Christina Schweinberger,0,0,0,0
AUT,Christine Wolf,0,0,0,0
AUT,Christoph Obernauer,0,0,0,0
AUT,Christopher Rothbauer,0,0,0,0
AUT,Corinna Kuhnle,0,0,0,0
AUT,Daniel Habesohn,0,0,0,0
AUT,David Hussl,0,0,0,0
AUT,Eirini Alexandri,0,0,0,0
AUT,Eirini-marina Alexandri,0,0,0,0
AUT,Elisa Haemmerle,0,0,0,0
AUT,Elisabeth Straka,0,0,0,0
AUT,Emma Spitz,0,0,0,0
AUT,Enzo Diessl,0,0,0,0
