NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals,Participation_Count,TOPSIS_Score_Sum,Host,Sport_topsis_score,,
POL,Cycling Track,0,0,0,0,21,0.01236894,0,0.034208711,,
POL,Equestrian,0,0,0,0,5,0.002250696,0,0.011135892,,
POL,Fencing,0,0,0,0,8,0.003376044,0,0.376275222,,
POL,Golf,0,0,0,0,1,0,0,0.000733648,,
POL,Judo,0,0,0,0,7,0.001125348,0,0.093543166,,
POL,Modern Pentathlon,0,0,0,0,4,0.001125348,0,0.137747501,,
POL,Rowing,0,4,0,4,23,0.34906472,0,0.301434481,,
POL,Sailing,0,1,0,1,11,0.087295672,0,0.052453499,,
POL,Shooting,0,0,0,0,10,0.005621796,0,0.089796977,,
POL,Skateboarding,0,0,0,0,1,0,0,0.001379106,,
POL,Sport Climbing,0,0,0,0,1,0,0,0.458514457,,
POL,Swimming,0,0,0,0,38,0.02353366,0,0.072307325,,
POL,Table Tennis,0,0,0,0,7,0.005602063,0,0.012486705,,
POL,Taekwondo,0,0,0,0,2,0,0,0.00199554,,
POL,Tennis,0,0,0,0,13,0.007872492,0,0.021235311,,
POL,Volleyball,0,0,0,0,18,0.006747144,0,0.303786608,,
POL,Weightlifting,0,0,0,0,4,0.001125348,0,0.238241713,,
POL,Wrestling,0,0,1,1,6,0.079981078,0,0.168267134,,
POR,Artistic Gymnastics,0,0,0,0,5,0.004486578,0,0.004189072,,
POR,Athletics,1,1,0,2,27,0.175710751,0,0.444746422,,
POR,Canoe Slalom,0,0,0,0,1,0,0,0.002370126,,
POR,Canoe Sprint,0,0,1,1,5,0.081106426,0,0.1731206,,
POR,Cycling Mountain Bike,0,0,0,0,1,0,0,0.008624525,,
POR,Cycling Road,0,0,0,0,4,0.002250696,0,0.011576576,,
POR,Cycling Track,0,0,0,0,1,0,0,0.601020599,,
POR,Equestrian,0,0,0,0,9,0.004501392,0,0.01507811,,
POR,Handball,0,0,0,0,13,0,0,0.004670143,,
POR,Judo,0,0,2,2,15,0.162333618,0,0.171908229,,
POR,Marathon Swimming,0,0,0,0,2,0,0,0.020808832,,
POR,Rowing,0,0,0,0,4,0.002248224,0,0.012702911,,
POR,Sailing,0,0,0,0,5,0,0,0.244540939,,
POR,Shooting,0,0,0,0,1,0,0,0.066542361,,
POR,Skateboarding,0,0,0,0,1,0,0,0.011098441,,
POR,Surfing,0,0,0,0,2,0,0,0.027894338,,
POR,Swimming,0,0,0,0,12,0.006747144,0,0.050437118,,
POR,Table Tennis,0,0,0,0,13,0.008965787,0,0.011431965,,
POR,Taekwondo,0,0,0,0,1,0,0,0.002166635,,
POR,Tennis,0,0,0,0,4,0.002250696,0,0.006708113,,
POR,Trampoline Gymnastics,0,0,0,0,1,0,0,0.019307808,,
POR,Triathlon,0,0,0,0,3,0,0,0.142407852,,
PUR,Athletics,1,0,0,1,5,0.080591187,0,0.305058495,,
PUR,Basketball,0,0,0,0,12,0,0,0.063415359,,
PUR,Boxing,0,0,0,0,1,0,0,0.488320933,,
PUR,Diving,0,0,0,0,1,0,0,0.00886768,,
PUR,Equestrian,0,0,0,0,1,0,0,0.001369225,,
PUR,Golf,0,0,0,0,2,0,0,0.008574763,,
PUR,Judo,0,0,0,0,2,0,0,0.018845177,,
PUR,Rowing,0,0,0,0,1,0,0,0.000751801,,
PUR,Sailing,0,0,0,0,3,0,0,0.018363099,,
PUR,Shooting,0,0,0,0,1,0,0,0.024167922,,
PUR,Skateboarding,0,0,0,0,2,0,0,0.025070572,,
PUR,Swimming,0,0,0,0,4,0.002250696,0,0.06785109,,
PUR,Table Tennis,0,0,0,0,3,0,0,0.00504465,,
PUR,Taekwondo,0,0,0,0,1,0,0,0.008087612,,
PUR,Wrestling,0,0,0,0,1,0,0,0.437735773,,
QAT,Athletics,1,0,0,1,11,0.08395059,0,0.606144172,,
QAT,Beach Volleyball,0,0,2,2,2,0.159962156,0,0.311500859,,
QAT,Judo,0,0,0,0,1,0,0,0.003336252,,
QAT,Rowing,0,0,0,0,1,0,0,0,,
QAT,Swimming,0,0,0,0,4,0.002248224,0,0.013269922,,
QAT,Weightlifting,1,0,0,1,1,0.080581957,0,0.433425117,,
ROC,3x3 Basketball,0,8,0,8,8,0.689126656,0,0.284301275,,
ROC,Archery,0,4,0,4,9,0.33827644,0,0.142495491,,
ROC,Artistic Gymnastics,8,2,4,14,80,0.998685467,0,0.366691438,,
ROC,Artistic Swimming,10,0,0,10,10,0.798132886,0,0.541516314,,
ROC,Athletics,1,1,0,2,10,0.166722789,0,0.085870637,,
ROC,Badminton,0,0,0,0,3,0,0,0.004525648,,
ROC,Beach Volleyball,0,2,0,2,6,0.172281664,0,0.101920669,,
ROC,Boxing,1,1,4,6,11,0.486647101,0,0.373591525,,
ROC,Canoe Slalom,0,0,0,0,4,0.002250696,0,0.026981215,,
ROC,Canoe Sprint,0,0,0,0,28,0.014619636,0,0.070873,,
ROC,Cycling BMX Freestyle,0,0,0,0,2,0,0,0.078459985,,
ROC,Cycling BMX Racing,0,0,0,0,3,0,0,0.044344548,,
ROC,Cycling Mountain Bike,0,0,0,0,2,0,0,0.023870457,,
ROC,Cycling Road,0,0,0,0,5,0.001125348,0,0.017933466,,
ROC,Cycling Track,0,0,5,5,22,0.406729362,0,0.310032134,,
ROC,Diving,0,0,2,2,11,0.162230484,0,0.202151658,,
ROC,Equestrian,0,0,0,0,10,0.004501392,0,0.023434226,,
ROC,Fencing,9,10,1,20,42,1.546438838,0,0.400059633,,
ROC,Handball,0,15,0,15,15,1.29211248,0,0.324041236,,
ROC,Judo,0,0,3,3,24,0.248972466,0,0.199845157,,
ROC,Marathon Swimming,0,0,0,0,2,0,0,0.038341842,,
ROC,Modern Pentathlon,0,0,0,0,3,0,0,0.002901466,,
ROC,Rhythmic Gymnastics,0,6,0,6,7,0.516844992,0,0.236853855,,
ROC,Rowing,0,3,0,3,10,0.258422496,0,0.102589673,,
ROC,Rugby Sevens,0,0,0,0,13,0,0,0.028522869,,
ROC,Sailing,0,0,0,0,6,0,0,0.005807814,,
ROC,Shooting,2,5,3,10,31,0.730772113,0,0.248710565,,
ROC,Sport Climbing,0,0,0,0,3,0,0,0.047113914,,
ROC,Swimming,2,7,1,10,84,0.784699601,0,0.201708185,,
ROC,Table Tennis,0,0,0,0,3,0,0,0.002257308,,
ROC,Taekwondo,2,1,1,4,4,0.327285824,0,0.409290565,,
ROC,Tennis,2,3,0,5,18,0.421946136,0,0.136920167,,
ROC,Trampoline Gymnastics,0,0,0,0,4,0,0,0.100713371,,
ROC,Triathlon,0,0,0,0,8,0.004501392,0,0.018725102,,
ROC,Volleyball,0,11,0,11,22,0.947549152,0,0.241396348,,
ROC,Water Polo,0,0,0,0,13,0,0,0.016279313,,
ROC,Weightlifting,0,0,0,0,2,0,0,0.000426631,,
ROC,Wrestling,4,0,4,8,17,0.64225214,0,0.373081794,,
ROU,3x3 Basketball,0,0,0,0,4,0,0,0.028372657,,
ROU,Archery,0,0,0,0,1,0,0,0.002195283,,
ROU,Artistic Gymnastics,0,0,0,0,7,0.004486578,0,0.022200216,,
ROU,Athletics,0,0,0,0,9,0,0,0.161691126,,
ROU,Boxing,0,0,0,0,2,0,0,0.136961869,,
ROU,Canoe Sprint,0,0,0,0,4,0.002250696,0,0.008294457,,
ROU,Cycling Mountain Bike,0,0,0,0,1,0,0,0.012511162,,
ROU,Cycling Road,0,0,0,0,1,0,0,0.001400083,,
ROU,Fencing,0,1,0,1,2,0.086140832,0,0.18179531,,
ROU,Football,0,0,0,0,22,0,0,0.014292939,,
ROU,Judo,0,0,0,0,3,0,0,0.076386984,,
ROU,Rowing,2,6,1,9,40,0.75915364,0,0.666566029,,
ROU,Shooting,0,0,0,0,1,0,0,0.119837854,,
ROU,Swimming,0,0,0,0,7,0.00449892,0,0.072905145,,
ROU,Table Tennis,0,0,0,0,19,0.016813602,0,0.023370805,,
ROU,Tennis,0,0,0,0,5,0.002248224,0,0.043991199,,
ROU,Triathlon,0,0,0,0,1,0,0,0.001795003,,
ROU,Wrestling,0,0,1,1,6,0.079989894,0,0.158222612,,
RSA,Artistic Gymnastics,0,0,0,0,10,0.008973156,0,0.006699054,,
RSA,Artistic Swimming,0,0,0,0,2,0,0,0.004804893,,
RSA,Athletics,0,0,0,0,53,0.02473788,0,0.455664446,,
RSA,Cycling,0,0,0,0,5,0.003368633,0,0.244859821,,
RSA,Cycling BMX Racing,0,0,0,0,1,0,0,0.011309852,,
RSA,Cycling Mountain Bike,0,0,0,0,1,0,0,0.211894342,,
RSA,Cycling Road,0,0,0,0,5,0.001125348,0,0.013606661,,
RSA,Cycling Track,0,0,0,0,5,0.002250696,0,0.005343279,,
RSA,Diving,0,0,0,0,3,0.001125348,0,0.003516002,,
RSA,Equestrian,0,0,0,0,1,0,0,0.001158589,,
RSA,Football,0,0,0,0,20,0.001125348,0,0.029309695,,
RSA,Golf,0,0,0,0,2,0,0,0.013769881,,
RSA,Hockey,0,0,0,0,37,0.003376044,0,0.067604438,,
RSA,Judo,0,0,0,0,1,0,0,0.003245158,,
RSA,Marathon Swimming,0,0,0,0,2,0,0,0.014718226,,
RSA,Rowing,0,1,0,1,7,0.087274768,0,0.243610266,,
RSA,Rugby Sevens,0,0,1,1,14,0.079989894,0,0.462078877,,
RSA,Sailing,0,0,0,0,3,0,0,0.016972218,,
RSA,Skateboarding,0,0,0,0,3,0,0,0.023558362,,
RSA,Sport Climbing,0,0,0,0,2,0,0,0.036402777,,
RSA,Surfing,0,1,0,1,1,0.086140832,0,0.316854137,,
RSA,Swimming,1,1,0,2,25,0.134331073,0,0.427464375,,
RSA,Triathlon,0,0,1,1,6,0.082238118,0,0.05448223,,
RSA,Water Polo,0,0,0,0,26,0,0,0.015665605,,
RWA,Athletics,0,0,0,0,2,0,0,0.432431833,,
RWA,Cycling Road,0,0,0,0,1,0,0,0.618031677,,
RWA,Swimming,0,0,0,0,3,0.001125348,0,0.168876473,,
SAM,Athletics,0,0,0,0,2,0.001125348,0,0.180685401,,
SAM,Boxing,0,0,0,0,2,0,0,0.337192077,,
SAM,Canoe Sprint,0,0,0,0,8,0.005621796,0,0.855887802,,
SAM,Judo,0,0,0,0,1,0,0,0.089231559,,
SAM,Sailing,0,0,0,0,1,0,0,0.037379105,,
SEN,Athletics,0,0,0,0,1,0,0,0.949864033,,
SEN,Canoe Slalom,0,0,0,0,1,0,0,0.064899889,,
SEN,Fencing,0,0,0,0,1,0,0,0.006115761,,
SEN,Judo,0,0,0,0,1,0,0,0.055808567,,
SEN,Shooting,0,0,0,0,1,0,0,0.001667205,,
SEN,Swimming,0,0,0,0,2,0,0,0.021675672,,
SEN,Table Tennis,0,0,0,0,1,0,0,0.005028241,,
SEN,Wrestling,0,0,0,0,3,0.002248224,0,0.038250833,,
SEY,Athletics,0,0,0,0,2,0.001125348,0,0.959845613,,
SEY,Judo,0,0,0,0,1,0,0,0.065570778,,
SEY,Sailing,0,0,0,0,2,0.001125348,0,0.215962526,,
SEY,Swimming,0,0,0,0,3,0.001125348,0,0.573342716,,
SGP,Artistic Gymnastics,0,0,0,0,2,0.001125348,0,0.002641723,,
SGP,Athletics,0,0,0,0,1,0,0,0.022529386,,
SGP,Badminton,0,0,0,0,2,0,0,0.052666808,,
SGP,Diving,0,0,0,0,2,0,0,0.001833194,,
SGP,Equestrian,0,0,0,0,1,0,0,0.007896734,,
SGP,Fencing,0,0,0,0,2,0,0,0.00548614,,
SGP,Marathon Swimming,0,0,0,0,1,0,0,0.037703579,,
SGP,Rowing,0,0,0,0,1,0,0,0.001523634,,
SGP,Sailing,0,0,0,0,4,0,0,0.139326183,,
SGP,Shooting,0,0,0,0,1,0,0,0.013961308,,
SGP,Swimming,1,0,0,1,11,0.085252187,0,0.45594847,,
SGP,Table Tennis,0,0,0,0,5,0.002250696,0,0.541702258,,
SKN,Athletics,0,0,0,0,5,0.003368633,0,1,,
SLE,Athletics,0,0,0,0,1,0,0,1,,
SLE,Judo,0,0,0,0,1,0,0,0.04223804,,
SLE,Swimming,0,0,0,0,2,0,0,0.061689015,,
SLO,Archery,0,0,0,0,1,0,0,0.012611617,,
SLO,Athletics,0,0,0,0,9,0.002248224,0,0.233153064,,
SLO,Basketball,0,0,0,0,12,0,0,0.008853534,,
SLO,Canoe Slalom,1,0,0,1,4,0.080581957,0,0.158660729,,
SLO,Canoe Sprint,0,0,0,0,4,0.002250696,0,0.008889079,,
SLO,Cycling,0,0,0,0,1,0,0,0.026655914,,
SLO,Cycling Mountain Bike,0,0,0,0,1,0,0,0.025029246,,
SLO,Cycling Road,1,0,1,2,5,0.160572265,0,0.216554941,,
SLO,Golf,0,0,0,0,1,0,0,0.010386884,,
SLO,Judo,1,1,0,2,7,0.126444531,0,0.422498473,,
SLO,Marathon Swimming,0,0,0,0,1,0,0,0.020002847,,
SLO,Rhythmic Gymnastics,0,0,0,0,1,0,0,0.00297074,,
SLO,Sailing,0,0,0,0,6,0.003373572,0,0.348113283,,
SLO,Shooting,0,0,0,0,2,0.001125348,0,0.231086875,,
SLO,Sport Climbing,1,0,0,1,2,0.080581957,0,0.428200851,,
SLO,Swimming,0,0,0,0,8,0.005621796,0,0.123589878,,
SLO,Table Tennis,0,0,0,0,5,0.002250696,0,0.013525657,,
SLO,Taekwondo,0,0,0,0,1,0,0,0.012295912,,
SMR,Judo,0,0,0,0,1,0,0,0.026654356,,
SMR,Shooting,0,2,1,3,6,0.209196215,0,0.600603795,,
SMR,Swimming,0,0,0,0,2,0.001125348,0,0.040402881,,
SOL,Athletics,0,0,0,0,2,0.001125348,0,0.585004085,,
SOL,Swimming,0,0,0,0,1,0,0,0.040788402,,
SOL,Weightlifting,0,0,0,0,1,0,0,0.616629866,,
SOM,Athletics,0,0,0,0,1,0,0,1,,
SRB,3x3 Basketball,0,0,4,4,4,0.319924312,0,0.229198023,,
SRB,Athletics,0,0,0,0,5,0,0,0.031414642,,
SRB,Basketball,0,0,1,1,13,0.079989894,0,0.411530242,,
SRB,Boxing,0,0,0,0,1,0,0,0.002355129,,
SRB,Canoe Sprint,0,0,0,0,5,0.002250696,0,0.049609895,,
SRB,Judo,0,0,0,0,6,0.001125348,0,0.012597785,,
SRB,Karate,1,0,0,1,1,0.080581957,0,0.337769336,,
SRB,Rowing,0,0,0,0,3,0,0,0.010585268,,
SRB,Shooting,0,1,1,2,25,0.176589152,0,0.090229207,,
SRB,Swimming,0,0,0,0,13,0.006742205,0,0.045599249,,
SRB,Table Tennis,0,0,0,0,5,0.002250696,0,0.009160008,,
SRB,Taekwondo,1,0,1,2,2,0.160563035,0,0.253496778,,
SRB,Tennis,0,0,0,0,8,0.003373572,0,0.04031108,,
SRB,Volleyball,0,0,12,12,12,0.959772936,0,0.323992146,,
SRB,Water Polo,13,0,0,13,13,1.047565441,0,0.650970661,,
SRB,Wrestling,0,0,0,0,3,0,0,0.051037103,,
SRI,Artistic Gymnastics,0,0,0,0,5,0.004486578,0,0.021580161,,
SRI,Athletics,0,0,0,0,2,0,0,0.978645155,,
SRI,Badminton,0,0,0,0,3,0.002248224,0,0.037657723,,
SRI,Equestrian,0,0,0,0,1,0,0,0.010884863,,
SRI,Judo,0,0,0,0,2,0.001125348,0,0.003653403,,
SRI,Shooting,0,0,0,0,1,0,0,0.042524802,,
SRI,Swimming,0,0,0,0,3,0.001125348,0,0.050361062,,
SSD,Athletics,0,0,0,0,2,0,0,0,,
STP,Athletics,0,0,0,0,1,0,0,0.270187583,,
STP,Canoe Sprint,0,0,0,0,4,0.002250696,0,0.800194878,,
SUD,Athletics,0,0,0,0,1,0,0,0.970737606,,
SUD,Judo,0,0,0,0,1,0,0,0.012596248,,
SUD,Rowing,0,0,0,0,1,0,0,0.002112687,,
SUD,Swimming,0,0,0,0,3,0.001125348,0,0.019044434,,
SUI,Artistic Gymnastics,0,0,0,0,37,0.03578925,0,0.023630054,,
SUI,Athletics,0,0,0,0,40,0.014602375,0,0.117772814,,
SUI,Badminton,0,0,0,0,3,0.002248224,0,0.004262476,,
SUI,Beach Volleyball,0,0,2,2,7,0.159970972,0,0.134728768,,
SUI,Canoe Slalom,0,0,0,0,4,0,0,0.012814721,,
SUI,Cycling,1,1,1,3,6,0.160668888,0,0.166954007,,
SUI,Cycling BMX Freestyle,0,0,1,1,1,0.079981078,0,0.293465496,,
SUI,Cycling BMX Racing,0,0,0,0,2,0,0,0.085048513,,
SUI,Cycling Mountain Bike,0,2,0,2,3,0.172281664,0,0.1999994,,
SUI,Cycling Road,0,1,0,1,7,0.087274768,0,0.056789246,,
SUI,Cycling Track,0,0,0,0,11,0.005621796,0,0.007326265,,
SUI,Diving,0,0,0,0,1,0,0,0.005615579,,
SUI,Equestrian,0,0,0,0,17,0.009002784,0,0.032009518,,
SUI,Fencing,0,0,0,0,12,0.008980559,0,0.154004849,,
SUI,Golf,0,0,0,0,3,0.001125348,0,0.005220858,,
SUI,Judo,0,0,0,0,2,0,0,0.0564161,,
SUI,Karate,0,0,0,0,1,0,0,0.00428202,,
SUI,Rowing,0,0,0,0,9,0,0,0.409677756,,
SUI,Sailing,0,0,0,0,10,0.004501392,0,0.089188998,,
SUI,Shooting,1,0,1,2,6,0.121370714,0,0.353450788,,
SUI,Sport Climbing,0,0,0,0,1,0,0,0.006567497,,
SUI,Swimming,0,0,2,2,25,0.174649058,0,0.074477114,,
SUI,Table Tennis,0,0,0,0,1,0,0,0.000232202,,
SUI,Tennis,1,2,0,3,4,0.211468603,0,0.10652248,,
SUI,Triathlon,0,0,0,0,10,0.006747144,0,0.082918086,,
SUI,Wrestling,0,0,0,0,1,0,0,0.114987629,,
SUR,Badminton,0,0,0,0,2,0.001125348,0,0.031878871,,
SUR,Cycling Track,0,0,0,0,2,0.001125348,0,0.053417636,,
SUR,Swimming,0,0,0,0,2,0.001125348,0,0.958259079,,
SVK,Archery,0,0,0,0,1,0,0,0.002484843,,
SVK,Artistic Gymnastics,0,0,0,0,5,0.004486578,0,0.003950735,,
SVK,Athletics,0,0,0,0,10,0.001125348,0,0.078524896,,
SVK,Badminton,0,0,0,0,1,0,0,0.002534133,,
SVK,Boxing,0,0,0,0,1,0,0,0.001736808,,
SVK,Canoe Slalom,0,1,0,1,4,0.086140832,0,0.115113797,,
SVK,Canoe Sprint,0,0,4,4,7,0.319941944,0,0.31766082,,
SVK,Cycling Road,0,0,0,0,3,0.001125348,0,0.021564186,,
SVK,Golf,0,1,0,1,1,0.086140832,0,0.326657814,,
SVK,Shooting,1,0,0,1,13,0.086203113,0,0.152660128,,
SVK,Swimming,0,0,0,0,7,0.005611926,0,0.064035292,,
SVK,Table Tennis,0,0,0,0,3,0.001125348,0,0.008366122,,
SVK,Tennis,0,0,0,0,4,0.001125348,0,0.037684849,,
SVK,Wrestling,0,0,0,0,1,0,0,0.055544826,,
SWE,Archery,0,0,0,0,3,0.002248224,0,0.035197608,,
SWE,Artistic Gymnastics,0,0,0,0,8,0.006715091,0,0.002539445,,
SWE,Athletics,2,1,0,3,26,0.252926542,0,0.449172709,,
SWE,Badminton,0,0,0,0,1,0,0,0.016633652,,
SWE,Boxing,0,0,0,0,2,0,0,0.093991059,,
SWE,Canoe Slalom,0,0,0,0,1,0,0,0.008076486,,
SWE,Canoe Sprint,0,0,0,0,3,0.001125348,0,0.007417455,,
SWE,Cycling,1,0,0,1,1,0.080581957,0,0.213376378,,
SWE,Diving,0,0,0,0,1,0,0,0.114339222,,
SWE,Equestrian,4,1,0,5,23,0.376086298,0,0.099290236,,
SWE,Football,0,26,0,26,28,2.209872857,0,0.316416519,,
SWE,Golf,0,0,0,0,5,0.001125348,0,0.068534136,,
SWE,Handball,0,0,0,0,37,0.007874964,0,0.296078853,,
SWE,Judo,0,0,0,0,7,0.003373572,0,0.02675484,,
SWE,Rowing,0,0,0,0,1,0,0,0.079621913,,
SWE,Sailing,1,3,0,4,16,0.339128874,0,0.422557148,,
SWE,Shooting,0,0,0,0,1,0,0,0.417018965,,
SWE,Skateboarding,0,0,0,0,1,0,0,0.008204357,,
SWE,Swimming,0,1,0,1,38,0.11417831,0,0.299757283,,
SWE,Table Tennis,0,0,0,0,9,0.00449892,0,0.067762518,,
SWE,Tennis,0,0,0,0,1,0,0,0.094910742,,
SWE,Weightlifting,0,0,0,0,1,0,0,0.058450593,,
SWE,Wrestling,0,0,0,0,3,0,0,0.336680163,,
SWZ,Athletics,0,0,0,0,3,0.002248224,0,0.936624965,,
SWZ,Boxing,0,0,0,0,1,0,0,0.2629173,,
SWZ,Swimming,0,0,0,0,2,0,0,0.541754604,,
SYR,Athletics,0,0,0,0,1,0,0,0.468499414,,
SYR,Equestrian,0,0,0,0,1,0,0,0.013220848,,
SYR,Swimming,0,0,0,0,1,0,0,0.017215913,,
SYR,Table Tennis,0,0,0,0,1,0,0,0.004299032,,
SYR,Triathlon,0,0,0,0,1,0,0,0.013433608,,
SYR,Weightlifting,0,0,1,1,2,0.079989894,0,0.31510399,,
TAN,Athletics,0,0,0,0,3,0,0,0.951606622,,
TGA,Athletics,0,0,0,0,1,0,0,0.065534822,,
TGA,Swimming,0,0,0,0,4,0.002248224,0,0.019573763,,
TGA,Taekwondo,0,0,0,0,3,0.001125348,0,0.063068445,,
TGA,Weightlifting,0,0,0,0,1,0,0,0.023463274,,
THA,Athletics,0,0,0,0,3,0.001125348,0,0.085832248,,
THA,Badminton,0,0,0,0,10,0.003373572,0,0.111584783,,
THA,Boxing,0,0,1,1,4,0.079981078,0,0.636545857,,
THA,Canoe Sprint,0,0,0,0,1,0,0,0.002203991,,
THA,Cycling,0,0,0,0,2,0.001125348,0,0.028663006,,
THA,Cycling BMX Racing,0,0,0,0,1,0,0,0.047124671,,
THA,Equestrian,0,0,0,0,6,0.003376044,0,0.015786285,,
THA,Golf,0,0,0,0,5,0.001125348,0,0.045010166,,
THA,Judo,0,0,0,0,1,0,0,0.007640275,,
THA,Rowing,0,0,0,0,2,0,0,0.004133885,,
THA,Sailing,0,0,0,0,6,0.003376044,0,0.023491707,,
THA,Shooting,0,0,0,0,19,0.014562934,0,0.072096068,,
THA,Swimming,0,0,0,0,4,0.002250696,0,0.048163614,,
THA,Table Tennis,0,0,0,0,3,0.001125348,0,0.012690274,,
THA,Taekwondo,1,0,1,2,3,0.12020334,0,0.648370667,,
TJK,Athletics,0,0,0,0,1,0,0,0.463774774,,
TJK,Boxing,0,0,0,0,3,0,0,0.253564391,,
TJK,Judo,0,0,0,0,5,0.001125348,0,0.315645912,,
TJK,Swimming,0,0,0,0,3,0.001125348,0,0.018491501,,
TKM,Athletics,0,0,0,0,1,0,0,0.017241658,,
TKM,Judo,0,0,0,0,1,0,0,0.050718318,,
TKM,Swimming,0,0,0,0,3,0.001125348,0,0.017870097,,
TKM,Weightlifting,0,1,0,1,5,0.086140832,0,1,,
TLS,Athletics,0,0,0,0,1,0,0,0.430211521,,
TLS,Swimming,0,0,0,0,2,0,0,0.198308663,,
TOG,Athletics,0,0,0,0,1,0,0,0.109214707,,
TOG,Rowing,0,0,0,0,1,0,0,0.007552813,,
TOG,Swimming,0,0,0,0,1,0,0,0.018663716,,
TOG,Table Tennis,0,0,0,0,1,0,0,0.008826962,,
TPE,Archery,0,3,0,3,14,0.262968084,0,0.256492157,,
TPE,Artistic Gymnastics,0,1,0,1,34,0.111061348,0,0.069232312,,
TPE,Athletics,0,0,0,0,6,0,0,0.072352546,,
TPE,Badminton,2,1,0,3,5,0.247304746,0,0.417569341,,
TPE,Boxing,0,0,1,1,4,0.079981078,0,0.197869662,,
TPE,Canoe Slalom,0,0,0,0,1,0,0,0.022530127,,
TPE,Cycling Road,0,0,0,0,1,0,0,0.002209485,,
TPE,Equestrian,0,0,0,0,1,0,0,0.001229345,,
TPE,Golf,0,0,1,1,3,0.079981078,0,0.081454479,,
TPE,Judo,0,1,0,1,3,0.086140832,0,0.047041089,,
TPE,Karate,0,0,1,1,2,0.079981078,0,0.314411729,,
TPE,Rowing,0,0,0,0,1,0,0,0.002233773,,
TPE,Shooting,0,0,0,0,9,0.004501392,0,0.045044821,,
TPE,Swimming,0,0,0,0,5,0.002250696,0,0.068152412,,
TPE,Table Tennis,0,0,1,1,9,0.082262608,0,0.113053545,,
TPE,Taekwondo,0,0,1,1,4,0.079981078,0,0.438253437,,
TPE,Tennis,0,0,0,0,5,0,0,0.013870358,,
TPE,Weightlifting,1,0,1,2,7,0.160563035,0,0.321838051,,
TTO,Athletics,1,0,2,3,47,0.220554425,0,0.666723023,,
TTO,Boxing,0,0,0,0,1,0,0,0.005917238,,
TTO,Cycling Road,0,0,0,0,1,0,0,0.011505245,,
TTO,Cycling Track,0,0,0,0,4,0.002250696,0,0.052912654,,
TTO,Judo,0,0,0,0,1,0,0,0.001765018,,
TTO,Rowing,0,0,0,0,1,0,0,0.000737152,,
TTO,Swimming,0,0,0,0,6,0.004486578,0,0.051663767,,
TUN,Archery,0,0,0,0,4,0.002250696,0,0.003300344,,
TUN,Athletics,0,0,0,0,3,0,0,0.455405209,,
TUN,Boxing,0,0,0,0,2,0,0,0.196601449,,
TUN,Canoe Sprint,0,0,0,0,5,0.001125348,0,0.013682479,,
TUN,Fencing,0,0,0,0,14,0.006749616,0,0.227092717,,
TUN,Judo,0,0,0,0,3,0,0,0.025750149,,
TUN,Marathon Swimming,0,0,0,0,1,0,0,0.019159116,,
TUN,Rowing,0,0,0,0,2,0,0,0.0062914,,
TUN,Sailing,0,0,0,0,4,0,0,0.005541042,,
TUN,Shooting,0,0,0,0,5,0.003373572,0,0.005207449,,
TUN,Swimming,1,0,0,1,2,0.080591187,0,0.46532908,,
TUN,Table Tennis,0,0,0,0,2,0,0,0.015820982,,
TUN,Taekwondo,0,1,0,1,1,0.086140832,0,0.645343827,,
TUN,Tennis,0,0,0,0,3,0.002248224,0,0.00506485,,
TUN,Volleyball,0,0,0,0,14,0.002250696,0,0.052356401,,
TUN,Weightlifting,0,0,0,0,5,0,0,0.011076115,,
TUN,Wrestling,0,0,0,0,10,0,0,0.111234861,,
TUR,Archery,1,0,0,1,5,0.081739533,0,0.084782155,,
TUR,Artistic Gymnastics,0,0,1,1,22,0.097906654,0,0.043994247,,
TUR,Athletics,0,0,0,0,29,0.006744677,0,0.110851954,,
TUR,Badminton,0,0,0,0,1,0,0,0.00253769,,
TUR,Boxing,1,1,0,2,6,0.166722789,0,0.183580261,,
TUR,Cycling,0,0,0,0,1,0,0,0.013028563,,
TUR,Cycling Road,0,0,0,0,1,0,0,0.007118259,,
TUR,Fencing,0,0,0,0,1,0,0,0.012285481,,
TUR,Judo,0,0,0,0,6,0,0,0.05971116,,
TUR,Karate,0,1,3,4,7,0.326084066,0,0.373419407,,
TUR,Modern Pentathlon,0,0,0,0,1,0,0,0.002530829,,
TUR,Rowing,0,0,0,0,1,0,0,0.001292126,,
TUR,Sailing,0,0,0,0,11,0.003373572,0,0.020913617,,
TUR,Shooting,0,0,0,0,5,0.001125348,0,0.075647312,,
TUR,Swimming,0,0,0,0,19,0.008992901,0,0.040205038,,
TUR,Taekwondo,0,1,3,4,7,0.282984912,0,0.352248567,,
TUR,Volleyball,0,0,0,0,12,0,0,0.015741058,,
TUR,Weightlifting,0,0,0,0,2,0,0,0.305700182,,
TUR,Wrestling,0,0,3,3,10,0.23995205,0,0.713618771,,
TUV,Athletics,0,0,0,0,2,0,0,0.809539197,,
UAE,Athletics,0,0,0,0,1,0,0,0.036079812,,
UAE,Judo,0,0,0,0,2,0.001125348,0,0.530297847,,
UAE,Shooting,0,0,0,0,1,0,0,0.522351292,,
UAE,Swimming,0,0,0,0,1,0,0,0.090877533,,
UGA,Athletics,3,1,1,5,32,0.372199715,0,0.755292682,,
UGA,Boxing,0,0,0,0,3,0,0,0.468677485,,
