NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year
ALG,Rda Abdenouz,0,0,0,0,
ALG,Rda Benzine,0,0,0,0,
ALG,Reda Benbaziz,0,0,0,0,
ALG,Reda Chehima,0,0,0,0,
ALG,Reda Yadi,0,0,0,0,
ALG,Redouane Aouachria,0,0,0,0,
ALG,Redouane Dris,0,0,0,0,
ALG,Redouane Sadi,0,0,0,0,
ALG,Riad Chibani,0,0,0,0,
ALG,Roumaysa Boualam,0,0,0,0,
ALG,Ryad Keniche,0,0,0,0,
ALG,Sabria Dahane,0,0,0,0,
ALG,Sad Admane,0,0,0,0,
ALG,Sad Belhout,0,0,0,0,
ALG,Safia Boukhima,0,0,0,0,
ALG,Salah Assad,0,0,0,0,
ALG,Salah Bouchekriou,0,0,0,0,
ALG,Saleh Larbes,0,0,0,0,
ALG,Salim Abes,0,0,0,0,
ALG,Salim Heroui,0,0,0,0,
ALG,Salim Iles,0,0,0,0,
ALG,Salim Keddar,0,0,0,0,
ALG,Salim Nedjel-hammou,0,0,0,0,
ALG,Salima (-dahmani),0,0,0,0,
ALG,Salima Hammouche,0,0,0,0,
ALG,Sami Belgroun,0,0,0,0,
ALG,Samia Hireche,0,0,0,0,
ALG,Samir Benchenaf,0,0,0,0,
ALG,Samir Bouchireb,0,0,0,0,
ALG,Samir Bouguerra,0,0,0,0,
ALG,Samir Brahimi,0,0,0,0,
ALG,Samir Moussaoui,0,0,0,0,
ALG,Samir-Adel Louahla,0,0,0,0,
ALG,Saoussen Boudiaf,0,0,0,0,
ALG,Sehryne Hennaoui,0,0,0,0,
ALG,Sid Boudina,0,0,0,0,
ALG,Slimane Moula,0,0,0,0,
ALG,Slimane Zengli,0,0,0,0,
ALG,Sofiane Bendebka,0,0,0,0,
ALG,Sofiane Daid,0,0,0,0,
ALG,Sofiane El-azizi,0,0,0,0,
ALG,Sofiane Khalfallah,0,0,0,0,
ALG,Sofiane Lamali,0,0,0,0,
ALG,Sonia Asselah,0,0,0,0,
ALG,Soraya Haddad,1,0,0,1,
ALG,Souad (-mahour-bacha),0,0,0,0,
ALG,Souad Al-nechab,0,0,0,0,
ALG,Tahar Hamou,0,0,0,0,
ALG,Taj Saoula,0,0,0,0,
ALG,Taoufik Makhloufi,3,1,2,0,
ALG,Tarek Benaissa,0,0,0,0,
ALG,Tarek Boukensa,0,0,0,0,
ALG,Tassadit Assou,0,0,0,0,
ALG,Violette Mammeri,0,0,0,0,
ALG,Walid Bidani,0,0,0,0,
ALG,Wassila Rdouane-sad-guerni,0,0,0,0,
ALG,Widad Mendil,0,0,0,0,
ALG,Yacine Hamza,0,0,0,0,
ALG,Yacine Mousli,0,0,0,0,
ALG,Yacine Sheikh,0,0,0,0,
ALG,Yasmina (-kettab),0,0,0,0,
ALG,Yassine Djakrir,0,0,0,0,
ALG,Yassine Hethat,0,0,0,0,
ALG,Youcef Reguigui,0,0,0,0,
ALG,Younes Nemouchi,0,0,0,0,
ALG,Youssef Bouguerra,0,0,0,0,
ALG,Zahra Gamir,0,0,0,0,
ALG,Zahra Tatar,0,0,0,0,
ALG,Zakaria Draoui,0,0,0,0,
ALG,Zakarya Haddouche,0,0,0,0,
ALG,Zineddine Seghir,0,0,0,0,
ALG,Zohir Kedache,0,0,0,0,
ALG,Zohra Bensalem,0,0,0,0,
AND,Antoni Cervellera,0,0,0,0,
AND,Antoni Oviedo,0,0,0,0,
AND,Antonio Planas,0,0,0,0,
AND,Carolina Santacreu,0,0,0,0,
AND,Cristina Rossell,0,0,0,0,
AND,Daniel Gonzlez,0,0,0,0,
AND,David Borra,0,0,0,0,
AND,Emili Font,0,0,0,0,
AND,Esteve Montaa,0,0,0,0,
AND,Esther Alvina,0,0,0,0,
AND,Fiona Porta,0,0,0,0,
AND,Francesc Romero,0,0,0,0,
AND,Francesco Fris,0,0,0,0,
AND,Gerard Duedra,0,0,0,0,
AND,Hocine Constantin,0,0,0,0,
AND,Joan Delneufcourt,0,0,0,0,
AND,Joan Lluelles,0,0,0,0,
AND,Joan Marti,0,0,0,0,
AND,Joan Roca,0,0,0,0,
AND,Josep Esquius,0,0,0,0,
AND,Juan Fuentes,0,0,0,0,
AND,Laura Lpez,0,0,0,0,
AND,Margarida Snchez,0,0,0,0,
AND,Meritxell Gonzlez,0,0,0,0,
AND,Mnica Abella,0,0,0,0,
AND,Monica Doria,0,0,0,0,
AND,Montserrat Joval,0,0,0,0,
AND,Montserrat Riberaygua,0,0,0,0,
AND,Nahuel Carabana,0,0,0,0,
AND,Oscar Borra,0,0,0,0,
AND,Pol Betriu,0,0,0,0,
AND,Pol Dourdet,0,0,0,0,
AND,Pol Moya,0,0,0,0,
AND,Santiago Deu,0,0,0,0,
AND,Silvia Sue,0,0,0,0,
AND,Xavier Font,0,0,0,0,
ANG,Aa Joaquim,0,0,0,0,
ANG,Abbo Bartolomeu,0,0,0,0,
ANG,Abdel Moussa,0,0,0,0,
ANG,Ablio Cabral,0,0,0,0,
ANG,Ado N'zuzi,0,0,0,0,
ANG,Afonso Ferraz,0,0,0,0,
ANG,Albertina Kassoma,0,0,0,0,
ANG,Alberto Coelho,0,0,0,0,
ANG,Ana Barros,0,0,0,0,
ANG,Ana Elias,0,0,0,0,
ANG,Ana Gonalves,0,0,0,0,
ANG,Ana Martins,0,0,0,0,
ANG,Ana Nbrega,0,0,0,0,
ANG,Ana Romero,0,0,0,0,
ANG,Anbal Moreira,0,0,0,0,
ANG,Andr Matias,0,0,0,0,
ANG,Andre Matias,0,0,0,0,
ANG,Anica Neto,0,0,0,0,
ANG,Antnia Fatima,0,0,0,0,
ANG,Antnio Santos,0,0,0,0,
ANG,Apolinrio Silveira,0,0,0,0,
ANG,Armando Costa,0,0,0,0,
ANG,Armnio Fernandes,0,0,0,0,
ANG,Astrida Vicente,0,0,0,0,
ANG,Aveni Miguel,0,0,0,0,
ANG,Azenaide Carlos,0,0,0,0,
ANG,Belarmino Chipongue,0,0,0,0,
ANG,Belina Larica,0,0,0,0,
ANG,Benilson Sanda,0,0,0,0,
ANG,Benjamim Romano,0,0,0,0,
ANG,Benjamim Ucuahamba,0,0,0,0,
ANG,Bernardo Manuel,0,0,0,0,
ANG,Bombo Calandula,0,0,0,0,
ANG,Buila Katiavala,0,0,0,0,
ANG,Carla Fernandes,0,0,0,0,
ANG,Carlos Almeida,0,0,0,0,
ANG,Carlos Morais,0,0,0,0,
ANG,Carolina Morais,0,0,0,0,
ANG,Catarina Camufal,0,0,0,0,
ANG,Catarina Sousa,0,0,0,0,
ANG,Chelcia Gabriel,0,0,0,0,
ANG,Cristina Branco,0,0,0,0,
ANG,David Dias,0,0,0,0,
ANG,Delfina Cassinda,0,0,0,0,
ANG,Diassonema Mucungui,0,0,0,0,
ANG,Dionisia Pio,0,0,0,0,
ANG,Dolores Rosario,0,0,0,0,
ANG,Domingas Cordeiro,0,0,0,0,
ANG,Edmar Victoriano,0,0,0,0,
ANG,Edmilson Pedro,0,0,0,0,
ANG,Eduardo Mingas,0,0,0,0,
ANG,Eliane Paulo,0,0,0,0,
ANG,Elisa Peres,0,0,0,0,
ANG,Elisa Webba-torres,0,0,0,0,
ANG,Elisabeth Cailo,0,0,0,0,
ANG,Eliseu Ganda,0,0,0,0,
ANG,Elizabeth Viegas,0,0,0,0,
ANG,Elsa Freire,0,0,0,0,
ANG,Elzira Barros,0,0,0,0,
ANG,Emanuel Fernandes,0,0,0,0,
ANG,Eugnio Katombi,0,0,0,0,
ANG,Felismina Cavela,0,0,0,0,
ANG,Felizarda Jorge,0,0,0,0,
ANG,Felizardo Ambrsio,0,0,0,0,
ANG,Fernando Lopes,0,0,0,0,
ANG,Filipe Andre,0,0,0,0,
ANG,Filomena Trindade,0,0,0,0,
ANG,Fineza Eusbio,0,0,0,0,
ANG,Fortunato Pacavira,0,0,0,0,
ANG,Francisco Moniz,0,0,0,0,
ANG,Francisco Santos,0,0,0,0,
ANG,Francisco Souza,0,0,0,0,
ANG,Garcia Domingos,0,0,0,0,
ANG,Gaspar Fragata,0,0,0,0,
ANG,Guilhermina Cruz,0,0,0,0,
ANG,Helder Carvalho,0,0,0,0,
ANG,Helena Paulo,0,0,0,0,
ANG,Helena Sousa,0,0,0,0,
ANG,Henrique Mascarenhas,0,0,0,0,
ANG,Herlander Coimbra,0,0,0,0,
ANG,Hermenegildo Leite,0,0,0,0,
ANG,Honorato Trosso,0,0,0,0,
ANG,Ilda Bengue,0,0,0,0,
ANG,Ildio Sirgado,0,0,0,0,
ANG,Isabel Fernandes,0,0,0,0,
ANG,Isabel Guialo,0,0,0,0,
ANG,Ivone Mufuca,0,0,0,0,
ANG,Janete Santos,0,0,0,0,
ANG,Jean-Jacques Conceio,0,0,0,0,
ANG,Jean-Luc Rasamoelina,0,0,0,0,
ANG,Joaquim Gomes,0,0,0,0,
ANG,Joelma Viegas,0,0,0,0,
ANG,Joo Aguiar,0,0,0,0,
ANG,Joo Capindica,0,0,0,0,
ANG,Joo Carvalho,0,0,0,0,
ANG,Joo Matias,0,0,0,0,
ANG,Joo N'tyamba,0,0,0,0,
ANG,Joo Neto,0,0,0,0,
ANG,Joo Silva,0,0,0,0,
ANG,Joo Souza,0,0,0,0,
ANG,Jorge Gomes,0,0,0,0,
ANG,Jorge Lima,0,0,0,0,
ANG,Jos Almeida,0,0,0,0,
ANG,Jos Guimares,0,0,0,0,
ANG,Jos Incio,0,0,0,0,
ANG,Jos Jess,0,0,0,0,
ANG,Juliana Machado,0,0,0,0,
ANG,Justina Praa,0,0,0,0,
ANG,Justino Victoriano,0,0,0,0,
ANG,Leonel Paulo,0,0,0,0,
ANG,Lia Lima,0,0,0,0,
ANG,Lia Paulo,0,0,0,0,
ANG,Liliana Neto,0,0,0,0,
ANG,Liliana Venancio,0,0,0,0,
ANG,Liliana Venncio,0,0,0,0,
ANG,Liliane Mario,0,0,0,0,
ANG,Lotuala N'dombassy,0,0,0,0,
ANG,Luis Fortunato,0,0,0,0,
ANG,Lurdes Monteiro,0,0,0,0,
ANG,Lus Costa,0,0,0,0,
ANG,Lusa Kiala,0,0,0,0,
ANG,Lusa Toms,0,0,0,0,
ANG,Luvambu Filipe,0,0,0,0,
ANG,Luzia Bizerra,0,0,0,0,
ANG,Madalena Felix,0,0,0,0,
ANG,Magda Cazanga,0,0,0,0,
ANG,Manuel Antonio,0,0,0,0,
ANG,Manuel Gomes,0,0,0,0,
ANG,Manuel Lelo,0,0,0,0,
ANG,Manuel Sousa,0,0,0,0,
ANG,Manuela Paulo,0,0,0,0,
ANG,Marcelina Kiala,0,0,0,0,
ANG,Marcos Daniel,0,0,0,0,
ANG,Marcos Santos,0,0,0,0,
ANG,Maria Gonalves,0,0,0,0,
ANG,Maria Jololo,0,0,0,0,
ANG,Maria Tavares,0,0,0,0,
ANG,Mariana Henriques,0,0,0,0,
ANG,Marilia Quizelete,0,0,0,0,
ANG,Marta Alberto,0,0,0,0,
ANG,Marta Santos,0,0,0,0,
ANG,Matias Montinho,0,0,0,0,
ANG,Maura Faial,0,0,0,0,
ANG,Michele Pessoa,0,0,0,0,
ANG,Miguel Lutonda,0,0,0,0,
ANG,Milton Barros,0,0,0,0,
ANG,Moiss Torres,0,0,0,0,
ANG,Morais Abreu,0,0,0,0,
ANG,Mria Eduardo,0,0,0,0,
ANG,Mria Pedro,0,0,0,0,
ANG,Nadir Manuel,0,0,0,0,
ANG,Nair Almeida,0,0,0,0,
ANG,Nassiela Mauricio,0,0,0,0,
ANG,Natalia Fonseca,0,0,0,0,
ANG,Natalia Santos,0,0,0,0,
ANG,Natlia Bernardo,0,0,0,0,
ANG,Ndia Cruz,0,0,0,0,
ANG,Nelson Henriques,0,0,0,0,
ANG,Nelson Sardinha,0,0,0,0,
ANG,Neyde Barbosa,0,0,0,0,
ANG,Ngendua Filipe,0,0,0,0,
ANG,Olmpio Cipriano,0,0,0,0,
ANG,Paixao Afonso,0,0,0,0,
ANG,Paixo Afonso,0,0,0,0,
ANG,Palmira Almeida,0,0,0,0,
ANG,Paulo Macedo,0,0,0,0,
ANG,Paulo Morais,0,0,0,0,
ANG,Pedro Lima,0,0,0,0,
ANG,Pedro Pinotes,0,0,0,0,
ANG,Regina Camumbila,0,0,0,0,
ANG,Ricardo Boy,0,0,0,0,
ANG,Rosa Amaral,0,0,0,0,
ANG,Rubn Incio,0,0,0,0,
ANG,Salvador Gordo,0,0,0,0,
ANG,Snia Guadalupe,0,0,0,0,
ANG,Stelvia Pascoal,0,0,0,0,
ANG,Teresa Almeida,0,0,0,0,
ANG,Teresa Ulundo,0,0,0,0,
ANG,Valter Monteiro,0,0,0,0,
ANG,Victor Carvalho,0,0,0,0,
ANG,Victor Muzadi,0,0,0,0,
ANG,Vilma Nenganga,0,0,0,0,
ANG,Vivaldo Fernandes,0,0,0,0,
ANG,Vladimir Jeronimo,0,0,0,0,
ANG,Walter Costa,0,0,0,0,
ANG,Wuta Dombaxi,0,0,0,0,
ANG,ngela Cardoso,0,0,0,0,
ANG,ngelo Victoriano,0,0,0,0,
ANT,Afia Charles,0,0,0,0,
ANT,Alfred Browne,0,0,0,0,
ANT,Alston Ryan,0,0,0,0,
ANT,Anthony Henry,0,0,0,0,
ANT,Barbara (-abbey),0,0,0,0,
ANT,Brendan Christian,0,0,0,0,
ANT,Brian Lyn,0,0,0,0,
ANT,Calvin Greenaway,0,0,0,0,
ANT,Carlo Falcone,0,0,0,0,
ANT,Cejhae Greene,0,0,0,0,
ANT,Charles Fabian,0,0,0,0,
ANT,Charmaine Gilgeous,0,0,0,0,
ANT,Charmaine Thomas,0,0,0,0,
ANT,Chavaughn Walsh,0,0,0,0,
ANT,Christal Clashing,0,0,0,0,
ANT,Conrad Mainwaring,0,0,0,0,
ANT,Cuthbert Jacobs,0,0,0,0,
ANT,Dale Jones,0,0,0,0,
ANT,Daniel Bailey,0,0,0,0,
ANT,Daryl Joseph,0,0,0,0,
ANT,Dine Potter,0,0,0,0,
ANT,Donald Christian,0,0,0,0,
ANT,Eli Fuller,0,0,0,0,
ANT,Elisha Hughes,0,0,0,0,
ANT,Ellie Shaw,0,0,0,0,
ANT,Elroy Turner,0,0,0,0,
ANT,Everton Cornelius,0,0,0,0,
ANT,Frederick Sowerby,0,0,0,0,
ANT,Heather Samuel,0,0,0,0,
ANT,Heidi Lehrer,0,0,0,0,
ANT,Howard Lindsay,0,0,0,0,
ANT,Inigo Ross,0,0,0,0,
ANT,Jacob Lehrer,0,0,0,0,
ANT,Jadon Wuilliez,0,0,0,0,
ANT,Jalese Gordon,0,0,0,0,
ANT,James Browne,0,0,0,0,
ANT,James Grayman,0,0,0,0,
ANT,Jared Jarvis,0,0,0,0,
ANT,Jocelyn Joseph,0,0,0,0,
ANT,Joella Lloyd,0,0,0,0,
ANT,Kareem Sandoval,0,0,0,0,
ANT,Karen Portch,0,0,0,0,
ANT,Karin Clashing,0,0,0,0,
ANT,Karl James,0,0,0,0,
ANT,Kenmore Hughes,0,0,0,0,
ANT,Larry Miller,0,0,0,0,
ANT,Laverne Bryan,0,0,0,0,
ANT,Leonard Richardson,0,0,0,0,
ANT,Lester Benjamin,0,0,0,0,
ANT,Lionel Francis,0,0,0,0,
ANT,Malique Williams,0,0,0,0,
ANT,Maxwell Peters,0,0,0,0,
ANT,Michael Terry,0,0,0,0,
ANT,Mitchell Browne,0,0,0,0,
ANT,Monica Stevens,0,0,0,0,
ANT,N'Kosie Barnes,0,0,0,0,
ANT,Nigel Lloyd,0,0,0,0,
ANT,Noah Mascoll-gomes,0,0,0,0,
ANT,Oral Selkridge,0,0,0,0,
ANT,Paola Vittoria,0,0,0,0,
ANT,Patrick Spencer,0,0,0,0,
ANT,Paul Richards,0,0,0,0,
ANT,Pieter Lehrer,0,0,0,0,
ANT,Priscilla Frederick,0,0,0,0,
ANT,Reuben Appleton,0,0,0,0,
ANT,Robert Marsh,0,0,0,0,
ANT,Robert Peters,0,0,0,0,
ANT,Rory Gonsalves,0,0,0,0,
ANT,Ruperta Charles,0,0,0,0,
ANT,Samantha Roberts,0,0,0,0,
ANT,Sonia Williams,0,0,0,0,
ANT,St. Soleyne,0,0,0,0,
ANT,Stedroy Braithwaite,0,0,0,0,
ANT,Stefano Mitchell,0,0,0,0,
ANT,Tahir Walsh,0,0,0,0,
ANT,Tiger Tyson,0,0,0,0,
ANT,Ty Brodie,0,0,0,0,
ANZ,Albert Rowland,0,0,0,0,
ANZ,Anthony Wilding,1,0,0,1,
ANZ,Arthur Mccabe,1,1,0,0,
ANZ,Cecil Healy,2,1,1,0,
ANZ,Cecil Mcvilly,0,0,0,0,
ANZ,Charles Mcmurtrie,1,1,0,0,
ANZ,Charles Russell,1,1,0,0,
ANZ,Charles Swain,0,0,0,0,
ANZ,Christopher Mckivat,1,1,0,0,
ANZ,Claude Ross,0,0,0,0,
ANZ,Daniel Carroll,1,1,0,0,
ANZ,Edward Cooke,0,0,0,0,
ANZ,Ernest Hutcheon,0,0,0,0,
ANZ,Francis Beaurepaire,2,0,1,1,
ANZ,Francis Smith,1,1,0,0,
ANZ,Frank Schryver,0,0,0,0,
ANZ,Frank Springfield,0,0,0,0,
ANZ,George Blake,0,0,0,0,
ANZ,George Hill,0,0,0,0,
ANZ,Harold Hardwick,3,1,0,2,
ANZ,Harry Ross-soden,0,0,0,0,
ANZ,Harvey Sutton,0,0,0,0,
ANZ,Henry Hauenstein,0,0,0,0,
ANZ,Henry Kerr,1,0,0,1,
ANZ,Henry Murray,0,0,0,0,
ANZ,Hugh Ward,0,0,0,0,
ANZ,John Barnett,1,1,0,0,
ANZ,John Hickey,1,1,0,0,
ANZ,John Ryrie,0,0,0,0,
ANZ,Joseph Lynch,0,0,0,0,
ANZ,Leslie Boardman,1,1,0,0,
ANZ,Malcolm Champion,1,1,0,0,
ANZ,Malcolm Mcarthur,1,1,0,0,
ANZ,Patrick Mccue,1,1,0,0,
ANZ,Phillip Carmichael,1,1,0,0,
ANZ,Reginald Baker,1,0,1,0,
ANZ,Robert Craig,1,1,0,0,
ANZ,Robert Waley,0,0,0,0,
ANZ,Roger Fitzhardinge,0,0,0,0,
ANZ,Sarah (-gately),1,1,0,0,
ANZ,Simon Fraser,0,0,0,0,
ANZ,Stuart Poulter,0,0,0,0,
ANZ,Sydney Middleton,1,1,0,0,
ANZ,Theodore Tartakover,0,0,0,0,
ANZ,Thomas Griffin,1,1,0,0,
ANZ,Thomas Parker,0,0,0,0,
ANZ,Thomas Richards,1,1,0,0,
ANZ,Wilhelmina Wylie,1,0,1,0,
ANZ,William Aitken,0,0,0,0,
ANZ,William Hill,0,0,0,0,
ANZ,William Longworth,0,0,0,0,
ANZ,William Murray,0,0,0,0,
ANZ,William Stewart,0,0,0,0,
ARG,(jr) Larocca,0,0,0,0,
ARG,Abel Almaraz,0,0,0,0,
ARG,Abel Laudonio,1,0,0,1,
ARG,Abel Ortz,0,0,0,0,
ARG,Abelardo Rico,0,0,0,0,
ARG,Abelardo Sztrum,0,0,0,0,
ARG,Abigail Magistrati,0,0,0,0,
ARG,Adalberto Scorza,0,0,0,0,
ARG,Adn Torres,0,0,0,0,
ARG,Adolfo Fonseca,0,0,0,0,
ARG,Adolfo Gaich,0,0,0,0,
ARG,Adolfo Gutirrez,0,0,0,0,
ARG,Adolfo Malla,0,0,0,0,
ARG,Adolfo Mancuso,0,0,0,0,
ARG,Adolfo Porcel,0,0,0,0,
ARG,Adolfo Yedro,0,0,0,0,
ARG,Adriana Camelli,0,0,0,0,
ARG,Adriana Gutierrez,0,0,0,0,
ARG,Adrin Carusilo,0,0,0,0,
ARG,Adrin Melosi,0,0,0,0,
ARG,Adrin Portela,0,0,0,0,
ARG,Agostina Alonso,2,0,1,1,
ARG,Agostina Hein,0,0,0,0,
ARG,Agustin Arregui,0,0,0,0,
ARG,Agustin Bugallo,0,0,0,0,
ARG,Agustin Fraga,0,0,0,0,
ARG,Agustin Loser,1,0,0,1,
ARG,Agustin Mazzilli,0,0,0,0,
ARG,Agustin Urzi,0,0,0,0,
ARG,Agustin Vernice,0,0,0,0,
ARG,Agustina Albertario,0,0,0,0,
ARG,Agustina Albertarrio,2,0,1,1,
ARG,Agustina Garca,3,0,1,2,
ARG,Agustina Giovanni,0,0,0,0,
ARG,Agustina Gorzelany,2,0,1,1,
ARG,Agustina Habif,0,0,0,0,
ARG,Agustn Cano,0,0,0,0,
ARG,Agustn Cejas,0,0,0,0,
ARG,Agustn Fiorilli,0,0,0,0,
ARG,Agustn Mazzilli,1,1,0,0,
ARG,Agustn Shaal,0,0,0,0,
ARG,Agustn Vidal,0,0,0,0,
ARG,Ailen Valente,0,0,0,0,
ARG,Alberto Anderson,0,0,0,0,
ARG,Alberto Barbieri,0,0,0,0,
ARG,Alberto Barenghi,0,0,0,0,
ARG,Alberto Barucco,0,0,0,0,
ARG,Alberto Biedermann,0,0,0,0,
ARG,Alberto Bogino,0,0,0,0,
ARG,Alberto Bolzi,0,0,0,0,
ARG,Alberto Bourdilln,0,0,0,0,
ARG,Alberto Demiddi,2,0,1,1,
ARG,Alberto Errecalde,0,0,0,0,
ARG,Alberto Fernndez,0,0,0,0,
ARG,Alberto Glerean,0,0,0,0,
ARG,Alberto Llorens,0,0,0,0,
ARG,Alberto Longarella,0,0,0,0,
ARG,Alberto Lpez,0,0,0,0,
ARG,Alberto Madero,0,0,0,0,
ARG,Alberto Mancini,0,0,0,0,
ARG,Alberto Martijena,0,0,0,0,
ARG,Alberto Melin,0,0,0,0,
ARG,Alberto Merlo,0,0,0,0,
ARG,Alberto Mourino,0,0,0,0,
ARG,Alberto Orozco,0,0,0,0,
ARG,Alberto Palmetta,0,0,0,0,
ARG,Alberto Perini,0,0,0,0,
ARG,Alberto Rendo,0,0,0,0,
ARG,Alberto Sensini,0,0,0,0,
ARG,Alberto Senz,0,0,0,0,
ARG,Alberto Spaggiari,0,0,0,0,
ARG,Alberto Trillo,0,0,0,0,
ARG,Alberto Viaggio,0,0,0,0,
ARG,Albino Agero,0,0,0,0,
ARG,Alcides Cuminetti,0,0,0,0,
ARG,Aldo Riadigos,0,0,0,0,
ARG,Alejandra Carbone,0,0,0,0,
ARG,Alejandra Flood,0,0,0,0,
ARG,Alejandra Gabaglio,0,0,0,0,
ARG,Alejandra Gulla,2,0,0,2,
ARG,Alejandra Palma,0,0,0,0,
ARG,Alejandro Bender,0,0,0,0,
ARG,Alejandro Borrajo,0,0,0,0,
ARG,Alejandro Colla,0,0,0,0,
ARG,Alejandro Colomino,0,0,0,0,
ARG,Alejandro Destribats,0,0,0,0,
ARG,Alejandro Diz,1,0,0,1,
ARG,Alejandro Guglielmi,0,0,0,0,
ARG,Alejandro Hernando,0,0,0,0,
ARG,Alejandro Horan,0,0,0,0,
ARG,Alejandro Lecot,0,0,0,0,
ARG,Alejandro Madorno,0,0,0,0,
ARG,Alejandro Mazzilli,0,0,0,0,
ARG,Alejandro Montecchia,1,1,0,0,
ARG,Alejandro Prez,0,0,0,0,
ARG,Alejandro Rey,0,0,0,0,
ARG,Alejandro Romano,0,0,0,0,
ARG,Alejandro Ruidaz,0,0,0,0,
ARG,Alejandro Russo,0,0,0,0,
ARG,Alejandro Simonet,0,0,0,0,
ARG,Alejandro Spajic,0,0,0,0,
ARG,Alejandro Strtico,0,0,0,0,
ARG,Alejandro Tosti,0,0,0,0,
ARG,Alejandro Verga,0,0,0,0,
ARG,Alex Suligoy,0,0,0,0,
ARG,Alexandra Keresztesi,0,0,0,0,
ARG,Alexis Gonzlez,0,0,0,0,
ARG,Alexis Soto,0,0,0,0,
ARG,Alfonso Fiorentino,0,0,0,0,
ARG,Alfredo Arnhold,0,0,0,0,
ARG,Alfredo Carlomagno,0,0,0,0,
ARG,Alfredo Carnovali,0,0,0,0,
ARG,Alfredo Carricaberry,1,0,1,0,
ARG,Alfredo Copello,1,0,1,0,
ARG,Alfredo Gallagher,0,0,0,0,
ARG,Alfredo Martn,0,0,0,0,
ARG,Alfredo Pianta,0,0,0,0,
ARG,Alfredo Porzio,1,0,0,1,
ARG,Alfredo Quaquarini,0,0,0,0,
ARG,Alfredo Quinteros,1,0,0,1,
ARG,Alfredo Rocca,0,0,0,0,
ARG,Alfredo Santoro,0,0,0,0,
ARG,Alfredo Vaccari,0,0,0,0,
ARG,Alicia Barrancos,0,0,0,0,
ARG,Alicia Boscatto,0,0,0,0,
ARG,Alicia Kaufmanas,0,0,0,0,
ARG,Alois Vogel,0,0,0,0,
ARG,Amabrio Villar,0,0,0,0,
ARG,Amado Azaad,0,0,0,0,
ARG,Amado Azar,1,0,1,0,
ARG,Ambrosio Aimar,0,0,0,0,
ARG,Amelia Fournel,0,0,0,0,
ARG,Amilcar Carmendia,0,0,0,0,
ARG,Amrico Bonetti,0,0,0,0,
ARG,Ana Aguilera,0,0,0,0,
ARG,Ana Caputo,0,0,0,0,
ARG,Ana Destfano,0,0,0,0,
ARG,Ana Fontn,0,0,0,0,
ARG,Ana Gallay,0,0,0,0,
ARG,Ana Prez,1,0,1,0,
ARG,Anabel Erdozain,1,0,1,0,
ARG,Anala Marn,0,0,0,0,
ARG,Anbal Avalos,0,0,0,0,
ARG,Andrea Fioroni,0,0,0,0,
ARG,Andrea Ojeda,0,0,0,0,
ARG,Andrea Ortz,0,0,0,0,
ARG,Andrea Porri,0,0,0,0,
ARG,Andrea Vergara,0,0,0,0,
ARG,Andrea Vila,0,0,0,0,
ARG,Andres Molteni,0,0,0,0,
ARG,Andres Moyano,0,0,0,0,
ARG,Andrs Alfieri,0,0,0,0,
ARG,Andrs Bertolotti,0,0,0,0,
ARG,Andrs Bicocca,0,0,0,0,
ARG,Andrs Calonge,0,0,0,0,
ARG,Andrs D'alessandro,1,1,0,0,
ARG,Andrs Gazzotti,1,1,0,0,
ARG,Andrs Gonzlez,0,0,0,0,
ARG,Andrs Kogovsek,0,0,0,0,
ARG,Andrs Loforte,0,0,0,0,
ARG,Andrs Magnaterra,0,0,0,0,
ARG,Andrs Robinson,0,0,0,0,
ARG,Andrs Roux,2,1,0,1,
ARG,Andrs Trabattoni,0,0,0,0,
ARG,Angel Rodrguez,0,0,0,0,
ARG,Anibl Alverdi,0,0,0,0,
ARG,Antonela Fortuna,0,0,0,0,
ARG,Antonela Mena,0,0,0,0,
ARG,Antonella Bogarn,0,0,0,0,
ARG,Antonio Alaguire,0,0,0,0,
ARG,Antonio Ando,0,0,0,0,
ARG,Antonio Cabrera,0,0,0,0,
ARG,Antonio Comaschi,0,0,0,0,
ARG,Antonio Daneri,0,0,0,0,
ARG,Antonio Fondevilla,0,0,0,0,
ARG,Antonio Gallina,0,0,0,0,
ARG,Antonio Gimnez,0,0,0,0,
ARG,Antonio Malvassi,0,0,0,0,
ARG,Antonio Marcilla,0,0,0,0,
ARG,Antonio Pacenza,1,0,1,0,
ARG,Antonio Pernigotti,1,0,0,1,
ARG,Antonio Pocov,0,0,0,0,
ARG,Antonio Ramognino,0,0,0,0,
ARG,Antonio Sande,0,0,0,0,
ARG,Antonio Walzer,0,0,0,0,
ARG,Antonio Zucchi,0,0,0,0,
ARG,Argentino Iglesias,1,1,0,0,
ARG,Argentino Jr.,0,0,0,0,
ARG,Argentino Sr.,0,0,0,0,
ARG,Ariel Ortega,1,0,1,0,
ARG,Ariel Sganga,0,0,0,0,
ARG,Ariel Simonet,0,0,0,0,
ARG,Armando Ginaca,0,0,0,0,
ARG,Armando Mazzara,0,0,0,0,
ARG,Armando Trabucco,0,0,0,0,
ARG,Armin Meyer,0,0,0,0,
ARG,Arnoldo Pars,0,0,0,0,
ARG,Arnoldo Pekelharing,0,0,0,0,
ARG,Arturo Amos,0,0,0,0,
ARG,Arturo Costa,0,0,0,0,
ARG,Arturo Gahan,1,1,0,0,
