NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight
AZE,Swimming,0,0,0,15,0,15,26416,0,0,0,0,0.000567838,0
AZE,Taekwondo,1,1,2,8,4,12,870,0.083333333,0.083333333,0.166666667,0.333333333,0.013793103,1111111122
AZE,Trampoline Gymnastics,0,0,0,1,0,1,64,0,0,0,0,0.015625,0
AZE,Triathlon,0,0,0,3,0,3,822,0,0,0,0,0.003649635,0
AZE,Weightlifting,0,0,1,20,1,21,4256,0,0,0.047619048,0.047619048,0.004934211,11
AZE,Wrestling,4,9,16,57,29,86,7734,0.046511628,0.104651163,0.186046512,0.337209302,0.011119731,4.4445E+11
BAH,Athletics,14,11,13,250,38,288,43294,0.048611111,0.038194444,0.045138889,0.131944444,0.006652192,1.41414E+19
BAH,Boxing,0,0,0,7,0,7,6584,0,0,0,0,0.001063183,0
BAH,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0
BAH,Diving,0,0,0,1,0,1,3193,0,0,0,0,0.000313185,0
BAH,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0
BAH,Sailing,2,0,2,50,4,54,7266,0.037037037,0,0.037037037,0.074074074,0.007431874,2222200022
BAH,Swimming,0,0,0,49,0,49,26416,0,0,0,0,0.001854936,0
BAH,Tennis,0,0,0,13,0,13,3446,0,0,0,0,0.00377249,0
BAH,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0
BAN,Archery,0,0,0,7,0,7,2846,0,0,0,0,0.002459592,0
BAN,Athletics,0,0,0,30,0,30,43294,0,0,0,0,0.000692937,0
BAN,Golf,0,0,0,1,0,1,487,0,0,0,0,0.002053388,0
BAN,Gymnastics,0,0,0,3,0,3,26707,0,0,0,0,0.00011233,0
BAN,Shooting,0,0,0,10,0,10,12580,0,0,0,0,0.000794913,0
BAN,Swimming,0,0,0,17,0,17,26416,0,0,0,0,0.000643549,0
BAR,Athletics,0,0,1,116,1,117,43294,0,0,0.008547009,0.008547009,0.002702453,11
BAR,Boxing,0,0,0,9,0,9,6584,0,0,0,0,0.00136695,0
BAR,Cycling,0,0,0,24,0,24,10859,0,0,0,0,0.002210148,0
BAR,Diving,0,0,0,1,0,1,3193,0,0,0,0,0.000313185,0
BAR,Gymnastics,0,0,0,7,0,7,26707,0,0,0,0,0.000262104,0
BAR,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,0
BAR,Sailing,0,0,0,15,0,15,7266,0,0,0,0,0.00206441,0
BAR,Shooting,0,0,0,8,0,8,12580,0,0,0,0,0.00063593,0
BAR,Swimming,0,0,0,40,0,40,26416,0,0,0,0,0.001514234,0
BAR,Synchronized Swimming,0,0,0,1,0,1,909,0,0,0,0,0.00110011,0
BAR,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
BAR,Triathlon,0,0,0,2,0,2,822,0,0,0,0,0.00243309,0
BAR,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0
BDI,Athletics,1,1,0,37,2,39,43294,0.025641026,0.025641026,0,0.051282051,0.000900818,1111111100
BDI,Boxing,0,0,0,1,0,1,6584,0,0,0,0,0.000151883,0
BDI,Judo,0,0,0,3,0,3,4876,0,0,0,0,0.000615258,0
BDI,Swimming,0,0,0,11,0,11,26416,0,0,0,0,0.000416414,0
BEL,3x3 Basketball,0,0,0,4,0,4,128,0,0,0,0,0.03125,0
BEL,Archery,35,14,3,30,52,82,2846,0.426829268,0.170731707,0.036585366,0.634146341,0.028812368,3.53535E+17
BEL,Art Competitions,2,1,5,163,8,171,3578,0.011695906,0.005847953,0.029239766,0.046783626,0.047792063,2222211155
BEL,Artistic Gymnastics,1,0,0,45,1,46,2297,0.02173913,0,0,0.02173913,0.020026121,1111100000
BEL,Athletics,6,11,4,601,21,622,43294,0.009646302,0.017684887,0.006430868,0.033762058,0.014366887,6.66661E+12
BEL,Badminton,0,0,0,9,0,9,1816,0,0,0,0,0.004955947,0
BEL,Basketball,0,0,0,58,0,58,5111,0,0,0,0,0.011348073,0
BEL,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0
BEL,Boxing,1,1,2,56,4,60,6584,0.016666667,0.016666667,0.033333333,0.066666667,0.009113001,1111111122
BEL,Canoe Slalom,0,0,0,1,0,1,256,0,0,0,0,0.00390625,0
BEL,Canoe Sprint,0,0,0,10,0,10,756,0,0,0,0,0.013227513,0
BEL,Canoeing,0,0,0,96,0,96,6171,0,0,0,0,0.015556636,0
BEL,Cycling,13,12,22,293,47,340,10859,0.038235294,0.035294118,0.064705882,0.138235294,0.031310434,1.31313E+19
BEL,Cycling BMX Racing,0,0,0,5,0,5,115,0,0,0,0,0.043478261,0
BEL,Cycling Mountain Bike,0,0,0,5,0,5,144,0,0,0,0,0.034722222,0
BEL,Cycling Road,2,1,1,16,4,20,493,0.1,0.05,0.05,0.2,0.040567951,2222211111
BEL,"Cycling Road, Cycling Track",0,0,0,3,0,3,30,0,0,0,0,0.1,0
BEL,Cycling Track,0,0,1,24,1,25,878,0,0,0.04,0.04,0.028473804,11
BEL,Diving,0,0,0,12,0,12,3193,0,0,0,0,0.003758221,0
BEL,Equestrian,0,0,4,37,4,41,835,0,0,0.097560976,0.097560976,0.049101796,44
BEL,Equestrianism,7,5,11,183,23,206,6344,0.033980583,0.024271845,0.053398058,0.111650485,0.032471627,7.77776E+11
BEL,Fencing,10,19,19,297,48,345,11558,0.028985507,0.055072464,0.055072464,0.139130435,0.029849455,1.0101E+19
BEL,Figure Skating,0,0,0,2,0,2,54,0,0,0,0,0.037037037,0
BEL,Football,14,0,9,44,23,67,7906,0.208955224,0,0.134328358,0.343283582,0.008474576,1.41414E+14
BEL,Golf,0,0,0,9,0,9,487,0,0,0,0,0.018480493,0
BEL,Gymnastics,0,24,24,152,48,200,26707,0,0.12,0.12,0.24,0.007488673,2424242424
BEL,Hockey,18,16,14,236,48,284,6264,0.063380282,0.056338028,0.049295775,0.169014085,0.045338442,1.81818E+19
BEL,Ice Hockey,0,0,0,7,0,7,60,0,0,0,0,0.116666667,0
BEL,Judo,2,1,11,49,14,63,4876,0.031746032,0.015873016,0.174603175,0.222222222,0.012920427,2.22221E+11
BEL,Modern Pentathlon,0,0,0,15,0,15,1821,0,0,0,0,0.008237232,0
BEL,Polo,0,0,0,4,0,4,95,0,0,0,0,0.042105263,0
BEL,Rhythmic Gymnastics,0,0,0,4,0,4,848,0,0,0,0,0.004716981,0
BEL,Rowing,0,26,4,155,30,185,11625,0,0.140540541,0.021621622,0.162162162,0.015913978,26262644
BEL,Sailing,4,8,7,86,19,105,7266,0.038095238,0.076190476,0.066666667,0.180952381,0.014450867,4444488877
BEL,Shooting,1,13,3,201,17,218,12580,0.004587156,0.059633028,0.013761468,0.077981651,0.017329094,1.11111E+12
BEL,Skateboarding,0,0,0,2,0,2,168,0,0,0,0,0.011904762,0
BEL,Sport Climbing,0,0,0,1,0,1,108,0,0,0,0,0.009259259,0
BEL,Swimming,1,2,2,286,5,291,26416,0.003436426,0.006872852,0.006872852,0.017182131,0.011016051,1111122222
BEL,Synchronized Swimming,0,0,0,5,0,5,909,0,0,0,0,0.00550055,0
BEL,Table Tennis,0,0,0,16,0,16,2480,0,0,0,0,0.006451613,0
BEL,Taekwondo,0,0,1,5,1,6,870,0,0,0.166666667,0.166666667,0.006896552,11
BEL,Tennis,1,0,2,86,3,89,3446,0.011235955,0,0.02247191,0.033707865,0.025827046,1111100022
BEL,Triathlon,0,0,0,23,0,23,822,0,0,0,0,0.027980535,0
BEL,Tug-Of-War,0,0,8,0,8,8,170,0,0,1,1,0.047058824,88
BEL,Volleyball,0,0,0,12,0,12,4003,0,0,0,0,0.002997752,0
BEL,Water Polo,0,36,18,46,54,100,4418,0,0.36,0.18,0.54,0.022634676,3636361818
BEL,Weightlifting,1,2,1,45,4,49,4256,0.020408163,0.040816327,0.020408163,0.081632653,0.011513158,1111122211
BEL,Wrestling,0,3,1,109,4,113,7734,0,0.026548673,0.008849558,0.03539823,0.014610809,33311
BEN,Athletics,0,0,0,47,0,47,43294,0,0,0,0,0.001085601,0
BEN,Boxing,0,0,0,13,0,13,6584,0,0,0,0,0.001974484,0
BEN,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0
BEN,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,0
BEN,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,0
BEN,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0
BEN,Swimming,0,0,0,11,0,11,26416,0,0,0,0,0.000416414,0
BEN,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0
BEN,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
BER,Athletics,0,0,0,63,0,63,43294,0,0,0,0,0.001455167,0
BER,Boxing,0,0,1,3,1,4,6584,0,0,0.25,0.25,0.000607533,11
BER,Cycling,0,0,0,4,0,4,10859,0,0,0,0,0.000368358,0
BER,Diving,0,0,0,4,0,4,3193,0,0,0,0,0.00125274,0
BER,Equestrianism,0,0,0,11,0,11,6344,0,0,0,0,0.001733922,0
BER,Rowing,0,0,0,4,0,4,11625,0,0,0,0,0.000344086,0
BER,Sailing,0,0,0,62,0,62,7266,0,0,0,0,0.008532893,0
BER,Swimming,0,0,0,53,0,53,26416,0,0,0,0,0.00200636,0
BER,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
BER,Triathlon,1,0,0,8,1,9,822,0.111111111,0,0,0.111111111,0.010948905,1111100000
BHU,Archery,0,0,0,36,0,36,2846,0,0,0,0,0.012649332,0
BHU,Athletics,0,0,0,1,0,1,43294,0,0,0,0,2.31E-05,0
BHU,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,0
BHU,Shooting,0,0,0,3,0,3,12580,0,0,0,0,0.000238474,0
BHU,Swimming,0,0,0,2,0,2,26416,0,0,0,0,7.57E-05,0
BIH,Athletics,0,0,0,24,0,24,43294,0,0,0,0,0.000554349,0
BIH,Canoeing,0,0,0,3,0,3,6171,0,0,0,0,0.000486145,0
BIH,Judo,0,0,0,10,0,10,4876,0,0,0,0,0.002050861,0
BIH,Shooting,0,0,0,20,0,20,12580,0,0,0,0,0.001589825,0
BIH,Swimming,0,0,0,21,0,21,26416,0,0,0,0,0.000794973,0
BIH,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0
BIH,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0
BIH,Tennis,0,0,0,3,0,3,3446,0,0,0,0,0.000870575,0
BIH,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,0
BIH,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0
BIZ,Athletics,0,0,0,41,0,41,43294,0,0,0,0,0.000947013,0
BIZ,Boxing,0,0,0,1,0,1,6584,0,0,0,0,0.000151883,0
BIZ,Canoe Sprint,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0
BIZ,Cycling,0,0,0,27,0,27,10859,0,0,0,0,0.002486417,0
BIZ,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,0
BIZ,Shooting,0,0,0,6,0,6,12580,0,0,0,0,0.000476948,0
BIZ,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
BIZ,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,0
BLR,Archery,0,0,0,16,0,16,2846,0,0,0,0,0.005621926,0
BLR,Artistic Gymnastics,0,0,0,5,0,5,2297,0,0,0,0,0.002176752,0
BLR,Artistic Swimming,0,0,0,2,0,2,257,0,0,0,0,0.007782101,0
BLR,Athletics,4,6,8,259,18,277,43294,0.014440433,0.02166065,0.028880866,0.064981949,0.006398115,4444466688
BLR,Badminton,0,0,0,6,0,6,1816,0,0,0,0,0.003303965,0
BLR,Basketball,0,0,0,22,0,22,5111,0,0,0,0,0.004304441,0
BLR,Boxing,0,2,0,24,2,26,6584,0,0.076923077,0,0.076923077,0.003948967,22200
BLR,Canoe Sprint,0,4,0,14,4,18,756,0,0.222222222,0,0.222222222,0.023809524,44400
BLR,Canoeing,6,4,12,38,22,60,6171,0.1,0.066666667,0.2,0.366666667,0.009722897,6.66664E+11
BLR,Cycling,0,0,1,37,1,38,10859,0,0,0.026315789,0.026315789,0.003499401,11
BLR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0
BLR,Cycling Track,0,0,0,2,0,2,878,0,0,0,0,0.002277904,0
BLR,Diving,0,0,0,19,0,19,3193,0,0,0,0,0.005950517,0
BLR,Equestrian,0,0,0,1,0,1,835,0,0,0,0,0.001197605,0
BLR,Equestrianism,0,0,0,6,0,6,6344,0,0,0,0,0.000945776,0
BLR,Fencing,0,0,0,24,0,24,11558,0,0,0,0,0.002076484,0
BLR,Football,0,0,0,16,0,16,7906,0,0,0,0,0.002023779,0
BLR,Gymnastics,0,0,4,232,4,236,26707,0,0,0.016949153,0.016949153,0.008836635,44
BLR,Judo,1,0,1,25,2,27,4876,0.037037037,0,0.037037037,0.074074074,0.005537326,1111100011
BLR,Modern Pentathlon,0,0,1,16,1,17,1821,0,0,0.058823529,0.058823529,0.00933553,11
BLR,Rhythmic Gymnastics,0,14,8,32,22,54,848,0,0.259259259,0.148148148,0.407407407,0.063679245,14141488
BLR,Rowing,2,1,14,54,17,71,11625,0.028169014,0.014084507,0.197183099,0.23943662,0.006107527,2.22221E+11
BLR,Sailing,0,0,0,21,0,21,7266,0,0,0,0,0.002890173,0
BLR,Shooting,1,2,4,88,7,95,12580,0.010526316,0.021052632,0.042105263,0.073684211,0.007551669,1111122244
BLR,Swimming,0,2,1,108,3,111,26416,0,0.018018018,0.009009009,0.027027027,0.004201999,22211
BLR,Synchronized Swimming,0,0,0,8,0,8,909,0,0,0,0,0.00880088,0
BLR,Table Tennis,0,0,0,28,0,28,2480,0,0,0,0,0.011290323,0
BLR,Tennis,2,0,1,32,3,35,3446,0.057142857,0,0.028571429,0.085714286,0.010156703,2222200011
BLR,Trampoline Gymnastics,1,0,0,1,1,2,64,0.5,0,0,0.5,0.03125,1111100000
BLR,Trampolining,1,0,0,11,1,12,152,0.083333333,0,0,0.083333333,0.078947368,1111100000
BLR,Weightlifting,1,5,6,38,12,50,4256,0.02,0.1,0.12,0.24,0.01174812,1111155566
BLR,Wrestling,0,6,8,61,14,75,7734,0,0.08,0.106666667,0.186666667,0.00969744,66688
BOH,Art Competitions,0,0,0,1,0,1,3578,0,0,0,0,0.000279486,0
BOH,Athletics,0,1,0,38,1,39,43294,0,0.025641026,0,0.025641026,0.000900818,11100
BOH,Cycling,0,0,0,11,0,11,10859,0,0,0,0,0.001012985,0
BOH,Fencing,0,0,6,45,6,51,11558,0,0,0.117647059,0.117647059,0.004412528,66
BOH,Gymnastics,0,0,0,7,0,7,26707,0,0,0,0,0.000262104,0
BOH,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0
BOH,Shooting,0,0,0,5,0,5,12580,0,0,0,0,0.000397456,0
BOH,Tennis,0,0,5,23,5,28,3446,0,0,0.178571429,0.178571429,0.008125363,55
BOH,Wrestling,0,0,0,10,0,10,7734,0,0,0,0,0.001292992,0
BOL,Art Competitions,0,0,0,1,0,1,3578,0,0,0,0,0.000279486,0
BOL,Athletics,0,0,0,43,0,43,43294,0,0,0,0,0.000993209,0
BOL,Boxing,0,0,0,1,0,1,6584,0,0,0,0,0.000151883,0
BOL,Canoeing,0,0,0,2,0,2,6171,0,0,0,0,0.000324097,0
BOL,Cycling,0,0,0,10,0,10,10859,0,0,0,0,0.000920895,0
BOL,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,0
BOL,Equestrianism,0,0,0,3,0,3,6344,0,0,0,0,0.000472888,0
BOL,Fencing,0,0,0,4,0,4,11558,0,0,0,0,0.000346081,0
BOL,Gymnastics,0,0,0,5,0,5,26707,0,0,0,0,0.000187217,0
BOL,Judo,0,0,0,6,0,6,4876,0,0,0,0,0.001230517,0
BOL,Shooting,0,0,0,20,0,20,12580,0,0,0,0,0.001589825,0
BOL,Swimming,0,0,0,27,0,27,26416,0,0,0,0,0.001022108,0
BOL,Tennis,0,0,0,2,0,2,3446,0,0,0,0,0.000580383,0
BOL,Weightlifting,0,0,0,3,0,3,4256,0,0,0,0,0.000704887,0
BOL,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0
BOT,Athletics,1,7,6,88,14,102,43294,0.009803922,0.068627451,0.058823529,0.137254902,0.002355985,1111177766
BOT,Boxing,0,0,0,12,0,12,6584,0,0,0,0,0.0018226,0
BOT,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,0
BOT,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0
BOT,Swimming,0,0,0,8,0,8,26416,0,0,0,0,0.000302847,0
BOT,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,0
BRA,Archery,0,0,0,29,0,29,2846,0,0,0,0,0.01018974,0
BRA,Art Competitions,0,0,0,1,0,1,3578,0,0,0,0,0.000279486,0
BRA,Artistic Gymnastics,2,3,5,76,10,86,2297,0.023255814,0.034883721,0.058139535,0.11627907,0.037440139,2222233355
BRA,Athletics,5,8,17,612,30,642,43294,0.007788162,0.012461059,0.026479751,0.046728972,0.014828845,5.55559E+11
BRA,Badminton,0,0,0,6,0,6,1816,0,0,0,0,0.003303965,0
BRA,Basketball,0,12,46,209,58,267,5111,0,0.04494382,0.172284644,0.217228464,0.052240266,1212124646
BRA,Beach Volleyball,8,14,6,36,28,64,756,0.125,0.21875,0.09375,0.4375,0.084656085,8.88881E+12
BRA,Boxing,2,2,5,88,9,97,6584,0.020618557,0.020618557,0.051546392,0.092783505,0.014732685,2222222255
BRA,Canoe Slalom,0,0,0,9,0,9,256,0,0,0,0,0.03515625,0
BRA,Canoe Sprint,1,1,0,10,2,12,756,0.083333333,0.083333333,0,0.166666667,0.015873016,1111111100
BRA,Canoeing,0,3,1,45,4,49,6171,0,0.06122449,0.020408163,0.081632653,0.007940366,33311
BRA,Cycling,0,0,0,95,0,95,10859,0,0,0,0,0.008748504,0
BRA,Cycling BMX Freestyle,0,0,0,1,0,1,42,0,0,0,0,0.023809524,0
BRA,Cycling BMX Racing,0,0,0,3,0,3,115,0,0,0,0,0.026086957,0
BRA,Cycling Mountain Bike,0,0,0,5,0,5,144,0,0,0,0,0.034722222,0
BRA,Cycling Road,0,0,0,2,0,2,493,0,0,0,0,0.004056795,0
BRA,Diving,0,0,0,51,0,51,3193,0,0,0,0,0.01597244,0
BRA,Equestrian,0,0,0,34,0,34,835,0,0,0,0,0.040718563,0
BRA,Equestrianism,1,0,8,161,9,170,6344,0.005882353,0,0.047058824,0.052941176,0.026796974,1111100088
BRA,Fencing,0,0,0,99,0,99,11558,0,0,0,0,0.008565496,0
BRA,Football,39,107,34,192,180,372,7906,0.10483871,0.287634409,0.091397849,0.483870968,0.047052871,3.93939E+22
BRA,Golf,0,0,0,3,0,3,487,0,0,0,0,0.006160164,0
BRA,Gymnastics,1,2,1,197,4,201,26707,0.004975124,0.009950249,0.004975124,0.019900498,0.007526117,1111122211
BRA,Handball,0,0,0,192,0,192,4419,0,0,0,0,0.043448744,0
BRA,Hockey,0,0,0,16,0,16,6264,0,0,0,0,0.002554278,0
BRA,Judo,5,4,28,130,37,167,4876,0.02994012,0.023952096,0.167664671,0.221556886,0.034249385,5.55554E+11
BRA,Marathon Swimming,1,0,0,2,1,3,89,0.333333333,0,0,0.333333333,0.033707865,1111100000
BRA,"Marathon Swimming, Swimming",0,0,0,5,0,5,52,0,0,0,0,0.096153846,0
BRA,Modern Pentathlon,0,0,1,32,1,33,1821,0,0,0.03030303,0.03030303,0.018121911,11
BRA,Rhythmic Gymnastics,0,0,0,37,0,37,848,0,0,0,0,0.043632075,0
BRA,Rowing,0,0,0,140,0,140,11625,0,0,0,0,0.012043011,0
BRA,Rugby Sevens,0,0,0,52,0,52,928,0,0,0,0,0.056034483,0
BRA,Sailing,14,6,16,170,36,206,7266,0.067961165,0.029126214,0.077669903,0.174757282,0.028351225,1.41414E+16
BRA,Shooting,1,2,5,119,8,127,12580,0.007874016,0.015748031,0.039370079,0.062992126,0.01009539,1111122255
BRA,Skateboarding,0,3,2,19,5,24,168,0,0.125,0.083333333,0.208333333,0.142857143,33322
BRA,Surfing,1,1,1,7,3,10,88,0.1,0.1,0.1,0.3,0.113636364,1111111111
BRA,Swimming,1,4,17,570,22,592,26416,0.001689189,0.006756757,0.028716216,0.037162162,0.02241066,1.11114E+11
BRA,Synchronized Swimming,0,0,0,33,0,33,909,0,0,0,0,0.03630363,0
BRA,Table Tennis,0,0,0,78,0,78,2480,0,0,0,0,0.031451613,0
BRA,Taekwondo,0,0,3,17,3,20,870,0,0,0.15,0.15,0.022988506,33
BRA,Tennis,0,0,2,59,2,61,3446,0,0,0.032786885,0.032786885,0.017701683,22
BRA,Trampoline Gymnastics,0,0,0,2,0,2,64,0,0,0,0,0.03125,0
BRA,Trampolining,0,0,0,1,0,1,152,0,0,0,0,0.006578947,0
BRA,Triathlon,0,0,0,27,0,27,822,0,0,0,0,0.032846715,0
BRA,Volleyball,60,48,37,190,145,335,4003,0.179104478,0.143283582,0.110447761,0.432835821,0.083687235,6.06061E+19
BRA,Water Polo,0,0,0,96,0,96,4418,0,0,0,0,0.021729289,0
BRA,Weightlifting,0,0,0,29,0,29,4256,0,0,0,0,0.00681391,0
BRA,Wrestling,0,0,0,17,0,17,7734,0,0,0,0,0.002198086,0
BRN,Athletics,2,3,1,89,6,95,43294,0.021052632,0.031578947,0.010526316,0.063157895,0.002194299,2222233311
BRN,Boxing,0,0,0,1,0,1,6584,0,0,0,0,0.000151883,0
BRN,Cycling,0,0,0,7,0,7,10859,0,0,0,0,0.000644627,0
BRN,Fencing,0,0,0,7,0,7,11558,0,0,0,0,0.000605641,0
BRN,Handball,0,0,0,16,0,16,4419,0,0,0,0,0.003620729,0
BRN,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,0
BRN,Modern Pentathlon,0,0,0,12,0,12,1821,0,0,0,0,0.006589786,0
BRN,Sailing,0,0,0,5,0,5,7266,0,0,0,0,0.000688137,0
BRN,Shooting,0,0,0,10,0,10,12580,0,0,0,0,0.000794913,0
BRN,Swimming,0,0,0,16,0,16,26416,0,0,0,0,0.000605694,0
BRN,Weightlifting,0,0,1,1,1,2,4256,0,0,0.5,0.5,0.000469925,11
BRN,Wrestling,1,0,0,1,1,2,7734,0.5,0,0,0.5,0.000258598,1111100000
BRU,Athletics,0,0,0,8,0,8,43294,0,0,0,0,0.000184783,0
BRU,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,0
BRU,Shooting,0,0,0,2,0,2,12580,0,0,0,0,0.000158983,0
BRU,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,0
BUL,Archery,0,0,0,7,0,7,2846,0,0,0,0,0.002459592,0
BUL,Art Competitions,0,0,0,5,0,5,3578,0,0,0,0,0.001397429,0
BUL,Artistic Gymnastics,0,0,0,19,0,19,2297,0,0,0,0,0.008271659,0
BUL,Athletics,5,8,6,298,19,317,43294,0.015772871,0.025236593,0.018927445,0.059936909,0.007322031,5555588866
BUL,Badminton,0,0,0,38,0,38,1816,0,0,0,0,0.02092511,0
BUL,Basketball,0,12,12,61,24,85,5111,0,0.141176471,0.141176471,0.282352941,0.016630796,1212121212
BUL,Beach Volleyball,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0
BUL,Boxing,5,5,10,87,20,107,6584,0.046728972,0.046728972,0.093457944,0.186915888,0.016251519,5.55556E+11
BUL,Canoe Sprint,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0
BUL,Canoeing,4,6,18,105,28,133,6171,0.030075188,0.045112782,0.135338346,0.210526316,0.021552423,4.44447E+11
BUL,Cycling,0,0,0,81,0,81,10859,0,0,0,0,0.00745925,0
BUL,Diving,0,0,0,5,0,5,3193,0,0,0,0,0.001565925,0
BUL,Equestrianism,0,3,0,72,3,75,6344,0,0.04,0,0.04,0.011822194,33300
BUL,Fencing,0,0,0,47,0,47,11558,0,0,0,0,0.004066447,0
BUL,Football,0,18,14,37,32,69,7906,0,0.260869565,0.202898551,0.463768116,0.008727549,1818181414
BUL,Gymnastics,2,2,6,964,10,974,26707,0.002053388,0.002053388,0.006160164,0.01026694,0.036469839,2222222266
BUL,Judo,0,1,2,29,3,32,4876,0,0.03125,0.0625,0.09375,0.006562756,11122
BUL,Karate,1,0,0,0,1,1,81,1,0,0,1,0.012345679,1111100000
BUL,Modern Pentathlon,0,0,0,29,0,29,1821,0,0,0,0,0.015925316,0
BUL,Rhythmic Gymnastics,5,8,11,38,24,62,848,0.080645161,0.129032258,0.177419355,0.387096774,0.073113208,5.55559E+11
BUL,Rowing,5,13,16,144,34,178,11625,0.028089888,0.073033708,0.08988764,0.191011236,0.015311828,5.55551E+14
BUL,Sailing,0,0,0,11,0,11,7266,0,0,0,0,0.0015139,0
BUL,Shooting,4,7,6,134,17,151,12580,0.026490066,0.046357616,0.039735099,0.112582781,0.01200318,4444477766
BUL,Swimming,1,1,1,137,3,140,26416,0.007142857,0.007142857,0.007142857,0.021428571,0.005299818,1111111111
BUL,Synchronized Swimming,0,0,0,2,0,2,909,0,0,0,0,0.00220022,0
BUL,Table Tennis,0,0,0,4,0,4,2480,0,0,0,0,0.001612903,0
BUL,Taekwondo,0,0,1,0,1,1,870,0,0,1,1,0.001149425,11
BUL,Tennis,0,0,1,16,1,17,3446,0,0,0.058823529,0.058823529,0.004933256,11
BUL,Volleyball,0,12,10,84,22,106,4003,0,0.113207547,0.094339623,0.20754717,0.02648014,1212121010
BUL,Water Polo,0,0,0,22,0,22,4418,0,0,0,0,0.004979629,0
BUL,Weightlifting,13,16,9,60,38,98,4256,0.132653061,0.163265306,0.091836735,0.387755102,0.023026316,1.31313E+17
BUL,Wrestling,18,32,23,163,73,236,7734,0.076271186,0.13559322,0.097457627,0.309322034,0.030514611,1.81818E+19
BUR,Athletics,0,0,1,30,1,31,43294,0,0,0.032258065,0.032258065,0.000716035,11
BUR,Boxing,0,0,0,4,0,4,6584,0,0,0,0,0.000607533,0
BUR,Cycling Road,0,0,0,2,0,2,493,0,0,0,0,0.004056795,0
BUR,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,0
BUR,Judo,0,0,0,8,0,8,4876,0,0,0,0,0.001640689,0
BUR,Swimming,0,0,0,11,0,11,26416,0,0,0,0,0.000416414,0
BUR,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,0
CAF,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0
CAF,Athletics,0,0,0,31,0,31,43294,0,0,0,0,0.000716035,0
CAF,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0
CAF,Boxing,0,0,0,6,0,6,6584,0,0,0,0,0.0009113,0
CAF,Cycling,0,0,0,7,0,7,10859,0,0,0,0,0.000644627,0
CAF,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,0
CAF,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,0
CAF,Taekwondo,0,0,0,4,0,4,870,0,0,0,0,0.004597701,0
CAF,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0
CAM,Athletics,0,0,0,19,0,19,43294,0,0,0,0,0.00043886,0
CAM,Boxing,0,0,0,5,0,5,6584,0,0,0,0,0.000759417,0
