NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
NED,Marathon Swimming,0,0,1,1,1,2
NED,Modern Pentathlon,0,0,18,0,0,18
NED,Rowing,69,25,352,59,153,505
NED,Sailing,15,12,173,20,47,220
NED,Shooting,5,0,169,1,6,175
NED,Skateboarding,0,0,2,0,0,2
NED,Softball,0,0,30,0,0,30
NED,Swimming,36,30,613,50,116,729
NED,Synchronized Swimming,0,0,14,0,0,14
NED,Table Tennis,0,0,43,0,0,43
NED,Taekwondo,0,0,7,0,0,7
NED,Tennis,2,0,54,2,4,58
NED,Trampolining,0,0,4,0,0,4
NED,Triathlon,0,0,19,0,0,19
NED,Tug-Of-War,0,0,0,8,8,8
NED,Volleyball,0,12,81,12,24,105
NED,Water Polo,19,12,177,0,31,208
NED,Weightlifting,3,0,21,0,3,24
NED,Wrestling,0,0,44,0,0,44
NEP,Archery,0,0,1,0,0,1
NEP,Athletics,0,0,40,0,0,40
NEP,Boxing,0,0,15,0,0,15
NEP,Judo,0,0,5,0,0,5
NEP,Shooting,0,0,8,0,0,8
NEP,Swimming,0,0,14,0,0,14
NEP,Taekwondo,0,0,3,0,0,3
NEP,Weightlifting,0,0,7,0,0,7
NFL,Athletics,0,0,1,0,0,1
NGR,Artistic Gymnastics,0,0,7,0,0,7
NGR,Athletics,25,7,396,10,42,438
NGR,Badminton,0,0,8,0,0,8
NGR,Basketball,0,0,59,0,0,59
NGR,Boxing,3,0,67,3,6,73
NGR,Canoe Sprint,0,0,1,0,0,1
NGR,Canoeing,0,0,2,0,0,2
NGR,Football,18,16,113,16,50,163
NGR,Handball,0,0,16,0,0,16
NGR,Judo,0,0,11,0,0,11
NGR,Rowing,0,0,2,0,0,2
NGR,Swimming,0,0,13,0,0,13
NGR,Table Tennis,0,0,76,0,0,76
NGR,Taekwondo,1,0,7,0,1,8
NGR,Tennis,0,0,6,0,0,6
NGR,Weightlifting,0,0,26,1,1,27
NGR,Wrestling,0,0,39,1,1,40
NIG,Athletics,0,0,23,0,0,23
NIG,Boxing,1,0,12,0,1,13
NIG,Judo,0,0,4,0,0,4
NIG,Rowing,0,0,1,0,0,1
NIG,Swimming,0,0,10,0,0,10
NIG,Taekwondo,0,0,2,1,1,3
NOR,Archery,0,0,18,0,0,18
NOR,Art Competitions,0,0,16,1,1,17
NOR,Artistic Gymnastics,0,0,5,0,0,5
NOR,Athletics,8,9,344,6,23,367
NOR,Badminton,0,0,3,0,0,3
NOR,Beach Volleyball,0,2,24,0,2,26
NOR,Boxing,2,1,49,2,5,54
NOR,Canoe Sprint,0,0,1,0,0,1
NOR,Canoeing,8,9,78,5,22,100
NOR,Cycling,2,2,148,0,4,152
NOR,Cycling BMX Racing,0,0,1,0,0,1
NOR,Cycling Mountain Bike,0,0,1,0,0,1
NOR,Cycling Road,0,0,8,0,0,8
NOR,Cycling Track,0,0,1,0,0,1
NOR,Diving,0,0,25,0,0,25
NOR,Equestrian,0,0,1,0,0,1
NOR,Equestrianism,0,0,57,3,3,60
NOR,Fencing,0,0,103,1,1,104
NOR,Figure Skating,1,0,2,3,4,6
NOR,Football,30,17,71,0,47,118
NOR,Golf,0,0,6,0,0,6
NOR,Gymnastics,22,44,225,55,121,346
NOR,Handball,44,28,46,28,100,146
NOR,Judo,0,0,4,0,0,4
NOR,Modern Pentathlon,0,0,6,0,0,6
NOR,Rhythmic Gymnastics,0,0,1,0,0,1
NOR,Rowing,39,4,116,19,62,178
NOR,Sailing,8,81,148,37,126,274
NOR,Shooting,15,29,346,33,77,423
NOR,Swimming,1,0,110,1,2,112
NOR,Taekwondo,0,0,3,2,2,5
NOR,Tennis,1,0,33,0,1,34
NOR,Triathlon,0,1,4,0,1,5
NOR,Weightlifting,0,1,13,0,1,14
NOR,Wrestling,2,4,80,2,8,88
NRU,Athletics,0,0,1,0,0,1
NRU,Judo,0,0,2,0,0,2
NRU,Weightlifting,0,0,12,0,0,12
NZL,Archery,0,0,10,0,0,10
NZL,Artistic Gymnastics,0,0,7,0,0,7
NZL,Athletics,13,10,225,3,26,251
NZL,Badminton,0,0,15,0,0,15
NZL,Basketball,0,0,60,0,0,60
NZL,Beach Volleyball,0,0,2,0,0,2
NZL,Boxing,2,1,25,1,4,29
NZL,Canoe Slalom,0,0,3,0,0,3
NZL,Canoe Sprint,0,4,9,0,4,13
NZL,Canoeing,2,12,57,4,18,75
NZL,Cycling,12,1,212,5,18,230
NZL,Cycling BMX Racing,0,0,1,0,0,1
NZL,Cycling Mountain Bike,0,0,1,0,0,1
NZL,Cycling Road,0,0,4,0,0,4
NZL,Cycling Track,0,0,29,2,2,31
NZL,Diving,0,0,7,0,0,7
NZL,Equestrian,0,0,15,0,0,15
NZL,Equestrianism,15,3,98,5,23,121
NZL,Fencing,0,0,8,0,0,8
NZL,Football,0,0,124,0,0,124
NZL,Golf,1,0,3,1,2,5
NZL,Gymnastics,0,0,51,0,0,51
NZL,Hockey,0,14,313,0,14,327
NZL,Judo,0,0,19,0,0,19
NZL,Karate,0,0,1,0,0,1
NZL,Modern Pentathlon,0,0,1,0,0,1
NZL,Rhythmic Gymnastics,0,0,2,0,0,2
NZL,Rowing,30,43,194,19,92,286
NZL,Rugby Sevens,0,13,13,25,38,51
NZL,Sailing,6,14,129,15,35,164
NZL,Shooting,1,0,42,1,2,44
NZL,Softball,0,0,15,0,0,15
NZL,Surfing,0,0,2,0,0,2
NZL,Swimming,3,2,315,1,6,321
NZL,Synchronized Swimming,0,0,6,0,0,6
NZL,Table Tennis,0,0,17,0,0,17
NZL,Taekwondo,0,0,9,0,0,9
NZL,Tennis,2,0,9,0,2,11
NZL,Trampoline Gymnastics,1,0,1,0,1,2
NZL,Trampolining,0,0,1,0,0,1
NZL,Triathlon,2,1,28,1,4,32
NZL,Water Polo,0,1,0,0,1,1
NZL,Weightlifting,0,0,29,0,0,29
NZL,Wrestling,0,0,17,0,0,17
OMA,Athletics,0,0,40,0,0,40
OMA,Boxing,0,0,2,0,0,2
OMA,Cycling,0,0,1,0,0,1
OMA,Sailing,0,0,1,0,0,1
OMA,Shooting,0,0,22,0,0,22
OMA,Swimming,0,0,4,0,0,4
OMA,Weightlifting,0,0,1,0,0,1
PAK,Athletics,0,0,132,0,0,132
PAK,Badminton,0,0,1,0,0,1
PAK,Boxing,1,0,47,0,1,48
PAK,Cycling,0,0,31,0,0,31
PAK,Hockey,32,42,126,45,119,245
PAK,Judo,0,0,2,0,0,2
PAK,Rowing,0,0,3,0,0,3
PAK,Sailing,0,0,10,0,0,10
PAK,Shooting,0,0,25,0,0,25
PAK,Swimming,0,0,27,0,0,27
PAK,Table Tennis,0,0,1,0,0,1
PAK,Weightlifting,0,0,13,0,0,13
PAK,Wrestling,1,0,31,0,1,32
PAN,Athletics,2,1,37,0,3,40
PAN,Basketball,0,0,12,0,0,12
PAN,Boxing,0,0,6,0,0,6
PAN,Canoeing,0,0,1,0,0,1
PAN,Cycling Road,0,0,1,0,0,1
PAN,Fencing,0,0,3,0,0,3
PAN,Gymnastics,0,0,4,0,0,4
PAN,Judo,0,0,6,0,0,6
PAN,Shooting,0,0,4,0,0,4
PAN,Swimming,0,0,36,0,0,36
PAN,Taekwondo,0,0,2,0,0,2
PAN,Weightlifting,0,0,17,0,0,17
PAN,Wrestling,0,0,18,0,0,18
PAR,Athletics,0,0,33,0,0,33
PAR,Boxing,0,0,4,0,0,4
PAR,Cycling Road,0,0,1,0,0,1
PAR,Fencing,0,0,9,0,0,9
PAR,Football,0,0,17,17,17,34
PAR,Golf,0,0,3,0,0,3
PAR,Judo,0,0,5,0,0,5
PAR,Rowing,0,0,6,0,0,6
PAR,Sailing,0,0,2,0,0,2
PAR,Shooting,0,0,10,0,0,10
PAR,Swimming,0,0,23,0,0,23
PAR,Table Tennis,0,0,3,0,0,3
PAR,Tennis,0,0,10,0,0,10
PER,Art Competitions,0,0,3,0,0,3
PER,Artistic Gymnastics,0,0,5,0,0,5
PER,Athletics,0,0,88,0,0,88
PER,Badminton,0,0,6,0,0,6
PER,Basketball,0,0,32,0,0,32
PER,Boxing,0,0,10,0,0,10
PER,Canoeing,0,0,1,0,0,1
PER,Cycling,0,0,26,0,0,26
PER,Cycling Road,0,0,1,0,0,1
PER,Diving,0,0,3,0,0,3
PER,Equestrianism,0,0,2,0,0,2
PER,Fencing,0,0,9,0,0,9
PER,Football,0,0,31,0,0,31
PER,Gymnastics,0,0,4,0,0,4
PER,Judo,0,0,6,0,0,6
PER,Karate,0,0,1,0,0,1
PER,Modern Pentathlon,0,0,2,0,0,2
PER,Rowing,0,0,13,0,0,13
PER,Sailing,0,0,11,0,0,11
PER,Shooting,0,1,89,2,3,92
PER,Skateboarding,0,0,1,0,0,1
PER,Surfing,0,0,4,0,0,4
PER,Swimming,0,0,83,0,0,83
PER,Table Tennis,0,0,11,0,0,11
PER,Taekwondo,0,0,3,0,0,3
PER,Tennis,0,0,4,0,0,4
PER,Volleyball,0,0,63,12,12,75
PER,Weightlifting,0,0,14,0,0,14
PER,Wrestling,0,0,23,0,0,23
PHI,Archery,0,0,10,0,0,10
PHI,Art Competitions,0,0,2,0,0,2
PHI,Artistic Gymnastics,0,0,7,0,0,7
PHI,Athletics,2,0,96,0,2,98
PHI,Badminton,0,0,1,0,0,1
PHI,Basketball,0,0,79,0,0,79
PHI,Boxing,4,0,71,4,8,79
PHI,Cycling,0,0,27,0,0,27
PHI,Diving,0,0,4,0,0,4
PHI,Equestrianism,0,0,3,0,0,3
PHI,Fencing,0,0,2,0,0,2
PHI,Golf,0,0,4,0,0,4
PHI,Gymnastics,0,0,20,0,0,20
PHI,Judo,0,0,16,0,0,16
PHI,Rowing,0,0,3,0,0,3
PHI,Sailing,0,0,20,0,0,20
PHI,Shooting,0,0,73,0,0,73
PHI,Skateboarding,0,0,1,0,0,1
PHI,Swimming,2,0,199,0,2,201
PHI,Table Tennis,0,0,1,0,0,1
PHI,Taekwondo,0,0,11,0,0,11
PHI,Weightlifting,0,1,23,1,2,25
PHI,Wrestling,0,0,26,0,0,26
PLE,Athletics,0,0,11,0,0,11
PLE,Equestrianism,0,0,1,0,0,1
PLE,Judo,0,0,3,0,0,3
PLE,Swimming,0,0,10,0,0,10
PLE,Weightlifting,0,0,1,0,0,1
PLW,Athletics,0,0,10,0,0,10
PLW,Canoeing,0,0,2,0,0,2
PLW,Judo,0,0,1,0,0,1
PLW,Swimming,0,0,9,0,0,9
PLW,Weightlifting,0,0,2,0,0,2
PLW,Wrestling,0,0,4,0,0,4
PNG,Athletics,0,0,61,0,0,61
PNG,Boxing,0,0,16,0,0,16
PNG,Judo,0,0,2,0,0,2
PNG,Sailing,0,0,4,0,0,4
PNG,Shooting,0,0,3,0,0,3
PNG,Swimming,0,0,14,0,0,14
PNG,Taekwondo,0,0,4,0,0,4
PNG,Weightlifting,0,0,12,0,0,12
POL,3x3 Basketball,0,0,4,0,0,4
POL,Archery,3,0,66,1,4,70
POL,Art Competitions,3,3,155,2,8,163
POL,Artistic Gymnastics,0,0,5,0,0,5
POL,Athletics,20,41,834,34,95,929
POL,Badminton,0,0,32,0,0,32
POL,Basketball,0,0,82,0,0,82
POL,Beach Volleyball,0,0,12,0,0,12
POL,Boxing,26,8,98,9,43,141
POL,Canoe Slalom,0,0,4,0,0,4
POL,Canoe Sprint,4,0,9,2,6,15
POL,Canoeing,24,0,251,13,37,288
POL,Cycling,5,0,218,19,24,242
POL,Cycling Mountain Bike,0,0,2,0,0,2
POL,Cycling Road,0,0,8,0,0,8
POL,Cycling Track,0,0,25,0,0,25
POL,Diving,0,0,21,0,0,21
POL,Equestrian,0,0,5,0,0,5
POL,Equestrianism,4,1,113,10,15,128
POL,Fencing,38,8,340,36,82,422
POL,Football,0,17,56,33,50,106
POL,Golf,0,0,1,0,0,1
POL,Gymnastics,7,1,632,1,9,641
POL,Handball,14,0,58,0,14,72
POL,Hockey,0,0,92,0,0,92
POL,Judo,2,3,73,3,8,81
POL,Modern Pentathlon,1,5,55,0,6,61
POL,Rhythmic Gymnastics,0,0,15,0,0,15
POL,Rowing,33,10,277,13,56,333
POL,Sailing,3,1,99,2,6,105
POL,Shooting,5,4,177,3,12,189
POL,Skateboarding,0,0,1,0,0,1
POL,Sport Climbing,0,0,1,0,0,1
POL,Swimming,2,1,281,3,6,287
POL,Table Tennis,0,0,47,0,0,47
POL,Taekwondo,0,0,6,0,0,6
POL,Tennis,0,0,48,0,0,48
POL,Triathlon,0,0,7,0,0,7
POL,Volleyball,22,12,118,0,34,152
POL,Weightlifting,21,5,88,6,32,120
POL,Wrestling,13,5,157,9,27,184
POR,Archery,0,0,8,0,0,8
POR,Art Competitions,0,0,1,0,0,1
POR,Artistic Gymnastics,0,0,5,0,0,5
POR,Athletics,4,5,334,3,12,346
POR,Badminton,0,0,12,0,0,12
POR,Beach Volleyball,0,0,8,0,0,8
POR,Boxing,0,0,1,0,0,1
POR,Canoe Slalom,0,0,1,0,0,1
POR,Canoe Sprint,1,0,8,0,1,9
POR,Canoeing,0,0,51,2,2,53
POR,Cycling,0,0,37,1,1,38
POR,Cycling Mountain Bike,0,0,1,0,0,1
POR,Cycling Road,0,0,4,0,0,4
POR,Cycling Track,0,0,1,0,0,1
POR,Diving,0,0,1,0,0,1
POR,Equestrian,0,0,9,0,0,9
POR,Equestrianism,10,0,106,0,10,116
POR,Fencing,6,0,107,0,6,113
POR,Football,0,0,65,0,0,65
POR,Golf,0,0,2,0,0,2
POR,Gymnastics,0,0,146,0,0,146
POR,Handball,0,0,15,0,0,15
POR,Judo,3,0,58,0,3,61
POR,Marathon Swimming,0,0,2,0,0,2
POR,Modern Pentathlon,0,0,18,0,0,18
POR,Rhythmic Gymnastics,0,0,3,0,0,3
POR,Rowing,0,0,43,0,0,43
POR,Sailing,4,0,125,4,8,133
POR,Shooting,0,0,124,1,1,125
POR,Skateboarding,0,0,1,0,0,1
POR,Surfing,0,0,2,0,0,2
POR,Swimming,0,0,170,0,0,170
POR,Table Tennis,0,0,23,0,0,23
POR,Taekwondo,0,0,3,0,0,3
POR,Tennis,0,0,16,0,0,16
POR,Trampoline Gymnastics,0,0,1,0,0,1
POR,Trampolining,0,0,7,0,0,7
POR,Triathlon,0,0,11,1,1,12
POR,Water Polo,0,0,9,0,0,9
POR,Weightlifting,0,0,10,0,0,10
POR,Wrestling,0,0,20,0,0,20
PRK,Archery,0,0,19,0,0,19
PRK,Athletics,0,0,40,0,0,40
PRK,Boxing,3,2,17,3,8,25
PRK,Cycling,0,0,3,0,0,3
PRK,Diving,0,0,31,0,0,31
PRK,Football,0,0,46,0,0,46
PRK,Gymnastics,0,3,258,0,3,261
PRK,Judo,4,2,27,2,8,35
PRK,Rhythmic Gymnastics,0,0,2,0,0,2
PRK,Rowing,0,0,6,0,0,6
PRK,Shooting,2,1,59,0,3,62
PRK,Synchronized Swimming,0,0,6,0,0,6
PRK,Table Tennis,4,0,47,1,5,52
PRK,Volleyball,11,0,0,0,11,11
PRK,Weightlifting,5,5,34,7,17,51
PRK,Wrestling,5,3,22,2,10,32
PUR,Archery,0,0,7,0,0,7
PUR,Athletics,1,1,156,0,2,158
PUR,Baseball,0,0,20,0,0,20
PUR,Basketball,0,0,120,0,0,120
PUR,Beach Volleyball,0,0,2,0,0,2
PUR,Boxing,5,0,84,1,6,90
PUR,Cycling,0,0,5,0,0,5
PUR,Diving,0,0,15,0,0,15
PUR,Equestrian,0,0,1,0,0,1
PUR,Equestrianism,0,0,7,0,0,7
PUR,Fencing,0,0,13,0,0,13
PUR,Golf,0,0,2,0,0,2
PUR,Gymnastics,0,0,45,0,0,45
PUR,Judo,0,0,39,0,0,39
PUR,Rowing,0,0,3,0,0,3
PUR,Sailing,0,0,44,0,0,44
PUR,Shooting,0,0,62,0,0,62
PUR,Skateboarding,0,0,2,0,0,2
PUR,Softball,0,0,15,0,0,15
PUR,Swimming,0,0,189,0,0,189
PUR,Synchronized Swimming,0,0,2,0,0,2
PUR,Table Tennis,0,0,5,0,0,5
PUR,Taekwondo,0,0,5,0,0,5
PUR,Tennis,0,1,4,0,1,5
PUR,Triathlon,0,0,1,0,0,1
PUR,Volleyball,0,0,12,0,0,12
PUR,Weightlifting,0,0,33,0,0,33
PUR,Wrestling,0,0,26,1,1,27
QAT,Archery,0,0,1,0,0,1
QAT,Athletics,2,1,99,1,4,103
QAT,Beach Volleyball,2,0,2,0,2,4
QAT,Boxing,0,0,2,0,0,2
QAT,Equestrianism,0,0,8,0,0,8
QAT,Fencing,0,0,1,0,0,1
QAT,Football,0,0,31,0,0,31
QAT,Handball,0,0,15,0,0,15
QAT,Judo,0,0,2,0,0,2
QAT,Rowing,0,0,1,0,0,1
QAT,Sailing,0,0,2,0,0,2
QAT,Shooting,1,0,18,0,1,19
QAT,Swimming,0,0,9,0,0,9
QAT,Table Tennis,0,0,4,0,0,4
QAT,Taekwondo,0,0,1,0,0,1
QAT,Weightlifting,1,1,4,0,2,6
RHO,Athletics,0,0,4,0,0,4
RHO,Boxing,0,0,4,0,0,4
RHO,Diving,0,0,1,0,0,1
RHO,Sailing,0,0,2,0,0,2
RHO,Shooting,0,0,1,0,0,1
ROC,3x3 Basketball,0,0,0,8,8,8
ROC,Archery,0,0,5,4,4,9
ROC,Artistic Gymnastics,4,8,66,2,14,80
ROC,Artistic Swimming,0,10,0,0,10,10
ROC,Athletics,0,1,8,1,2,10
ROC,Badminton,0,0,4,0,0,4
ROC,Beach Volleyball,0,0,4,2,2,6
ROC,Boxing,4,1,5,1,6,11
ROC,Canoe Slalom,0,0,4,0,0,4
ROC,Canoe Sprint,0,0,28,0,0,28
ROC,Cycling BMX Freestyle,0,0,2,0,0,2
ROC,Cycling BMX Racing,0,0,3,0,0,3
ROC,Cycling Mountain Bike,0,0,2,0,0,2
ROC,Cycling Road,0,0,5,0,0,5
ROC,Cycling Track,5,0,17,0,5,22
ROC,Diving,2,0,9,0,2,11
ROC,Equestrian,0,0,10,0,0,10
ROC,Fencing,1,9,22,10,20,42
ROC,Handball,0,0,0,15,15,15
ROC,Judo,3,0,21,0,3,24
ROC,Marathon Swimming,0,0,2,0,0,2
ROC,Modern Pentathlon,0,0,3,0,0,3
ROC,Rhythmic Gymnastics,0,0,1,6,6,7
ROC,Rowing,0,0,7,3,3,10
ROC,Rugby Sevens,0,0,13,0,0,13
ROC,Sailing,0,0,6,0,0,6
ROC,Shooting,3,2,21,5,10,31
ROC,Sport Climbing,0,0,3,0,0,3
ROC,Swimming,1,2,77,7,10,87
ROC,Table Tennis,0,0,3,0,0,3
ROC,Taekwondo,1,2,0,1,4,4
ROC,Tennis,0,2,13,3,5,18
ROC,Trampoline Gymnastics,0,0,4,0,0,4
ROC,Triathlon,0,0,8,0,0,8
ROC,Volleyball,0,0,12,12,12,24
ROC,Water Polo,0,0,13,0,0,13
ROC,Weightlifting,0,0,2,0,0,2
ROC,Wrestling,4,4,9,0,8,17
ROT,Athletics,0,0,6,0,0,6
ROT,Judo,0,0,2,0,0,2
ROT,Swimming,0,0,4,0,0,4
ROU,3x3 Basketball,0,0,4,0,0,4
ROU,Archery,0,0,6,0,0,6
ROU,Art Competitions,0,0,3,0,0,3
ROU,Artistic Gymnastics,0,0,7,0,0,7
ROU,Athletics,10,11,299,14,35,334
ROU,Badminton,0,0,1,0,0,1
ROU,Basketball,0,0,12,0,0,12
ROU,Boxing,15,1,92,9,25,117
ROU,Canoe Sprint,0,0,4,0,0,4
ROU,Canoeing,25,18,155,24,67,222
ROU,Cycling,0,0,35,0,0,35
ROU,Cycling Mountain Bike,0,0,1,0,0,1
ROU,Cycling Road,0,0,1,0,0,1
ROU,Diving,0,0,23,0,0,23
ROU,Equestrianism,3,0,53,1,4,57
ROU,Fencing,26,7,265,15,48,313
ROU,Football,0,0,62,0,0,62
ROU,Gymnastics,55,40,1037,40,135,1172
ROU,Handball,44,0,87,14,58,145
ROU,Judo,3,1,42,2,6,48
ROU,Modern Pentathlon,0,0,21,0,0,21
ROU,Rhythmic Gymnastics,0,0,6,1,1,7
ROU,Rowing,52,67,211,64,183,394
ROU,Rugby,16,0,0,0,16,16
ROU,Sailing,0,0,7,0,0,7
ROU,Shooting,5,6,121,4,15,136
ROU,Swimming,4,3,202,2,9,211
ROU,Table Tennis,0,0,47,0,0,47
ROU,Tennis,0,0,47,2,2,49
ROU,Triathlon,0,0,1,0,0,1
ROU,Volleyball,10,0,44,0,10,54
ROU,Water Polo,0,0,93,0,0,93
ROU,Weightlifting,4,2,58,7,13,71
ROU,Wrestling,18,7,143,8,33,176
RSA,Archery,0,0,13,0,0,13
RSA,Art Competitions,1,0,19,1,2,21
RSA,Artistic Gymnastics,0,0,10,0,0,10
RSA,Artistic Swimming,0,0,2,0,0,2
RSA,Athletics,6,8,385,17,31,416
RSA,Badminton,0,0,22,0,0,22
RSA,Baseball,0,0,24,0,0,24
RSA,Beach Volleyball,0,0,8,0,0,8
RSA,Boxing,9,6,56,4,19,75
RSA,Canoeing,1,0,39,0,1,40
RSA,Cycling,6,1,120,9,16,136
RSA,Cycling BMX Racing,0,0,1,0,0,1
RSA,Cycling Mountain Bike,0,0,2,0,0,2
RSA,Cycling Road,0,0,7,0,0,7
RSA,Cycling Track,0,0,5,0,0,5
RSA,Diving,0,0,9,0,0,9
RSA,Equestrian,0,0,1,0,0,1
RSA,Equestrianism,0,0,5,0,0,5
RSA,Fencing,0,0,33,0,0,33
RSA,Football,0,0,85,0,0,85
RSA,Golf,0,0,6,0,0,6
RSA,Gymnastics,0,0,51,0,0,51
RSA,Hockey,0,0,165,0,0,165
RSA,Judo,0,0,9,0,0,9
RSA,Marathon Swimming,0,0,2,0,0,2
RSA,Modern Pentathlon,0,0,11,0,0,11
RSA,Rhythmic Gymnastics,0,0,2,0,0,2
RSA,Rowing,2,4,65,2,8,73
RSA,Rugby Sevens,13,0,13,0,13,26
RSA,Sailing,0,0,49,0,0,49
RSA,Shooting,0,0,97,5,5,102
RSA,Skateboarding,0,0,3,0,0,3
RSA,Sport Climbing,0,0,2,0,0,2
RSA,Surfing,0,0,0,1,1,1
RSA,Swimming,12,10,286,7,29,315
RSA,Synchronized Swimming,0,0,4,0,0,4
RSA,Table Tennis,0,0,2,0,0,2
RSA,Taekwondo,0,0,1,0,0,1
RSA,Tennis,1,4,43,3,8,51
RSA,Triathlon,1,0,15,0,1,16
RSA,Tug-Of-War,0,0,5,0,0,5
RSA,Water Polo,0,0,43,0,0,43
RSA,Weightlifting,0,0,15,0,0,15
RSA,Wrestling,0,0,28,0,0,28
RUS,Archery,1,0,43,3,4,47
RUS,Art Competitions,0,0,4,0,0,4
RUS,Athletics,29,29,501,45,103,604
RUS,Badminton,2,0,28,0,2,30
RUS,Basketball,36,0,58,0,36,94
RUS,Beach Volleyball,0,0,18,0,0,18
RUS,Boxing,15,10,34,5,30,64
RUS,Canoeing,14,3,92,5,22,114
RUS,Cycling,10,5,150,9,24,174
RUS,Diving,7,6,50,14,27,77
RUS,Equestrianism,0,0,35,0,0,35
RUS,Fencing,19,33,156,10,62,218
RUS,Figure Skating,0,1,1,0,1,2
RUS,Football,0,0,15,0,0,15
RUS,Golf,0,0,1,0,0,1
RUS,Gymnastics,29,16,325,38,83,408
RUS,Handball,14,30,42,14,58,100
RUS,Judo,7,5,55,4,16,71
RUS,Modern Pentathlon,0,4,21,1,5,26
RUS,Rhythmic Gymnastics,7,34,2,4,45,47
RUS,Rowing,14,4,68,0,18,86
RUS,Sailing,8,0,70,3,11,81
RUS,Shooting,12,7,214,17,36,250
RUS,Swimming,14,5,338,24,43,381
RUS,Synchronized Swimming,0,54,9,0,54,63
RUS,Table Tennis,0,0,39,0,0,39
RUS,Taekwondo,2,0,7,2,4,11
RUS,Tennis,3,4,67,3,10,77
RUS,Trampolining,0,2,12,2,4,16
RUS,Triathlon,0,0,20,0,0,20
RUS,Volleyball,24,12,72,34,70,142
RUS,Water Polo,39,0,52,12,51,103
RUS,Weightlifting,10,3,19,13,26,45
RUS,Wrestling,15,29,60,16,60,120
RWA,Athletics,0,0,41,0,0,41
RWA,Cycling,0,0,6,0,0,6
RWA,Cycling Road,0,0,1,0,0,1
RWA,Judo,0,0,1,0,0,1
RWA,Swimming,0,0,12,0,0,12
SAA,Athletics,0,0,8,0,0,8
SAA,Boxing,0,0,3,0,0,3
SAA,Canoeing,0,0,5,0,0,5
SAA,Fencing,0,0,15,0,0,15
SAA,Gymnastics,0,0,48,0,0,48
SAA,Rowing,0,0,7,0,0,7
SAA,Shooting,0,0,3,0,0,3
SAA,Swimming,0,0,1,0,0,1
SAA,Wrestling,0,0,3,0,0,3
SAM,Archery,0,0,2,0,0,2
SAM,Athletics,0,0,14,0,0,14
SAM,Boxing,0,0,20,0,0,20
SAM,Canoe Sprint,0,0,8,0,0,8
SAM,Canoeing,0,0,6,0,0,6
SAM,Cycling,0,0,1,0,0,1
SAM,Judo,0,0,4,0,0,4
SAM,Sailing,0,0,1,0,0,1
SAM,Swimming,0,0,2,0,0,2
SAM,Taekwondo,0,0,2,0,0,2
SAM,Weightlifting,0,0,13,0,0,13
SAM,Wrestling,0,0,3,0,0,3
SCG,Athletics,0,0,46,0,0,46
SCG,Basketball,0,0,24,12,12,36
SCG,Boxing,0,0,1,0,0,1
SCG,Canoeing,0,0,11,0,0,11
SCG,Cycling,0,0,1,0,0,1
SCG,Diving,0,0,2,0,0,2
SCG,Fencing,0,0,2,0,0,2
SCG,Football,0,0,17,0,0,17
SCG,Handball,0,0,15,0,0,15
SCG,Judo,0,0,4,0,0,4
SCG,Rowing,0,0,12,0,0,12
SCG,Shooting,1,1,28,2,4,32
SCG,Swimming,0,0,28,0,0,28
SCG,Table Tennis,0,0,13,0,0,13
SCG,Tennis,0,0,3,0,0,3
SCG,Volleyball,12,11,12,0,23,35
SCG,Water Polo,13,0,13,12,25,38
SCG,Weightlifting,0,0,1,0,0,1
SCG,Wrestling,0,0,3,0,0,3
SEN,Athletics,0,0,162,1,1,163
SEN,Basketball,0,0,60,0,0,60
SEN,Boxing,0,0,6,0,0,6
SEN,Canoe Slalom,0,0,1,0,0,1
SEN,Canoeing,0,0,6,0,0,6
SEN,Fencing,0,0,7,0,0,7
SEN,Football,0,0,17,0,0,17
SEN,Judo,0,0,48,0,0,48
SEN,Sailing,0,0,1,0,0,1
SEN,Shooting,0,0,3,0,0,3
SEN,Swimming,0,0,26,0,0,26
SEN,Table Tennis,0,0,2,0,0,2
SEN,Taekwondo,0,0,3,0,0,3
SEN,Wrestling,0,0,41,0,0,41
SEY,Athletics,0,0,48,0,0,48
SEY,Badminton,0,0,2,0,0,2
SEY,Boxing,0,0,14,0,0,14
SEY,Canoeing,0,0,4,0,0,4
SEY,Judo,0,0,5,0,0,5
SEY,Sailing,0,0,12,0,0,12
SEY,Swimming,0,0,27,0,0,27
SEY,Weightlifting,0,0,5,0,0,5
SGP,Artistic Gymnastics,0,0,2,0,0,2
SGP,Athletics,0,0,29,0,0,29
SGP,Badminton,0,0,23,0,0,23
SGP,Basketball,0,0,10,0,0,10
SGP,Boxing,0,0,1,0,0,1
SGP,Canoeing,0,0,2,0,0,2
SGP,Diving,0,0,2,0,0,2
SGP,Equestrian,0,0,1,0,0,1
SGP,Fencing,0,0,6,0,0,6
SGP,Gymnastics,0,0,4,0,0,4
SGP,Hockey,0,0,17,0,0,17
SGP,Judo,0,0,2,0,0,2
SGP,Marathon Swimming,0,0,1,0,0,1
SGP,Rowing,0,0,2,0,0,2
SGP,Sailing,0,0,43,0,0,43
SGP,Shooting,0,0,17,0,0,17
SGP,Swimming,0,1,149,0,1,150
SGP,Table Tennis,4,0,39,3,7,46
SGP,Water Polo,0,0,10,0,0,10
SGP,Weightlifting,0,0,10,1,1,11
